device_id,connection_date,connection_time
465,3/16/2023,14:52:39
972,1/28/2023,04:19:35
496,2/17/2023,00:35:55
77,2/15/2023,09:13:54
820,2/3/2023,11:00:39
394,3/20/2023,00:21:28
932,3/19/2023,04:20:19
967,1/19/2023,04:29:57
28,2/7/2023,12:25:48
963,2/26/2023,15:32:36
458,2/27/2023,19:22:41
499,3/1/2023,01:35:57
712,3/13/2023,00:59:13
531,1/14/2023,00:31:17
944,3/21/2023,03:41:52
382,2/6/2023,09:20:38
433,3/21/2023,15:06:28
272,4/1/2023,17:21:01
919,3/12/2023,05:19:33
757,2/18/2023,10:12:36
458,3/8/2023,13:04:52
616,3/16/2023,13:59:26
714,3/25/2023,06:39:30
499,3/23/2023,07:38:01
843,3/27/2023,22:16:25
18,2/21/2023,08:43:31
269,2/4/2023,19:06:49
69,2/1/2023,15:05:44
942,1/9/2023,23:56:00
397,1/28/2023,16:23:25
928,4/1/2023,00:47:53
87,1/3/2023,21:53:58
702,3/30/2023,12:48:44
166,3/11/2023,05:59:07
16,2/5/2023,15:07:36
568,3/29/2023,05:46:55
94,1/26/2023,07:48:20
584,3/11/2023,08:13:00
576,1/9/2023,10:50:15
788,3/25/2023,16:24:37
981,1/15/2023,06:11:06
779,3/23/2023,11:09:51
970,3/1/2023,07:49:07
210,1/4/2023,21:08:35
784,3/20/2023,03:09:20
667,3/4/2023,07:01:10
137,2/15/2023,15:07:20
192,3/4/2023,09:20:55
659,3/18/2023,08:37:02
323,3/28/2023,12:07:29
883,3/6/2023,17:02:52
190,3/14/2023,14:08:59
807,2/18/2023,13:28:30
481,2/18/2023,19:56:36
321,3/12/2023,11:51:37
707,3/31/2023,05:50:31
413,3/6/2023,07:17:16
108,3/2/2023,12:09:35
861,3/31/2023,17:02:45
247,2/3/2023,17:18:18
397,3/12/2023,19:40:22
426,1/6/2023,22:43:19
464,3/30/2023,07:24:29
982,3/7/2023,22:45:23
170,2/4/2023,14:49:16
687,3/24/2023,05:52:02
181,2/17/2023,09:31:39
796,3/30/2023,05:24:45
579,3/26/2023,09:25:58
672,2/23/2023,18:24:26
484,3/8/2023,17:16:57
626,3/20/2023,11:18:28
207,2/3/2023,13:21:48
351,2/21/2023,23:54:57
705,1/9/2023,02:47:41
327,2/6/2023,02:06:33
576,3/9/2023,04:27:14
243,2/8/2023,17:35:54
259,1/23/2023,19:31:18
79,1/2/2023,09:33:42
335,2/22/2023,15:42:13
85,3/14/2023,04:37:08
5,1/7/2023,22:23:07
539,1/3/2023,03:30:52
537,1/10/2023,11:57:39
802,1/22/2023,11:54:15
574,2/28/2023,18:48:42
870,1/29/2023,15:33:46
382,2/23/2023,11:20:25
519,2/14/2023,17:28:58
811,3/30/2023,23:17:22
377,1/22/2023,07:03:51
571,3/11/2023,05:37:53
502,3/30/2023,07:01:23
750,3/28/2023,09:16:43
360,3/18/2023,21:53:50
347,2/28/2023,03:13:34
163,3/23/2023,13:34:35
941,2/12/2023,05:59:23
384,3/19/2023,00:57:47
89,2/7/2023,08:07:42
627,3/25/2023,03:05:12
631,1/5/2023,04:47:52
385,2/16/2023,17:37:27
693,1/3/2023,01:03:38
601,2/21/2023,09:15:44
191,2/2/2023,00:15:29
992,3/1/2023,13:20:33
232,3/12/2023,18:50:41
186,1/16/2023,13:24:59
580,1/28/2023,21:00:48
907,3/1/2023,23:53:34
29,1/23/2023,22:31:20
33,2/3/2023,05:21:48
776,2/1/2023,15:42:25
505,1/7/2023,03:30:41
471,2/24/2023,03:40:32
854,1/12/2023,18:27:56
474,1/9/2023,15:55:05
233,3/23/2023,01:08:23
405,1/22/2023,17:29:56
496,2/18/2023,02:46:16
526,2/27/2023,10:58:44
451,1/12/2023,21:35:24
337,2/22/2023,18:25:06
377,3/17/2023,00:36:02
945,3/22/2023,07:46:26
741,2/20/2023,22:23:40
636,1/22/2023,12:19:37
511,2/5/2023,09:23:06
255,3/6/2023,17:06:29
344,2/10/2023,23:33:33
159,1/14/2023,16:44:33
408,1/19/2023,22:54:21
552,3/14/2023,17:27:45
904,1/24/2023,19:46:44
600,1/28/2023,15:35:03
81,3/7/2023,17:21:13
20,3/19/2023,11:41:04
510,2/18/2023,11:24:23
794,2/6/2023,09:12:11
881,2/17/2023,15:32:58
844,1/26/2023,09:15:20
796,1/17/2023,12:15:25
177,3/1/2023,06:25:34
240,3/2/2023,22:19:58
204,3/21/2023,06:47:09
221,2/16/2023,19:23:51
17,1/16/2023,21:39:19
998,1/23/2023,23:10:37
516,3/25/2023,20:34:39
651,1/2/2023,10:16:19
926,1/24/2023,23:58:53
476,2/14/2023,14:32:54
246,2/5/2023,03:45:09
615,3/24/2023,17:40:50
725,2/15/2023,14:14:36
406,3/5/2023,07:37:12
279,2/12/2023,10:55:56
803,3/8/2023,14:36:49
103,2/12/2023,13:23:28
853,2/11/2023,06:59:18
92,1/14/2023,17:20:49
968,3/1/2023,06:40:34
190,2/22/2023,17:36:57
207,2/18/2023,04:14:37
116,2/27/2023,19:59:51
55,1/19/2023,11:19:35
898,3/23/2023,07:28:54
55,3/13/2023,20:47:41
726,1/1/2023,13:10:50
503,1/28/2023,01:11:14
197,1/27/2023,16:03:17
304,2/25/2023,15:40:49
148,1/14/2023,10:58:05
213,2/5/2023,00:39:46
316,3/31/2023,03:47:20
353,1/16/2023,02:44:59
379,3/20/2023,05:34:25
545,3/13/2023,10:43:36
646,1/9/2023,22:37:43
712,3/1/2023,12:18:23
717,1/27/2023,16:20:12
730,3/28/2023,16:57:06
98,3/17/2023,07:01:17
968,2/20/2023,17:27:11
912,3/10/2023,10:19:10
992,2/13/2023,04:00:45
295,3/4/2023,15:12:19
558,1/11/2023,00:24:46
20,3/17/2023,14:23:15
800,2/17/2023,09:22:27
781,2/10/2023,11:53:59
248,3/18/2023,14:10:35
197,3/14/2023,05:38:40
481,1/22/2023,10:00:08
274,1/31/2023,22:58:10
833,3/11/2023,14:01:00
521,1/4/2023,09:56:55
836,1/6/2023,06:33:40
449,3/31/2023,15:34:43
13,2/12/2023,13:39:51
59,3/23/2023,23:44:53
646,1/31/2023,21:31:46
422,2/9/2023,07:22:13
754,1/6/2023,01:36:21
353,2/9/2023,05:34:36
728,2/7/2023,19:29:00
768,1/14/2023,07:44:41
921,1/26/2023,03:03:23
747,1/6/2023,06:29:58
53,4/1/2023,19:48:26
411,2/19/2023,09:38:39
577,1/27/2023,14:35:52
350,1/24/2023,12:19:21
977,3/2/2023,01:41:50
675,1/7/2023,01:22:55
328,3/10/2023,11:16:39
742,1/7/2023,16:32:10
130,1/3/2023,06:21:16
730,1/26/2023,15:27:38
42,1/18/2023,23:42:54
563,2/15/2023,01:47:56
966,1/24/2023,19:37:44
730,1/28/2023,17:19:31
313,1/13/2023,22:40:21
38,3/25/2023,14:43:32
314,2/4/2023,00:30:39
1000,2/25/2023,16:17:09
937,3/15/2023,16:54:48
607,1/9/2023,09:21:37
304,2/7/2023,13:09:22
747,3/21/2023,12:34:41
711,1/2/2023,01:49:16
875,2/23/2023,04:59:37
802,2/2/2023,12:51:53
438,1/15/2023,06:36:32
624,2/1/2023,19:15:15
601,1/12/2023,19:25:43
434,2/2/2023,16:48:43
73,1/8/2023,23:43:12
314,3/22/2023,20:57:03
244,3/15/2023,19:40:51
710,1/19/2023,07:41:52
662,3/18/2023,20:52:30
573,1/18/2023,05:01:31
37,1/29/2023,15:54:59
688,1/4/2023,02:59:24
748,1/26/2023,07:41:17
703,2/14/2023,14:09:49
527,3/3/2023,22:09:58
949,3/14/2023,09:03:06
232,1/14/2023,17:36:40
174,2/23/2023,00:49:22
470,3/16/2023,01:05:05
831,2/5/2023,01:35:45
437,2/6/2023,08:06:36
587,2/16/2023,15:26:27
79,1/3/2023,10:38:22
657,1/9/2023,11:25:03
384,2/17/2023,11:25:27
746,3/23/2023,07:29:48
225,3/12/2023,23:02:11
710,3/29/2023,03:43:59
403,1/16/2023,23:24:39
419,3/14/2023,16:02:36
714,3/21/2023,07:48:03
533,3/5/2023,06:46:36
530,3/11/2023,01:45:15
981,3/28/2023,07:34:11
98,1/14/2023,14:19:42
640,2/24/2023,12:45:51
160,3/26/2023,06:49:55
931,2/23/2023,02:17:16
385,1/20/2023,23:19:41
342,1/14/2023,07:22:20
345,3/3/2023,04:28:01
909,2/19/2023,02:58:54
826,1/24/2023,12:55:16
802,3/7/2023,23:47:45
257,1/5/2023,11:59:29
77,3/21/2023,02:45:32
336,3/24/2023,12:57:30
102,3/11/2023,14:20:44
607,1/12/2023,04:40:28
120,2/17/2023,16:41:06
547,3/27/2023,00:36:33
571,2/7/2023,07:00:37
304,2/10/2023,06:48:57
583,3/18/2023,04:01:56
119,3/21/2023,13:28:49
614,3/10/2023,03:38:45
964,3/24/2023,18:17:31
927,3/6/2023,02:53:05
783,1/22/2023,13:34:44
383,3/19/2023,06:38:35
978,2/4/2023,10:50:25
579,3/29/2023,11:55:15
118,3/21/2023,14:37:11
216,2/25/2023,14:15:34
498,2/18/2023,18:16:41
490,1/8/2023,07:50:41
417,2/10/2023,13:17:27
740,1/12/2023,17:13:14
256,3/10/2023,06:06:26
549,2/7/2023,13:24:17
93,2/6/2023,08:37:25
772,2/19/2023,02:37:02
386,1/27/2023,22:43:18
231,2/28/2023,04:43:27
90,3/12/2023,02:21:08
665,1/2/2023,07:43:25
127,1/7/2023,19:52:35
709,1/11/2023,01:14:38
640,2/7/2023,15:35:51
748,3/11/2023,16:19:46
724,3/12/2023,20:45:11
88,2/17/2023,19:02:41
941,2/7/2023,07:00:54
652,2/16/2023,03:18:43
40,1/11/2023,13:56:28
449,2/9/2023,04:53:53
739,3/22/2023,21:15:46
192,1/31/2023,15:14:57
173,1/27/2023,04:05:45
267,3/25/2023,18:58:04
613,2/27/2023,15:38:11
550,2/5/2023,19:33:46
442,3/27/2023,18:54:51
664,1/2/2023,02:43:28
721,1/8/2023,02:43:03
414,1/8/2023,08:01:20
627,1/11/2023,19:37:05
840,1/19/2023,23:17:19
892,3/20/2023,16:01:01
607,3/28/2023,04:19:54
452,2/14/2023,17:27:52
973,1/13/2023,06:30:23
705,2/4/2023,07:58:18
26,3/21/2023,21:01:09
611,1/12/2023,21:32:04
473,3/7/2023,01:07:15
810,2/5/2023,14:02:48
629,2/28/2023,01:43:56
359,1/11/2023,19:32:58
857,2/11/2023,01:40:54
289,3/10/2023,11:57:52
478,1/16/2023,13:44:18
993,3/22/2023,21:59:41
42,3/28/2023,04:25:03
902,1/18/2023,09:07:44
160,3/25/2023,14:35:21
926,3/28/2023,00:15:10
688,1/14/2023,09:37:02
410,1/20/2023,08:56:39
422,1/22/2023,07:15:13
598,2/6/2023,17:30:33
514,1/31/2023,14:49:18
579,2/5/2023,07:17:41
984,3/22/2023,07:56:58
470,1/26/2023,20:41:56
509,1/22/2023,18:09:42
220,3/25/2023,06:08:20
26,2/5/2023,09:28:29
595,2/8/2023,04:10:23
135,3/1/2023,04:52:20
612,1/25/2023,04:00:13
755,3/29/2023,11:31:28
90,3/5/2023,05:28:55
535,1/29/2023,15:49:49
120,2/23/2023,14:14:48
184,3/16/2023,14:33:17
383,1/24/2023,05:44:37
1,3/14/2023,03:15:24
683,3/21/2023,17:59:15
481,1/5/2023,14:39:35
254,2/22/2023,11:17:51
282,1/30/2023,00:02:50
687,1/5/2023,11:15:54
415,1/21/2023,11:01:55
353,3/17/2023,15:50:22
435,3/2/2023,22:06:50
395,1/11/2023,21:33:08
773,3/25/2023,20:05:29
870,2/8/2023,20:54:16
538,2/3/2023,08:02:13
722,2/20/2023,20:30:36
208,2/14/2023,14:10:38
523,2/20/2023,17:15:40
868,2/12/2023,10:05:31
532,2/13/2023,22:34:00
173,1/11/2023,04:41:43
708,1/3/2023,01:44:19
738,1/18/2023,01:00:04
947,1/10/2023,19:37:18
104,3/25/2023,10:47:14
85,3/3/2023,07:50:45
546,3/30/2023,10:24:24
479,2/18/2023,18:30:41
528,2/14/2023,23:01:08
375,1/6/2023,07:46:50
900,3/13/2023,13:44:20
525,1/28/2023,01:30:37
630,1/16/2023,19:19:07
650,1/8/2023,15:15:32
260,2/10/2023,13:46:08
317,1/10/2023,01:23:22
633,3/16/2023,02:36:14
467,3/25/2023,03:48:16
438,2/20/2023,18:20:19
718,2/9/2023,16:10:35
347,2/21/2023,00:41:10
232,1/23/2023,04:10:01
19,3/17/2023,05:48:57
963,2/8/2023,14:04:34
615,2/8/2023,10:36:48
516,3/28/2023,01:21:21
804,1/29/2023,07:54:15
372,1/23/2023,00:14:21
467,3/15/2023,08:27:54
261,3/27/2023,18:55:09
832,1/28/2023,06:59:01
843,2/9/2023,00:36:14
917,2/17/2023,18:22:46
951,1/20/2023,01:10:54
70,2/11/2023,11:21:01
281,2/18/2023,09:45:52
761,3/3/2023,22:55:27
528,2/1/2023,19:43:09
165,2/13/2023,12:58:17
614,1/21/2023,23:11:36
803,2/21/2023,01:16:00
457,2/28/2023,16:06:23
813,1/31/2023,20:52:33
426,1/5/2023,22:56:42
830,1/24/2023,18:23:34
841,3/17/2023,02:38:52
855,3/28/2023,14:03:32
934,3/8/2023,13:51:09
278,3/8/2023,17:38:55
716,3/31/2023,12:31:14
858,1/22/2023,22:51:01
695,2/1/2023,09:35:50
393,2/21/2023,23:45:20
473,1/5/2023,05:17:24
837,3/26/2023,01:47:42
904,3/29/2023,04:04:51
666,2/13/2023,21:31:12
504,2/9/2023,18:03:46
202,1/2/2023,13:41:15
908,3/22/2023,20:13:36
986,1/6/2023,21:05:52
683,2/5/2023,01:36:43
481,1/13/2023,10:14:25
109,1/27/2023,12:32:43
48,3/17/2023,05:30:47
696,3/23/2023,23:44:24
518,1/13/2023,22:19:42
429,1/18/2023,17:39:45
673,3/26/2023,19:57:55
765,1/23/2023,14:36:55
988,2/24/2023,07:55:07
808,4/1/2023,10:01:14
767,3/26/2023,00:34:41
724,2/11/2023,19:26:39
33,2/24/2023,18:53:16
127,1/13/2023,20:23:21
102,1/1/2023,19:07:14
922,2/23/2023,07:13:27
328,2/17/2023,22:58:46
194,2/5/2023,22:31:34
737,3/4/2023,19:16:04
720,1/23/2023,11:05:29
681,1/14/2023,06:28:52
829,2/18/2023,15:54:39
179,2/18/2023,13:39:28
109,2/2/2023,04:55:04
121,2/18/2023,13:03:42
155,3/5/2023,23:06:44
458,3/5/2023,00:15:28
542,3/23/2023,06:57:11
945,3/22/2023,00:29:04
343,2/11/2023,23:21:27
290,1/11/2023,00:11:15
340,3/2/2023,18:45:09
173,2/8/2023,15:02:35
489,3/22/2023,00:09:09
816,1/19/2023,14:50:49
60,2/17/2023,11:48:40
248,2/26/2023,09:48:10
972,2/19/2023,21:38:12
804,3/2/2023,23:46:57
724,4/1/2023,05:52:37
411,3/16/2023,13:38:52
852,2/1/2023,00:02:03
326,1/13/2023,03:26:33
611,1/28/2023,03:29:40
62,2/3/2023,22:13:52
795,1/28/2023,12:56:24
447,1/18/2023,02:49:03
893,2/6/2023,22:32:57
298,2/15/2023,12:59:58
937,1/12/2023,18:30:05
414,1/30/2023,14:53:22
201,3/13/2023,18:47:41
698,3/24/2023,20:30:47
218,2/14/2023,18:22:52
130,2/17/2023,08:43:06
949,1/27/2023,12:51:30
984,2/7/2023,13:54:06
129,3/4/2023,10:27:04
961,1/5/2023,13:25:54
601,1/31/2023,10:48:17
965,3/7/2023,00:00:20
531,2/11/2023,00:32:58
954,1/22/2023,05:27:14
730,2/5/2023,02:20:41
393,1/5/2023,17:47:19
998,3/1/2023,13:46:58
828,3/12/2023,10:01:50
695,1/4/2023,15:04:33
754,3/25/2023,09:05:04
407,3/6/2023,00:40:09
359,2/2/2023,17:02:57
13,2/1/2023,09:14:25
836,2/11/2023,00:43:16
737,2/8/2023,07:34:15
219,3/18/2023,08:52:03
89,3/12/2023,20:11:25
338,1/10/2023,08:43:31
193,1/16/2023,03:33:09
717,3/21/2023,16:50:31
272,3/5/2023,22:22:27
44,3/24/2023,10:30:51
693,2/12/2023,09:32:56
302,2/10/2023,00:40:01
512,2/22/2023,04:21:35
368,3/28/2023,23:34:10
866,1/18/2023,07:06:53
2,3/23/2023,14:40:23
426,1/31/2023,08:53:39
59,2/17/2023,01:30:29
33,1/30/2023,04:47:47
315,1/27/2023,12:08:04
727,1/12/2023,12:13:39
942,4/1/2023,00:05:08
130,3/29/2023,23:43:07
90,3/16/2023,18:54:31
775,2/11/2023,18:43:52
1000,1/27/2023,03:23:09
880,1/21/2023,09:55:25
484,3/14/2023,01:43:32
891,2/24/2023,01:29:45
748,3/17/2023,14:08:49
289,3/7/2023,15:02:08
534,1/9/2023,20:31:08
856,1/5/2023,13:19:54
664,3/23/2023,19:17:50
495,1/12/2023,05:39:31
410,3/11/2023,02:10:27
296,2/16/2023,20:47:03
456,1/5/2023,04:27:28
253,3/8/2023,15:53:45
233,2/2/2023,10:14:29
820,1/18/2023,05:42:42
50,3/27/2023,10:38:21
145,1/3/2023,08:51:56
998,1/30/2023,09:54:59
673,3/10/2023,19:44:56
234,2/16/2023,09:33:05
208,3/1/2023,12:08:21
485,3/11/2023,13:07:22
28,4/1/2023,17:30:42
406,3/7/2023,03:39:31
416,3/27/2023,17:22:37
234,1/1/2023,12:04:39
616,3/10/2023,06:24:45
244,1/8/2023,20:08:39
419,2/23/2023,18:12:14
934,1/13/2023,20:44:58
141,3/12/2023,03:58:14
846,3/13/2023,14:46:15
494,3/9/2023,04:01:46
485,2/8/2023,15:56:37
310,3/31/2023,20:28:03
743,1/8/2023,04:37:07
559,3/15/2023,23:11:04
1000,1/2/2023,23:24:09
695,1/20/2023,20:09:34
405,2/16/2023,16:39:24
905,1/4/2023,01:11:58
224,3/31/2023,00:57:47
9,2/3/2023,00:43:18
480,3/23/2023,10:38:36
139,1/10/2023,21:51:30
633,3/13/2023,18:54:47
745,2/16/2023,03:24:09
848,1/27/2023,14:21:16
766,3/21/2023,18:18:42
521,3/7/2023,12:49:11
562,2/10/2023,00:30:07
256,3/17/2023,05:11:59
344,1/6/2023,14:49:42
195,1/6/2023,01:47:11
950,2/14/2023,20:10:41
124,2/7/2023,03:39:36
799,1/17/2023,10:59:18
289,3/13/2023,14:49:31
156,3/14/2023,12:03:50
656,3/20/2023,22:53:46
284,1/30/2023,17:38:53
804,3/23/2023,04:59:02
872,1/8/2023,01:41:32
379,2/5/2023,00:19:45
996,2/4/2023,22:10:09
584,1/2/2023,23:54:04
992,1/19/2023,10:42:58
890,1/18/2023,11:36:58
838,1/31/2023,07:19:50
578,2/19/2023,17:32:35
830,3/9/2023,20:34:37
804,1/20/2023,02:56:02
776,1/26/2023,11:00:38
269,2/6/2023,02:23:11
431,3/30/2023,09:53:28
496,2/16/2023,13:00:00
585,1/9/2023,07:44:46
693,3/12/2023,12:10:04
400,1/11/2023,17:13:57
827,3/6/2023,14:39:13
986,2/8/2023,14:35:44
599,1/8/2023,03:44:11
374,1/12/2023,14:58:28
2,2/9/2023,05:51:08
341,1/25/2023,22:20:34
186,3/28/2023,13:06:07
773,2/20/2023,15:18:57
503,1/28/2023,03:23:37
379,1/24/2023,02:02:02
5,3/4/2023,10:43:57
961,2/12/2023,06:51:11
196,3/25/2023,12:56:53
204,2/19/2023,14:25:10
661,3/5/2023,06:59:08
103,1/29/2023,04:35:02
735,3/31/2023,14:03:08
445,3/7/2023,13:09:45
393,2/8/2023,07:38:35
322,1/31/2023,11:31:37
231,2/24/2023,15:01:34
357,1/12/2023,17:50:18
272,1/5/2023,05:42:15
875,1/20/2023,06:16:22
144,3/25/2023,05:57:38
246,1/2/2023,01:56:53
433,3/2/2023,20:25:27
645,1/19/2023,17:52:59
803,2/19/2023,21:51:55
995,1/24/2023,16:08:14
614,2/27/2023,04:14:39
185,3/5/2023,22:41:12
452,1/16/2023,16:45:19
803,1/12/2023,00:23:03
434,1/2/2023,02:47:58
502,3/25/2023,22:39:02
804,4/1/2023,22:51:54
763,3/28/2023,20:44:26
294,3/29/2023,05:05:42
121,1/24/2023,23:35:42
312,3/19/2023,19:07:10
359,1/10/2023,07:23:52
684,2/27/2023,11:16:20
301,1/5/2023,19:13:49
613,2/3/2023,10:05:13
888,2/9/2023,11:20:28
602,2/1/2023,00:27:33
851,3/3/2023,05:54:38
644,3/21/2023,05:43:15
457,2/5/2023,05:52:53
555,1/5/2023,21:17:59
909,3/8/2023,15:12:54
449,1/26/2023,01:24:01
811,1/18/2023,02:57:01
385,3/12/2023,01:39:43
154,1/26/2023,19:04:34
48,3/17/2023,14:51:24
148,2/15/2023,00:14:12
52,1/5/2023,18:45:32
688,3/27/2023,20:28:33
170,2/1/2023,13:46:04
196,3/12/2023,14:03:32
153,1/2/2023,14:15:26
147,3/11/2023,21:09:32
817,1/27/2023,11:52:53
350,1/24/2023,18:17:01
91,2/19/2023,09:50:10
798,3/23/2023,10:52:09
29,2/16/2023,11:21:02
392,1/1/2023,20:47:48
299,2/4/2023,04:49:38
354,1/15/2023,09:27:45
267,2/10/2023,11:09:48
446,1/7/2023,09:54:19
103,2/8/2023,07:51:36
637,2/18/2023,21:29:51
312,1/27/2023,09:44:44
922,3/11/2023,09:09:08
829,1/22/2023,05:35:47
648,2/12/2023,19:35:39
268,1/19/2023,09:03:37
33,3/15/2023,13:12:04
19,1/9/2023,02:55:35
674,2/9/2023,10:12:09
977,2/25/2023,07:43:53
321,2/5/2023,06:30:09
223,3/30/2023,03:30:50
887,3/1/2023,19:25:59
673,3/31/2023,13:55:40
419,2/5/2023,01:31:35
746,1/6/2023,09:38:02
803,3/27/2023,19:43:59
492,1/26/2023,06:30:36
967,4/1/2023,19:28:13
593,1/22/2023,00:46:43
149,3/8/2023,02:47:57
903,3/23/2023,01:56:52
386,2/2/2023,18:01:42
357,2/26/2023,02:16:17
301,2/14/2023,00:45:51
401,1/19/2023,10:15:36
568,2/27/2023,11:44:27
221,2/9/2023,11:55:00
391,3/18/2023,21:08:56
472,2/22/2023,11:06:46
675,2/24/2023,04:15:57
824,3/26/2023,16:38:14
341,3/31/2023,05:02:25
283,1/8/2023,13:26:11
217,2/25/2023,02:20:02
71,3/21/2023,07:52:42
853,3/16/2023,03:36:50
178,2/25/2023,08:21:22
334,4/1/2023,04:54:25
821,3/10/2023,16:35:43
738,1/19/2023,11:21:16
947,1/3/2023,04:34:33
932,2/27/2023,08:33:07
530,3/21/2023,05:03:27
736,1/25/2023,22:28:55
692,1/24/2023,04:32:54
308,1/19/2023,13:01:31
131,3/7/2023,00:58:21
64,1/16/2023,17:15:10
12,2/25/2023,00:22:42
594,2/22/2023,20:01:17
727,1/20/2023,14:41:40
114,3/5/2023,07:38:22
229,2/3/2023,22:06:39
270,1/1/2023,09:36:06
380,1/16/2023,04:12:15
924,2/10/2023,16:27:24
975,2/24/2023,01:57:24
265,2/21/2023,13:15:24
268,1/31/2023,09:32:30
122,1/4/2023,10:40:04
752,3/25/2023,06:56:24
351,1/2/2023,02:28:03
687,3/5/2023,22:11:27
356,3/15/2023,18:55:06
71,3/25/2023,07:41:03
971,1/3/2023,14:01:55
592,3/28/2023,01:43:21
862,2/5/2023,06:56:12
749,2/19/2023,14:56:38
225,3/21/2023,09:00:07
760,1/30/2023,18:30:38
263,2/6/2023,22:52:16
376,2/23/2023,04:15:26
355,3/27/2023,00:38:39
996,2/2/2023,04:20:37
58,1/22/2023,00:24:36
76,2/7/2023,19:02:38
781,2/21/2023,21:28:05
12,3/11/2023,12:53:42
942,3/24/2023,01:05:05
939,1/12/2023,06:08:35
109,2/7/2023,16:26:53
920,1/22/2023,17:43:57
806,3/16/2023,17:57:03
940,3/12/2023,00:21:04
558,2/20/2023,20:01:29
231,3/9/2023,07:21:14
193,3/7/2023,09:18:39
670,1/26/2023,09:29:29
950,3/18/2023,14:28:21
144,1/26/2023,01:15:31
578,3/19/2023,21:49:53
986,1/22/2023,19:47:55
424,3/23/2023,15:30:39
764,1/17/2023,23:27:17
21,3/13/2023,08:35:50
689,3/10/2023,03:04:22
851,1/26/2023,05:52:30
119,4/1/2023,07:03:34
470,1/27/2023,12:55:52
853,3/12/2023,19:44:47
86,1/22/2023,05:38:57
412,3/25/2023,04:02:36
462,2/2/2023,03:49:25
846,3/1/2023,20:36:41
661,2/14/2023,22:08:06
457,1/9/2023,03:14:12
402,3/15/2023,19:42:36
192,1/4/2023,00:08:04
18,1/12/2023,01:15:49
716,1/28/2023,08:16:01
321,3/1/2023,22:26:45
729,1/3/2023,20:26:27
782,2/28/2023,00:56:19
133,2/15/2023,01:59:11
34,1/13/2023,08:18:54
340,3/26/2023,14:18:39
168,1/28/2023,03:00:29
960,1/19/2023,13:32:07
232,1/12/2023,10:01:52
369,1/4/2023,13:15:00
928,2/15/2023,09:21:31
897,2/12/2023,11:42:19
987,3/13/2023,23:30:00
920,2/16/2023,09:31:26
140,3/11/2023,17:43:00
17,4/1/2023,18:23:23
855,1/13/2023,18:31:22
580,1/11/2023,12:44:02
844,2/3/2023,16:46:59
156,3/30/2023,00:59:06
791,3/15/2023,07:06:36
586,3/31/2023,21:31:15
865,1/7/2023,11:50:17
20,2/12/2023,12:53:22
97,3/19/2023,10:33:19
565,1/16/2023,18:12:38
397,2/25/2023,16:44:40
589,2/24/2023,19:12:14
550,3/1/2023,07:54:54
654,2/26/2023,01:34:36
945,1/25/2023,09:33:33
776,3/11/2023,15:34:12
947,3/22/2023,14:16:04
788,3/18/2023,10:18:10
210,1/14/2023,19:45:54
455,4/1/2023,00:30:11
859,3/25/2023,19:01:17
764,2/16/2023,05:29:29
401,2/12/2023,02:42:55
296,2/11/2023,21:36:28
934,2/25/2023,12:59:19
229,3/13/2023,05:10:24
455,2/26/2023,13:29:14
344,1/2/2023,18:00:01
502,3/25/2023,00:56:12
407,3/15/2023,13:08:52
79,1/8/2023,12:51:07
547,2/23/2023,08:11:06
875,1/29/2023,11:38:00
879,1/12/2023,04:04:26
53,4/1/2023,12:33:56
553,1/24/2023,11:27:18
253,2/21/2023,05:52:17
70,2/7/2023,00:40:21
773,2/12/2023,07:30:32
751,3/19/2023,06:49:44
88,3/9/2023,15:05:15
938,3/17/2023,16:46:41
687,1/30/2023,00:00:17
688,3/1/2023,19:08:23
21,1/29/2023,21:28:05
121,2/13/2023,01:06:40
53,2/4/2023,11:01:19
823,3/30/2023,22:38:03
996,1/4/2023,01:47:47
798,1/21/2023,01:04:07
660,1/13/2023,05:35:48
296,3/12/2023,02:55:38
214,1/8/2023,03:33:22
132,3/22/2023,03:04:58
521,1/14/2023,09:39:43
145,1/29/2023,15:42:50
874,3/18/2023,02:03:34
376,1/16/2023,10:11:34
888,2/27/2023,15:44:32
890,2/4/2023,17:17:45
977,3/4/2023,02:47:23
293,1/14/2023,04:50:26
795,2/11/2023,20:21:50
985,1/19/2023,13:26:17
674,2/19/2023,09:37:58
173,2/14/2023,11:22:38
801,1/19/2023,17:22:39
136,2/22/2023,00:09:15
892,2/18/2023,10:29:03
391,2/6/2023,11:12:50
253,2/15/2023,11:50:04
634,2/4/2023,00:30:23
98,3/25/2023,22:53:48
217,3/8/2023,09:38:37
19,2/10/2023,01:29:37
59,1/7/2023,19:55:14
283,1/12/2023,10:51:12
631,1/16/2023,00:58:51
209,2/26/2023,02:33:43
488,3/24/2023,22:02:08
667,3/22/2023,11:01:07
823,1/1/2023,10:38:42
519,1/21/2023,16:22:15
79,1/31/2023,22:59:31
932,3/2/2023,03:11:09
962,1/11/2023,10:08:36
871,1/7/2023,06:51:21
917,3/30/2023,22:46:42
741,1/30/2023,14:52:58
306,2/9/2023,17:06:18
287,2/10/2023,07:44:30
637,3/28/2023,09:55:16
111,2/15/2023,06:50:09
1,2/1/2023,11:07:14
881,2/17/2023,16:10:18
312,2/20/2023,21:55:58
317,1/2/2023,09:27:29
457,2/23/2023,07:35:37
949,3/27/2023,23:22:33
96,1/30/2023,15:35:50
