device_id,power_date,power_time,powered_on
99,2023-04-01,17:07:06,0
263,2023-04-01,11:53:50,0
956,2023-03-25,03:35:29,1
609,2023-01-24,03:46:33,0
271,2023-02-16,03:06:50,0
49,2023-02-07,15:35:33,1
198,2023-03-01,21:47:30,1
999,2023-01-22,05:55:15,0
315,2023-03-16,17:09:34,1
13,2023-03-30,08:31:22,1
208,2023-03-31,09:00:47,0
530,2023-01-28,18:18:32,0
853,2023-01-13,11:44:37,0
474,2023-02-06,18:56:42,0
717,2023-03-29,19:40:40,0
575,2023-03-24,23:06:03,1
688,2023-03-18,16:34:18,0
10,2023-03-26,16:50:42,1
12,2023-03-14,10:47:10,0
172,2023-02-07,17:51:11,1
275,2023-01-19,08:58:05,0
671,2023-03-28,07:07:52,1
91,2023-01-23,13:27:48,1
104,2023-02-11,00:32:11,0
430,2023-01-22,22:06:53,1
230,2023-03-01,13:45:55,1
189,2023-01-06,06:36:42,0
229,2023-03-26,22:54:05,0
108,2023-01-24,22:12:19,1
88,2023-02-14,03:21:00,1
886,2023-01-08,20:43:39,0
72,2023-01-03,06:34:17,0
700,2023-02-22,20:06:06,1
680,2023-02-17,19:43:26,1
395,2023-01-13,08:15:53,0
170,2023-01-01,17:12:21,1
757,2023-01-16,17:06:07,0
258,2023-02-27,00:48:46,1
308,2023-01-29,12:04:10,1
615,2023-03-14,08:49:50,0
98,2023-03-26,13:42:10,0
915,2023-03-25,09:17:45,0
752,2023-02-14,18:54:13,1
612,2023-03-04,11:23:19,1
121,2023-03-08,16:08:38,0
640,2023-03-26,01:38:32,1
933,2023-02-06,13:37:28,0
468,2023-02-04,22:54:34,0
736,2023-03-24,20:42:27,0
373,2023-03-30,08:50:46,1
278,2023-02-08,07:05:22,1
530,2023-02-19,07:58:43,0
381,2023-03-31,15:31:24,0
125,2023-02-25,17:11:47,1
90,2023-03-08,07:56:13,1
939,2023-03-06,23:59:17,1
33,2023-01-25,04:08:28,1
763,2023-03-06,04:32:42,0
686,2023-03-07,01:30:48,1
952,2023-03-27,02:43:21,1
871,2023-02-26,22:12:37,0
792,2023-02-07,04:11:40,0
748,2023-03-20,00:08:06,0
290,2023-03-27,01:04:45,0
981,2023-03-23,07:22:19,0
944,2023-03-07,23:56:59,0
732,2023-02-23,06:30:46,1
290,2023-02-22,22:06:14,0
454,2023-03-18,16:06:42,1
195,2023-03-22,11:57:17,0
974,2023-03-24,02:14:53,1
159,2023-02-25,02:22:16,0
286,2023-02-02,05:57:37,0
235,2023-02-27,09:08:48,1
908,2023-02-14,06:55:57,0
397,2023-02-05,05:14:37,0
461,2023-02-12,16:28:05,1
7,2023-03-14,15:17:11,0
424,2023-02-17,21:30:03,1
992,2023-01-13,04:40:50,1
770,2023-02-12,04:38:09,0
402,2023-01-14,13:11:36,1
957,2023-03-27,19:18:13,1
848,2023-03-30,14:32:22,1
771,2023-03-11,22:39:49,1
892,2023-02-24,11:22:27,0
889,2023-03-18,19:02:22,0
90,2023-01-29,15:43:18,0
611,2023-03-17,14:22:05,0
359,2023-02-25,22:02:35,0
518,2023-01-03,22:34:05,1
948,2023-02-12,13:38:51,1
862,2023-04-01,05:32:42,0
382,2023-03-05,10:01:26,1
58,2023-01-24,08:19:03,1
624,2023-02-01,19:29:09,1
848,2023-03-13,00:20:10,0
828,2023-02-15,20:09:59,1
74,2023-01-02,06:37:09,0
961,2023-01-24,10:28:50,0
625,2023-01-19,13:15:47,0
335,2023-03-07,20:25:16,0
72,2023-01-02,11:07:17,1
979,2023-01-20,02:18:16,0
315,2023-01-24,12:10:24,1
162,2023-02-03,00:13:57,0
967,2023-01-11,14:00:53,1
420,2023-02-13,23:59:46,0
436,2023-01-24,08:49:05,0
843,2023-01-21,09:02:07,1
762,2023-02-12,13:04:53,0
724,2023-01-18,20:51:09,0
532,2023-01-07,15:04:03,0
254,2023-01-19,21:17:38,1
34,2023-03-16,11:51:14,0
847,2023-03-27,13:30:22,0
473,2023-03-27,06:39:39,0
799,2023-03-04,15:07:58,1
649,2023-02-13,05:10:31,1
625,2023-03-06,08:06:28,0
978,2023-02-27,03:04:49,1
983,2023-02-21,00:25:43,0
627,2023-03-28,11:25:02,0
619,2023-01-19,23:39:15,0
52,2023-02-07,18:15:12,0
617,2023-01-14,23:30:32,1
333,2023-01-21,08:39:43,1
136,2023-02-25,21:17:42,0
133,2023-01-07,07:19:14,1
730,2023-01-22,15:19:31,0
764,2023-03-18,01:00:44,1
244,2023-03-08,14:50:20,1
855,2023-01-12,02:41:55,1
479,2023-02-13,05:46:15,0
42,2023-02-20,15:11:23,0
568,2023-03-28,01:38:33,0
417,2023-01-20,15:46:33,0
427,2023-01-14,05:05:29,1
607,2023-03-06,00:12:11,1
505,2023-01-21,06:19:00,1
244,2023-03-23,15:41:07,1
365,2023-01-01,18:35:35,1
130,2023-01-04,15:40:18,0
417,2023-01-04,00:27:00,1
12,2023-03-18,03:02:50,0
118,2023-03-27,18:31:34,1
739,2023-03-20,05:31:06,0
566,2023-02-13,05:27:24,0
367,2023-03-07,12:41:35,1
845,2023-03-10,04:03:39,0
418,2023-03-31,19:25:39,1
876,2023-02-10,11:12:32,1
762,2023-01-28,04:24:30,1
958,2023-03-29,17:33:32,0
204,2023-02-21,11:50:06,1
220,2023-03-27,20:31:44,0
879,2023-03-07,01:33:26,0
685,2023-03-25,18:56:58,0
43,2023-03-03,19:19:41,0
828,2023-02-09,07:27:54,1
119,2023-02-22,10:44:44,1
542,2023-03-11,14:07:08,1
430,2023-03-09,23:45:29,1
283,2023-01-06,06:08:04,0
948,2023-01-07,17:26:10,0
858,2023-03-04,17:32:11,1
81,2023-01-19,08:44:14,0
340,2023-03-26,01:49:03,0
719,2023-03-15,04:01:17,1
389,2023-02-25,16:21:30,0
134,2023-01-14,22:24:57,0
141,2023-01-21,11:34:31,1
639,2023-03-20,13:43:10,0
311,2023-03-04,19:46:08,0
571,2023-04-01,12:38:26,0
990,2023-03-16,20:16:43,1
292,2023-01-31,19:34:28,1
593,2023-03-03,10:07:27,0
811,2023-01-26,14:52:56,0
898,2023-01-16,19:27:09,0
809,2023-03-15,12:54:09,1
192,2023-03-08,03:03:27,0
96,2023-03-30,10:35:46,1
869,2023-02-15,09:51:48,1
1,2023-02-02,07:57:46,1
888,2023-01-12,20:57:56,0
401,2023-02-05,02:23:40,1
664,2023-01-11,20:06:39,1
648,2023-01-05,04:00:22,0
564,2023-01-04,11:45:16,1
367,2023-03-24,19:04:55,1
594,2023-01-20,22:56:40,0
291,2023-02-02,05:18:00,1
1,2023-01-16,22:12:05,1
691,2023-02-18,12:02:58,0
259,2023-01-25,05:25:20,0
861,2023-03-24,22:42:31,0
626,2023-01-13,04:47:22,0
898,2023-02-20,03:19:53,1
410,2023-01-10,15:54:49,0
472,2023-01-07,22:18:04,1
625,2023-02-18,09:51:30,0
961,2023-01-29,09:13:38,1
555,2023-01-03,13:33:42,0
893,2023-01-06,08:17:10,0
873,2023-02-26,14:48:00,0
222,2023-03-01,21:19:06,0
630,2023-01-15,02:53:47,0
545,2023-02-09,09:01:03,0
35,2023-02-17,09:01:11,1
225,2023-03-16,06:54:05,0
161,2023-02-04,17:03:48,1
302,2023-01-31,15:32:25,1
250,2023-01-09,21:56:19,1
78,2023-02-02,09:28:14,1
518,2023-03-12,14:45:11,1
857,2023-02-16,20:52:31,1
812,2023-02-04,02:35:51,0
829,2023-02-08,03:30:52,1
472,2023-02-14,01:23:09,0
595,2023-01-13,15:13:03,0
87,2023-01-25,06:01:22,0
149,2023-01-29,11:49:20,1
359,2023-03-26,15:13:41,1
950,2023-02-09,01:50:31,0
627,2023-03-14,22:21:14,0
628,2023-01-23,20:27:09,0
702,2023-02-15,12:16:24,1
522,2023-03-02,00:41:53,1
389,2023-01-23,04:32:23,1
720,2023-01-20,03:13:37,1
738,2023-01-15,21:18:15,0
511,2023-02-18,11:50:15,0
593,2023-01-11,02:43:43,0
26,2023-03-16,06:05:04,0
188,2023-02-15,06:57:16,0
642,2023-01-21,06:32:20,1
91,2023-03-02,15:10:02,1
46,2023-02-14,10:38:34,0
636,2023-01-25,17:04:15,1
698,2023-02-04,07:50:31,1
391,2023-03-31,01:16:06,1
22,2023-01-26,20:03:06,1
455,2023-03-07,22:05:24,0
406,2023-01-17,18:30:09,0
889,2023-03-10,02:56:53,1
439,2023-04-01,11:59:40,1
922,2023-01-12,23:07:31,0
579,2023-01-21,20:28:48,0
79,2023-01-15,12:52:17,0
854,2023-03-02,02:24:55,1
91,2023-02-02,00:55:39,0
570,2023-02-15,22:00:55,1
309,2023-03-22,01:34:16,0
641,2023-01-29,23:22:48,1
235,2023-01-03,16:18:53,1
832,2023-01-17,10:51:37,1
432,2023-03-12,04:07:54,0
637,2023-02-10,23:23:35,1
347,2023-01-23,03:07:04,1
599,2023-02-04,20:38:21,1
575,2023-01-04,07:32:13,0
505,2023-02-11,20:46:30,0
596,2023-01-28,23:53:52,1
505,2023-01-19,04:59:10,1
679,2023-01-13,02:20:15,0
136,2023-03-15,11:07:49,1
735,2023-01-27,18:22:38,1
726,2023-02-18,03:32:38,1
763,2023-02-21,22:32:12,1
892,2023-02-10,13:08:42,1
309,2023-02-26,11:44:15,1
641,2023-03-19,05:18:06,1
512,2023-03-10,10:18:04,0
534,2023-03-04,23:50:51,1
547,2023-01-02,15:57:00,0
542,2023-01-28,15:38:52,0
709,2023-01-25,13:04:25,1
371,2023-04-01,20:05:14,1
662,2023-01-15,01:28:18,0
179,2023-02-24,02:34:53,0
608,2023-02-17,04:05:07,0
727,2023-03-06,03:59:14,1
817,2023-02-19,15:39:05,1
602,2023-02-07,11:56:33,0
664,2023-02-01,11:54:25,0
17,2023-01-17,00:54:18,0
469,2023-03-15,10:24:04,1
176,2023-01-13,07:13:53,0
932,2023-01-12,19:59:59,1
620,2023-01-28,15:09:12,1
357,2023-03-18,01:43:19,0
951,2023-02-11,10:49:07,1
886,2023-02-21,03:05:06,0
385,2023-01-25,08:21:05,1
586,2023-01-13,21:05:18,1
32,2023-03-20,11:47:26,1
640,2023-02-10,04:14:19,1
996,2023-03-28,00:35:36,0
760,2023-03-05,00:04:39,0
577,2023-03-06,23:43:16,0
661,2023-01-17,10:36:47,1
829,2023-03-18,02:50:17,1
505,2023-03-20,19:00:24,1
928,2023-02-05,18:06:52,0
581,2023-03-19,19:42:27,0
475,2023-02-27,23:50:34,0
267,2023-02-21,21:59:10,0
371,2023-01-11,12:30:56,1
856,2023-03-15,23:41:37,0
713,2023-03-31,09:26:17,0
809,2023-01-27,18:37:32,0
782,2023-03-26,06:11:25,1
836,2023-02-19,16:01:20,1
959,2023-01-09,08:54:10,0
124,2023-01-02,09:51:18,1
256,2023-02-12,20:02:27,0
130,2023-03-08,00:09:29,0
525,2023-01-30,02:51:22,1
73,2023-02-14,00:21:27,0
695,2023-01-26,01:00:58,1
989,2023-01-02,12:08:33,0
828,2023-03-18,16:55:47,0
68,2023-03-08,07:48:17,1
496,2023-02-14,04:22:29,0
317,2023-03-15,15:40:07,1
682,2023-01-27,16:49:42,1
899,2023-01-16,22:11:37,0
133,2023-03-02,21:25:00,1
169,2023-03-08,04:42:02,0
52,2023-03-28,03:15:54,0
514,2023-03-27,05:26:32,1
695,2023-01-16,13:45:47,0
108,2023-02-25,20:22:32,0
729,2023-02-10,20:42:24,1
477,2023-03-03,14:20:35,1
722,2023-02-23,21:03:47,0
84,2023-01-08,12:04:56,1
247,2023-01-01,01:06:12,1
555,2023-02-23,07:43:24,0
852,2023-03-29,08:03:34,0
613,2023-01-13,20:55:26,1
675,2023-02-09,00:32:59,1
286,2023-02-15,17:30:19,0
489,2023-03-12,09:31:35,0
739,2023-02-14,21:09:10,1
640,2023-01-18,00:52:35,1
87,2023-02-02,01:13:40,1
299,2023-02-27,05:44:44,0
220,2023-01-25,00:00:31,0
206,2023-02-14,05:21:10,0
193,2023-01-12,13:42:58,1
577,2023-02-08,15:05:17,1
476,2023-03-12,13:27:07,0
848,2023-02-12,13:42:32,1
592,2023-02-05,02:25:32,0
206,2023-02-09,23:29:42,0
356,2023-01-24,22:04:15,1
874,2023-02-14,18:00:16,0
605,2023-01-09,13:40:41,0
451,2023-03-22,14:29:11,1
625,2023-01-23,07:21:27,1
860,2023-02-24,05:12:04,1
779,2023-03-10,03:27:17,1
347,2023-03-10,01:41:55,0
365,2023-03-27,10:43:33,0
565,2023-03-05,17:27:08,0
939,2023-01-06,14:50:05,0
887,2023-03-24,00:08:47,0
942,2023-01-15,06:55:33,1
17,2023-01-18,01:36:54,1
819,2023-01-18,11:46:22,1
192,2023-02-24,19:35:09,0
958,2023-03-02,15:12:08,0
20,2023-02-01,20:08:53,0
658,2023-02-11,12:11:41,1
251,2023-02-06,21:18:16,1
492,2023-03-05,16:07:22,1
660,2023-02-19,22:06:22,1
802,2023-03-18,15:44:10,0
48,2023-02-27,17:57:36,1
296,2023-03-14,15:30:12,0
669,2023-01-14,02:41:36,0
246,2023-01-17,22:59:04,1
766,2023-03-09,07:38:49,1
828,2023-01-21,04:01:05,1
64,2023-01-11,13:39:11,0
704,2023-01-02,11:21:02,0
474,2023-03-11,08:56:45,0
864,2023-02-27,20:20:56,0
77,2023-03-14,03:34:20,1
846,2023-03-17,13:38:57,1
836,2023-02-20,05:14:05,0
709,2023-02-23,11:23:16,0
188,2023-01-31,00:05:29,0
358,2023-03-11,04:48:51,1
703,2023-03-06,13:19:02,1
308,2023-02-22,08:09:06,0
380,2023-01-05,09:35:28,1
876,2023-03-04,17:56:32,0
788,2023-01-18,06:50:34,0
942,2023-01-25,18:52:50,0
298,2023-01-31,03:36:21,1
474,2023-01-07,22:38:01,0
115,2023-01-26,16:10:38,0
157,2023-01-20,15:39:24,0
613,2023-03-27,09:03:56,0
949,2023-02-08,03:36:41,1
99,2023-01-17,06:41:23,0
787,2023-03-27,04:54:19,0
84,2023-01-26,03:18:04,1
528,2023-02-13,18:11:55,0
454,2023-01-17,05:05:13,1
63,2023-03-01,05:38:06,1
483,2023-02-06,12:38:31,0
482,2023-02-08,18:12:09,1
616,2023-02-08,04:14:30,1
738,2023-03-16,08:44:07,0
972,2023-01-26,06:03:06,1
360,2023-02-08,22:53:30,1
247,2023-01-10,10:05:52,0
737,2023-03-18,03:24:02,1
886,2023-01-29,15:00:56,1
217,2023-03-30,21:57:53,1
51,2023-01-27,16:07:45,0
418,2023-03-19,08:40:23,0
514,2023-01-08,21:23:53,0
296,2023-03-20,16:26:53,1
917,2023-03-13,03:14:08,1
600,2023-02-20,18:01:02,0
25,2023-01-02,01:15:20,1
691,2023-03-09,02:01:07,1
728,2023-01-10,18:23:39,1
843,2023-01-30,00:46:04,0
138,2023-03-07,20:08:08,1
473,2023-01-01,22:47:18,0
891,2023-03-21,02:43:11,0
973,2023-01-28,21:12:22,1
683,2023-02-21,20:29:02,0
47,2023-03-03,19:46:17,1
439,2023-02-15,19:32:07,1
952,2023-03-23,18:18:31,1
987,2023-03-21,16:00:06,0
66,2023-01-19,06:50:42,0
83,2023-02-08,10:22:45,1
894,2023-03-29,18:21:30,1
201,2023-02-10,22:21:26,0
583,2023-02-15,04:44:37,0
920,2023-01-02,07:53:45,1
270,2023-03-29,10:44:09,0
886,2023-03-06,14:06:26,0
124,2023-03-26,16:27:42,1
297,2023-01-03,19:13:38,1
597,2023-02-06,01:25:25,1
216,2023-01-22,08:01:37,0
896,2023-03-15,17:49:14,1
313,2023-01-03,17:25:28,1
933,2023-01-01,01:42:58,0
733,2023-03-29,04:51:08,0
973,2023-01-06,10:07:22,1
808,2023-01-10,13:23:12,0
354,2023-02-10,10:21:04,1
378,2023-03-03,03:17:38,1
157,2023-03-29,03:44:42,1
659,2023-01-24,01:33:56,1
159,2023-03-31,06:12:12,1
487,2023-03-09,02:50:45,0
135,2023-02-05,17:15:34,0
834,2023-01-03,05:52:34,0
227,2023-03-05,23:26:09,0
319,2023-02-21,09:29:52,1
8,2023-01-13,03:59:10,1
107,2023-02-11,13:25:11,0
846,2023-01-25,11:17:24,0
712,2023-01-10,22:42:41,0
170,2023-01-28,00:11:26,1
668,2023-01-23,13:21:23,1
71,2023-01-19,06:25:46,1
289,2023-02-23,06:09:23,0
119,2023-01-11,06:28:32,1
571,2023-03-23,22:39:24,0
275,2023-03-22,23:16:57,1
859,2023-03-20,09:59:57,1
284,2023-02-07,22:31:05,1
600,2023-03-20,21:29:36,0
212,2023-01-09,22:00:21,1
309,2023-01-11,12:43:25,0
864,2023-02-25,05:13:53,0
419,2023-02-17,12:41:54,0
559,2023-02-06,17:42:46,1
741,2023-03-22,00:18:25,0
654,2023-02-21,10:30:54,0
334,2023-03-30,06:50:55,1
466,2023-02-14,10:45:22,1
877,2023-01-06,01:32:30,0
620,2023-03-15,22:00:38,0
592,2023-01-03,09:01:20,0
756,2023-03-12,00:52:17,0
70,2023-02-15,15:18:33,0
179,2023-01-06,01:57:12,0
437,2023-03-07,01:09:39,0
339,2023-01-21,05:57:10,0
204,2023-03-26,15:54:45,0
399,2023-02-17,15:26:47,0
421,2023-01-09,07:59:54,1
570,2023-03-07,04:05:31,0
810,2023-02-06,18:19:52,1
908,2023-03-27,11:23:08,0
110,2023-02-11,13:20:47,1
216,2023-03-23,15:17:47,1
30,2023-02-14,14:13:00,1
647,2023-01-04,21:31:53,0
843,2023-01-02,00:21:39,0
251,2023-03-26,08:04:52,1
878,2023-01-30,12:12:39,0
247,2023-02-23,01:06:41,1
69,2023-03-06,05:02:28,1
484,2023-02-01,06:13:12,1
908,2023-01-21,18:05:04,1
335,2023-01-15,22:24:09,0
729,2023-02-06,12:05:51,0
245,2023-01-04,17:11:21,0
695,2023-03-04,20:28:57,0
529,2023-01-21,07:07:46,0
392,2023-01-29,06:32:42,0
65,2023-03-25,02:50:19,0
525,2023-02-01,22:39:22,1
725,2023-02-24,01:01:02,0
957,2023-03-30,02:28:44,1
59,2023-02-26,15:57:30,0
194,2023-01-03,03:01:48,1
278,2023-02-02,14:13:13,1
741,2023-03-18,07:04:03,0
516,2023-01-01,05:20:22,0
998,2023-03-12,08:04:03,1
229,2023-02-08,02:24:03,0
368,2023-03-16,00:24:03,0
540,2023-03-09,00:17:34,1
404,2023-02-12,14:57:27,1
604,2023-03-02,23:08:28,1
847,2023-01-14,04:06:58,0
26,2023-02-11,01:15:39,0
439,2023-02-15,07:58:40,0
41,2023-03-11,18:12:32,0
202,2023-01-03,15:21:52,0
827,2023-02-04,01:05:16,0
228,2023-01-06,01:24:22,0
887,2023-02-14,06:31:25,0
675,2023-01-04,20:25:25,1
485,2023-01-15,14:07:24,1
839,2023-02-12,01:19:17,1
742,2023-03-17,06:45:47,1
672,2023-03-23,06:53:19,0
76,2023-03-29,19:45:20,0
507,2023-01-31,10:48:01,1
108,2023-03-18,10:04:08,1
667,2023-01-14,20:34:06,0
8,2023-02-01,13:37:07,0
430,2023-03-06,20:50:56,0
845,2023-01-30,11:53:37,0
918,2023-03-14,16:13:48,0
531,2023-03-03,05:57:52,1
355,2023-02-28,01:03:11,0
145,2023-03-01,15:45:05,1
369,2023-02-04,11:57:44,1
52,2023-02-18,06:01:31,0
873,2023-03-23,00:01:19,0
986,2023-04-01,09:03:03,0
459,2023-01-29,09:35:53,0
511,2023-03-30,14:14:02,1
368,2023-01-07,19:57:25,0
682,2023-02-23,04:53:51,1
328,2023-02-22,11:02:44,0
687,2023-01-14,04:51:34,0
953,2023-02-15,10:23:32,1
985,2023-03-26,10:47:02,0
669,2023-01-02,06:27:35,1
151,2023-01-20,05:03:57,1
153,2023-01-08,22:25:11,1
760,2023-03-27,17:11:15,0
194,2023-01-26,03:09:09,0
273,2023-01-01,14:36:20,1
499,2023-03-11,00:37:20,1
590,2023-02-26,16:47:52,1
443,2023-03-06,11:30:00,1
543,2023-03-10,17:02:01,1
951,2023-01-13,15:08:19,1
14,2023-01-09,20:12:39,0
668,2023-02-14,20:13:52,1
966,2023-03-13,20:33:25,0
526,2023-03-08,17:34:09,0
300,2023-02-14,11:35:49,0
695,2023-03-11,11:07:39,0
976,2023-02-09,21:45:17,0
533,2023-01-05,15:27:20,0
64,2023-03-23,23:10:23,1
118,2023-02-02,21:11:42,0
156,2023-02-11,05:41:06,1
382,2023-01-16,08:00:49,0
718,2023-02-09,12:09:12,1
207,2023-02-16,20:11:08,0
572,2023-01-04,01:34:18,0
148,2023-03-31,04:09:45,1
826,2023-01-05,01:33:58,0
147,2023-02-01,07:07:37,1
728,2023-03-15,06:07:42,1
99,2023-03-08,09:05:47,0
826,2023-02-21,20:49:41,0
879,2023-01-19,05:03:35,0
393,2023-01-28,04:16:50,1
568,2023-02-03,05:38:43,0
502,2023-02-10,19:15:46,0
67,2023-03-12,16:07:18,1
602,2023-03-29,10:38:27,1
540,2023-02-19,22:56:46,0
137,2023-01-16,13:54:44,0
189,2023-02-07,00:17:45,0
862,2023-02-09,23:29:22,0
786,2023-02-19,18:54:01,1
991,2023-02-09,23:13:46,1
639,2023-02-04,03:05:09,0
468,2023-01-07,23:00:07,0
239,2023-03-20,03:14:18,1
347,2023-03-28,06:11:04,1
669,2023-03-28,03:18:24,1
440,2023-01-02,04:54:45,0
447,2023-03-10,03:03:18,1
253,2023-01-30,22:43:18,1
632,2023-02-21,22:47:56,0
76,2023-01-10,14:01:09,0
699,2023-01-03,08:00:24,1
61,2023-02-27,16:20:24,0
520,2023-02-22,13:20:08,1
683,2023-03-24,19:27:58,1
652,2023-01-25,08:43:10,1
173,2023-02-02,12:06:54,1
300,2023-01-08,20:00:30,0
51,2023-01-13,12:40:49,1
427,2023-02-12,20:03:46,0
21,2023-03-20,13:45:32,0
532,2023-01-11,19:52:18,0
894,2023-02-26,22:15:57,1
862,2023-03-20,05:23:52,0
869,2023-02-27,19:05:39,1
431,2023-03-28,22:01:11,1
248,2023-03-08,09:40:13,1
841,2023-01-17,18:44:26,0
105,2023-02-18,01:43:48,0
934,2023-03-25,21:21:16,1
743,2023-03-05,11:11:54,0
404,2023-03-07,06:50:17,1
298,2023-02-25,18:25:12,1
420,2023-02-24,04:55:18,0
248,2023-03-07,06:04:08,1
933,2023-03-21,04:56:11,0
757,2023-01-20,08:23:35,0
587,2023-02-24,03:03:32,0
94,2023-02-23,09:36:14,1
211,2023-01-26,07:45:50,1
101,2023-01-15,12:33:31,1
880,2023-02-03,02:09:30,1
44,2023-03-23,16:50:07,1
330,2023-02-27,17:04:01,1
820,2023-03-25,10:11:35,1
108,2023-03-27,16:28:19,0
816,2023-03-09,04:48:06,0
911,2023-03-04,12:59:07,0
742,2023-02-05,17:09:20,1
648,2023-01-15,08:51:54,1
37,2023-03-23,23:34:06,1
475,2023-03-17,15:32:48,0
50,2023-01-25,05:33:28,1
576,2023-02-05,22:42:10,1
973,2023-03-27,16:20:13,1
301,2023-01-09,08:14:32,0
411,2023-02-23,18:05:06,1
494,2023-03-23,04:23:45,1
361,2023-01-06,05:26:04,0
85,2023-02-05,09:45:27,0
443,2023-03-03,07:58:50,0
66,2023-03-13,04:11:21,1
466,2023-02-10,17:53:11,1
191,2023-03-09,02:17:45,0
976,2023-01-13,20:58:30,0
266,2023-01-13,23:24:32,1
621,2023-01-21,05:39:40,0
395,2023-03-20,08:14:43,1
603,2023-01-03,14:44:55,0
914,2023-03-02,14:35:41,1
325,2023-02-18,18:29:28,1
673,2023-01-27,10:57:33,0
801,2023-01-28,22:20:12,1
505,2023-01-05,23:56:13,0
69,2023-01-21,00:42:25,1
744,2023-03-04,16:39:25,0
815,2023-01-29,11:33:15,1
884,2023-01-10,22:19:02,0
304,2023-01-14,16:35:27,0
633,2023-01-25,12:56:28,1
374,2023-02-28,13:34:15,1
952,2023-03-30,04:38:24,0
552,2023-03-06,16:12:21,0
44,2023-02-17,18:34:34,0
332,2023-02-16,09:49:59,1
716,2023-02-22,11:30:21,1
916,2023-03-12,02:50:14,1
492,2023-03-28,07:15:35,1
758,2023-01-21,08:35:52,1
891,2023-03-22,08:28:44,0
378,2023-03-04,21:08:50,0
142,2023-01-30,21:38:10,0
530,2023-02-11,19:22:45,0
88,2023-01-12,01:45:19,1
245,2023-01-12,08:30:33,0
766,2023-02-10,09:28:42,0
213,2023-01-21,14:36:10,0
977,2023-03-28,10:11:44,1
998,2023-02-28,18:23:45,0
731,2023-03-10,14:31:48,0
7,2023-01-10,23:50:51,0
784,2023-03-29,14:43:27,1
288,2023-03-03,17:59:18,0
733,2023-03-11,06:58:44,1
633,2023-01-12,15:13:19,0
54,2023-02-11,20:44:34,0
777,2023-02-09,08:51:21,1
52,2023-03-22,23:13:57,1
163,2023-02-13,18:34:27,1
92,2023-03-01,16:53:50,1
26,2023-01-19,02:44:04,0
10,2023-03-10,01:32:09,1
146,2023-01-04,15:51:36,0
38,2023-02-24,22:32:28,0
712,2023-02-15,00:10:23,1
447,2023-03-19,17:10:23,1
571,2023-03-06,23:47:24,0
720,2023-01-03,18:12:34,0
842,2023-01-30,21:54:30,0
252,2023-01-27,03:55:06,0
751,2023-02-06,14:30:26,0
391,2023-01-19,05:58:50,1
421,2023-03-02,23:28:30,1
325,2023-01-31,06:20:22,0
328,2023-01-19,21:45:40,0
764,2023-03-20,20:47:47,0
761,2023-01-14,23:40:21,0
613,2023-02-26,00:17:31,0
261,2023-03-10,22:26:46,1
207,2023-01-09,05:13:51,0
554,2023-01-24,21:10:05,0
439,2023-03-03,07:17:46,0
372,2023-01-06,09:21:11,1
621,2023-03-26,21:54:51,0
973,2023-03-04,22:32:52,0
623,2023-03-24,00:35:38,0
95,2023-03-24,15:53:54,0
45,2023-02-23,09:57:47,0
600,2023-02-01,07:29:12,0
374,2023-01-16,09:56:58,0
984,2023-01-16,23:58:13,0
509,2023-01-18,10:05:10,1
877,2023-03-13,16:00:16,1
894,2023-02-21,10:52:00,0
273,2023-01-06,14:56:14,0
642,2023-03-25,08:37:34,1
306,2023-02-22,09:07:10,0
642,2023-02-14,19:18:36,1
748,2023-02-23,17:01:41,0
157,2023-03-25,17:26:51,1
278,2023-02-24,20:57:29,0
869,2023-03-23,05:09:02,0
348,2023-03-22,22:45:35,1
372,2023-03-16,18:58:39,1
824,2023-02-16,09:07:28,1
497,2023-02-09,20:41:25,1
418,2023-02-20,09:08:27,0
816,2023-03-04,18:26:28,0
308,2023-01-17,22:48:38,0
699,2023-03-15,12:59:09,1
624,2023-03-12,18:40:01,0
648,2023-02-24,08:07:04,1
967,2023-02-05,09:29:40,1
217,2023-01-02,23:21:10,1
473,2023-02-10,04:33:10,0
199,2023-03-26,02:26:03,0
458,2023-03-11,05:35:51,1
375,2023-02-22,21:04:22,1
141,2023-01-13,00:19:39,0
920,2023-03-25,12:59:43,0
319,2023-02-13,23:11:17,0
894,2023-02-13,05:39:56,1
775,2023-02-19,20:41:25,1
914,2023-01-11,06:49:12,0
151,2023-01-21,05:58:28,0
895,2023-01-01,00:49:21,1
950,2023-02-01,10:29:57,0
730,2023-01-09,08:52:04,0
858,2023-03-30,10:20:37,1
449,2023-02-21,14:51:22,0
466,2023-01-11,06:27:48,1
218,2023-02-08,23:09:18,1
372,2023-03-12,18:12:46,0
960,2023-03-17,16:52:36,1
923,2023-03-03,15:21:16,0
655,2023-03-13,19:28:19,0
205,2023-02-03,11:36:26,1
470,2023-01-02,16:45:34,0
738,2023-02-03,11:21:17,1
254,2023-03-22,19:22:04,0
554,2023-02-21,19:58:39,0
855,2023-01-13,20:40:06,1
537,2023-03-01,06:57:28,1
994,2023-02-28,03:25:19,0
29,2023-02-16,16:52:24,0
163,2023-02-24,00:32:37,1
173,2023-01-15,16:23:45,1
185,2023-03-12,06:06:24,1
169,2023-02-24,23:12:51,0
32,2023-01-28,00:27:02,1
607,2023-01-01,12:10:25,1
875,2023-01-01,18:46:56,0
610,2023-02-02,20:08:22,0
