device_id,connection_date,connection_time,device_type
173,2023-02-17,2023-04-15 20:16:21,Monitor
569,2023-02-11,2023-04-15 20:55:32,Watch
50,2023-03-01,2023-04-15 17:34:58,IoT Device
614,2023-03-08,2023-04-15 19:49:56,Watch
778,2023-02-01,2023-04-15 09:44:02,IoT Device
966,2023-01-03,2023-04-15 12:28:39,Monitor
886,2023-02-18,2023-04-15 13:18:46,Watch
935,2023-02-21,2023-04-15 03:22:03,IoT Device
764,2023-01-11,2023-04-15 17:51:24,Watch
271,2023-03-22,2023-04-15 16:20:13,Speaker
950,2023-03-06,2023-04-15 01:11:25,Speaker
192,2023-02-04,2023-04-15 07:48:56,Watch
874,2023-03-22,2023-04-15 14:27:24,Speaker
975,2023-01-23,2023-04-15 19:47:27,Watch
726,2023-02-19,2023-04-15 17:29:47,Watch
858,2023-03-14,2023-04-15 12:55:13,Watch
527,2023-03-01,2023-04-15 08:21:48,Speaker
439,2023-03-25,2023-04-15 15:33:31,Watch
1000,2023-03-17,2023-04-15 09:24:45,Speaker
121,2023-02-24,2023-04-15 17:58:17,Watch
111,2023-01-21,2023-04-15 20:28:11,IoT Device
178,2023-03-07,2023-04-15 10:35:23,IoT Device
978,2023-02-15,2023-04-15 08:50:54,Monitor
829,2023-01-28,2023-04-15 20:36:36,Monitor
187,2023-02-07,2023-04-15 17:41:08,IoT Device
54,2023-03-24,2023-04-15 23:19:49,IoT Device
318,2023-01-03,2023-04-15 21:03:23,Speaker
30,2023-01-31,2023-04-15 21:52:42,Speaker
346,2023-03-01,2023-04-15 03:39:01,Monitor
916,2023-03-19,2023-04-15 01:38:33,Monitor
641,2023-01-15,2023-04-15 12:53:12,Watch
413,2023-02-24,2023-04-15 21:33:39,Speaker
200,2023-03-09,2023-04-15 20:17:09,Watch
153,2023-03-18,2023-04-15 08:14:05,IoT Device
185,2023-03-30,2023-04-15 23:13:15,Speaker
55,2023-03-27,2023-04-15 06:10:21,Speaker
121,2023-01-03,2023-04-15 11:01:21,Watch
479,2023-03-16,2023-04-15 05:30:50,Watch
442,2023-01-30,2023-04-15 11:44:19,Monitor
83,2023-02-27,2023-04-15 15:27:29,Watch
712,2023-03-26,2023-04-15 03:53:28,Watch
152,2023-02-25,2023-04-15 02:43:24,Monitor
304,2023-04-01,2023-04-15 10:06:08,IoT Device
527,2023-02-07,2023-04-15 19:07:58,IoT Device
775,2023-01-21,2023-04-15 01:43:12,IoT Device
123,2023-03-17,2023-04-15 01:05:04,Watch
823,2023-02-09,2023-04-15 13:25:20,Watch
52,2023-01-15,2023-04-15 14:54:29,Speaker
585,2023-01-06,2023-04-15 15:54:01,IoT Device
469,2023-01-31,2023-04-15 02:11:31,Monitor
909,2023-02-28,2023-04-15 15:37:31,Speaker
565,2023-03-22,2023-04-15 03:12:03,Speaker
23,2023-02-12,2023-04-15 21:20:05,Watch
223,2023-03-15,2023-04-15 10:36:01,Watch
870,2023-01-14,2023-04-15 12:17:49,Speaker
795,2023-03-05,2023-04-15 06:50:40,Watch
532,2023-03-20,2023-04-15 15:55:46,IoT Device
324,2023-03-25,2023-04-15 15:43:03,Watch
525,2023-03-19,2023-04-15 20:18:10,Speaker
280,2023-03-20,2023-04-15 14:29:32,Watch
337,2023-03-02,2023-04-15 22:44:54,IoT Device
107,2023-03-14,2023-04-15 17:18:45,IoT Device
671,2023-02-10,2023-04-15 05:10:08,Watch
63,2023-02-21,2023-04-15 15:46:08,Speaker
201,2023-01-29,2023-04-15 16:48:42,Monitor
259,2023-01-05,2023-04-15 18:34:40,Monitor
857,2023-01-16,2023-04-15 01:04:44,Monitor
154,2023-03-29,2023-04-15 10:02:05,Watch
992,2023-03-29,2023-04-15 00:14:36,Monitor
10,2023-03-11,2023-04-15 22:45:46,Watch
450,2023-02-27,2023-04-15 15:03:25,Monitor
392,2023-01-26,2023-04-15 16:32:47,Monitor
965,2023-03-31,2023-04-15 10:35:48,Watch
540,2023-03-04,2023-04-15 10:03:18,Monitor
11,2023-02-26,2023-04-15 18:48:01,Monitor
573,2023-03-11,2023-04-15 17:30:15,Monitor
259,2023-03-13,2023-04-15 11:32:20,Monitor
125,2023-01-29,2023-04-15 11:26:18,Speaker
589,2023-03-28,2023-04-15 04:55:12,Speaker
617,2023-01-02,2023-04-15 04:52:17,Monitor
213,2023-03-19,2023-04-15 15:36:53,Speaker
282,2023-02-04,2023-04-15 07:54:49,Monitor
42,2023-01-21,2023-04-15 02:16:45,Speaker
278,2023-02-05,2023-04-15 01:38:29,Watch
784,2023-03-04,2023-04-15 20:40:51,Monitor
794,2023-02-02,2023-04-15 16:47:27,Monitor
27,2023-02-15,2023-04-15 21:45:22,Speaker
70,2023-02-27,2023-04-15 09:12:48,IoT Device
396,2023-01-14,2023-04-15 15:25:22,IoT Device
586,2023-03-09,2023-04-15 02:27:18,IoT Device
211,2023-02-28,2023-04-15 04:55:59,Monitor
961,2023-01-17,2023-04-15 07:30:36,IoT Device
250,2023-02-28,2023-04-15 04:09:01,Watch
313,2023-01-14,2023-04-15 05:34:20,IoT Device
562,2023-02-17,2023-04-15 16:34:15,IoT Device
62,2023-01-06,2023-04-15 08:31:51,Watch
956,2023-01-18,2023-04-15 03:17:25,IoT Device
122,2023-03-25,2023-04-15 14:35:44,IoT Device
152,2023-03-22,2023-04-15 06:42:33,Watch
217,2023-03-01,2023-04-15 02:33:33,IoT Device
698,2023-02-10,2023-04-15 19:08:53,Watch
747,2023-03-26,2023-04-15 12:09:51,IoT Device
666,2023-01-31,2023-04-15 08:01:42,Speaker
810,2023-02-28,2023-04-15 10:33:59,IoT Device
694,2023-01-29,2023-04-15 20:33:48,Speaker
873,2023-02-07,2023-04-15 03:15:20,Watch
914,2023-02-18,2023-04-15 01:05:14,Watch
983,2023-03-18,2023-04-15 15:23:30,Speaker
671,2023-01-20,2023-04-15 16:26:26,Monitor
466,2023-02-03,2023-04-15 20:06:36,Watch
880,2023-01-29,2023-04-15 05:44:18,Monitor
665,2023-01-31,2023-04-15 01:26:46,Speaker
566,2023-02-15,2023-04-15 18:00:13,Watch
851,2023-01-12,2023-04-15 20:15:04,Monitor
423,2023-01-30,2023-04-15 13:20:13,Speaker
560,2023-02-24,2023-04-15 03:16:32,IoT Device
96,2023-03-06,2023-04-15 17:52:45,Speaker
565,2023-01-18,2023-04-15 16:09:27,Speaker
582,2023-02-17,2023-04-15 00:50:52,Watch
321,2023-01-07,2023-04-15 06:36:43,Speaker
668,2023-01-16,2023-04-15 18:58:07,IoT Device
976,2023-01-20,2023-04-15 04:07:24,Monitor
629,2023-03-13,2023-04-15 16:50:39,IoT Device
30,2023-02-06,2023-04-15 09:52:35,IoT Device
419,2023-01-12,2023-04-15 09:26:14,Speaker
764,2023-01-04,2023-04-15 21:31:42,Monitor
720,2023-03-03,2023-04-15 07:13:04,Watch
916,2023-02-09,2023-04-15 18:15:46,Monitor
364,2023-02-18,2023-04-15 09:15:53,Monitor
427,2023-03-06,2023-04-15 06:13:27,IoT Device
68,2023-03-14,2023-04-15 13:12:22,Speaker
944,2023-03-11,2023-04-15 14:21:17,IoT Device
231,2023-01-25,2023-04-15 13:26:05,IoT Device
800,2023-02-06,2023-04-15 23:00:12,IoT Device
386,2023-03-31,2023-04-15 05:48:08,Monitor
322,2023-01-07,2023-04-15 19:27:22,Monitor
109,2023-01-20,2023-04-15 10:16:31,IoT Device
240,2023-02-07,2023-04-15 13:10:18,Speaker
22,2023-03-08,2023-04-15 11:37:31,IoT Device
194,2023-03-23,2023-04-15 08:42:39,Speaker
206,2023-02-20,2023-04-15 14:57:14,Speaker
173,2023-03-02,2023-04-15 12:15:06,Watch
377,2023-02-02,2023-04-15 21:36:36,Monitor
711,2023-02-01,2023-04-15 14:33:16,Watch
173,2023-03-21,2023-04-15 00:17:36,Monitor
87,2023-01-31,2023-04-15 09:03:56,Speaker
725,2023-02-01,2023-04-15 07:26:47,IoT Device
382,2023-01-30,2023-04-15 03:02:28,Speaker
407,2023-01-28,2023-04-15 06:13:42,Speaker
675,2023-02-26,2023-04-15 21:45:47,Monitor
893,2023-03-01,2023-04-15 09:45:28,Speaker
479,2023-01-01,2023-04-15 22:48:21,Monitor
154,2023-03-20,2023-04-15 21:13:12,IoT Device
947,2023-01-27,2023-04-15 06:42:28,Watch
783,2023-03-25,2023-04-15 12:08:07,Speaker
495,2023-01-03,2023-04-15 11:04:00,Watch
296,2023-02-08,2023-04-15 20:43:31,IoT Device
326,2023-02-09,2023-04-15 17:47:17,Monitor
134,2023-02-19,2023-04-15 20:47:02,Speaker
788,2023-02-06,2023-04-15 20:45:57,Monitor
455,2023-01-30,2023-04-15 02:44:20,Speaker
126,2023-01-08,2023-04-15 05:56:02,Speaker
387,2023-04-01,2023-04-15 10:30:43,Monitor
492,2023-02-19,2023-04-15 04:04:43,IoT Device
624,2023-03-28,2023-04-15 02:43:27,IoT Device
343,2023-03-31,2023-04-15 04:53:23,IoT Device
184,2023-02-16,2023-04-15 16:56:12,Watch
341,2023-03-03,2023-04-15 10:10:21,Monitor
69,2023-03-07,2023-04-15 04:05:29,Monitor
442,2023-01-28,2023-04-15 14:00:50,Watch
48,2023-02-13,2023-04-15 13:52:58,Watch
912,2023-03-04,2023-04-15 02:08:23,Monitor
920,2023-02-20,2023-04-15 13:35:03,IoT Device
571,2023-02-15,2023-04-15 20:55:06,Monitor
410,2023-01-03,2023-04-15 18:11:36,IoT Device
585,2023-03-03,2023-04-15 07:05:33,Speaker
443,2023-01-31,2023-04-15 14:56:22,Watch
747,2023-03-19,2023-04-15 04:37:00,Speaker
373,2023-03-27,2023-04-15 07:19:35,Speaker
806,2023-03-03,2023-04-15 05:00:46,IoT Device
569,2023-01-10,2023-04-15 11:17:37,Monitor
49,2023-02-16,2023-04-15 15:24:42,Watch
919,2023-03-01,2023-04-15 05:44:31,Speaker
966,2023-03-10,2023-04-15 00:18:05,Monitor
239,2023-01-17,2023-04-15 03:44:07,IoT Device
565,2023-02-01,2023-04-15 16:43:07,Monitor
205,2023-01-16,2023-04-15 02:45:55,Monitor
327,2023-01-24,2023-04-15 13:12:29,Speaker
328,2023-01-25,2023-04-15 00:45:12,Speaker
354,2023-02-04,2023-04-15 18:39:48,Watch
339,2023-02-05,2023-04-15 11:50:53,Monitor
383,2023-01-03,2023-04-15 17:26:49,Watch
757,2023-02-23,2023-04-15 13:46:49,Speaker
153,2023-01-21,2023-04-15 01:41:20,IoT Device
65,2023-01-01,2023-04-15 19:01:15,Watch
602,2023-02-27,2023-04-15 23:46:39,Speaker
13,2023-01-24,2023-04-15 11:32:07,Monitor
51,2023-02-25,2023-04-15 18:03:39,IoT Device
975,2023-02-06,2023-04-15 03:32:38,Monitor
303,2023-01-21,2023-04-15 00:58:47,Monitor
184,2023-02-16,2023-04-15 21:03:06,Watch
951,2023-03-01,2023-04-15 09:02:22,Speaker
568,2023-02-02,2023-04-15 16:37:58,IoT Device
786,2023-03-12,2023-04-15 13:27:39,IoT Device
597,2023-04-01,2023-04-15 12:07:33,Monitor
213,2023-01-03,2023-04-15 05:28:29,Monitor
993,2023-03-06,2023-04-15 23:18:25,Monitor
652,2023-03-09,2023-04-15 09:08:10,IoT Device
677,2023-02-12,2023-04-15 11:34:41,Watch
165,2023-01-27,2023-04-15 16:22:05,Speaker
890,2023-02-07,2023-04-15 12:59:01,Monitor
34,2023-01-04,2023-04-15 13:20:51,Watch
843,2023-03-25,2023-04-15 21:19:09,Speaker
406,2023-03-26,2023-04-15 11:37:46,Watch
481,2023-01-27,2023-04-15 09:33:29,Speaker
654,2023-03-29,2023-04-15 20:46:34,Monitor
332,2023-02-28,2023-04-15 09:37:46,Watch
467,2023-03-21,2023-04-15 04:29:34,IoT Device
856,2023-01-13,2023-04-15 20:22:11,Speaker
375,2023-03-07,2023-04-15 18:48:07,Watch
947,2023-03-02,2023-04-15 12:34:25,Watch
508,2023-01-05,2023-04-15 06:56:39,Watch
523,2023-03-21,2023-04-15 20:02:05,Speaker
738,2023-02-23,2023-04-15 07:28:21,Monitor
338,2023-03-09,2023-04-15 11:01:22,Monitor
513,2023-02-07,2023-04-15 16:40:59,Monitor
47,2023-02-22,2023-04-15 03:32:58,Speaker
52,2023-01-17,2023-04-15 16:54:08,Speaker
749,2023-01-01,2023-04-15 17:51:20,Watch
285,2023-01-15,2023-04-15 12:42:03,Monitor
403,2023-03-11,2023-04-15 07:22:24,Watch
361,2023-02-26,2023-04-15 19:19:13,Watch
82,2023-02-07,2023-04-15 21:48:03,IoT Device
487,2023-02-08,2023-04-15 15:58:22,IoT Device
121,2023-03-24,2023-04-15 15:37:46,Monitor
635,2023-01-08,2023-04-15 22:49:04,Monitor
654,2023-03-01,2023-04-15 14:03:36,Speaker
721,2023-02-20,2023-04-15 01:37:32,Speaker
733,2023-02-26,2023-04-15 02:39:23,IoT Device
57,2023-02-08,2023-04-15 09:01:12,Speaker
295,2023-03-02,2023-04-15 01:34:58,Speaker
835,2023-02-02,2023-04-15 14:44:15,Watch
149,2023-01-24,2023-04-15 22:54:04,IoT Device
730,2023-03-26,2023-04-15 20:52:23,IoT Device
171,2023-03-17,2023-04-15 14:11:19,Speaker
40,2023-01-06,2023-04-15 06:25:20,Watch
956,2023-03-20,2023-04-15 11:55:37,Watch
663,2023-01-07,2023-04-15 11:07:27,Monitor
310,2023-03-02,2023-04-15 18:56:37,Monitor
478,2023-02-08,2023-04-15 03:02:03,Speaker
697,2023-03-07,2023-04-15 22:21:30,Monitor
269,2023-03-23,2023-04-15 00:18:19,Watch
747,2023-03-15,2023-04-15 13:50:08,Monitor
99,2023-01-16,2023-04-15 18:27:59,Monitor
967,2023-01-12,2023-04-15 15:33:44,Monitor
973,2023-02-07,2023-04-15 18:37:57,Monitor
812,2023-03-03,2023-04-15 03:04:32,IoT Device
961,2023-02-18,2023-04-15 12:07:26,IoT Device
247,2023-01-08,2023-04-15 07:53:14,IoT Device
330,2023-01-21,2023-04-15 18:40:48,Speaker
225,2023-02-28,2023-04-15 09:29:20,IoT Device
273,2023-02-09,2023-04-15 16:30:20,IoT Device
64,2023-01-04,2023-04-15 22:26:29,Speaker
122,2023-01-24,2023-04-15 12:37:00,IoT Device
528,2023-01-26,2023-04-15 13:12:00,Monitor
434,2023-01-19,2023-04-15 04:11:00,Speaker
830,2023-03-28,2023-04-15 11:10:14,IoT Device
659,2023-01-31,2023-04-15 01:09:25,Monitor
442,2023-02-26,2023-04-15 15:11:15,Monitor
947,2023-02-15,2023-04-15 02:41:44,Monitor
897,2023-01-25,2023-04-15 01:28:23,IoT Device
157,2023-01-12,2023-04-15 10:16:52,Speaker
367,2023-03-05,2023-04-15 20:15:35,IoT Device
409,2023-02-22,2023-04-15 16:44:18,Watch
637,2023-02-25,2023-04-15 18:44:56,IoT Device
537,2023-01-27,2023-04-15 22:28:53,Monitor
642,2023-01-30,2023-04-15 16:29:41,Speaker
919,2023-03-10,2023-04-15 16:30:02,IoT Device
908,2023-03-27,2023-04-15 00:55:28,Speaker
843,2023-02-19,2023-04-15 00:10:12,Speaker
39,2023-01-12,2023-04-15 19:51:30,Speaker
638,2023-03-14,2023-04-15 23:10:59,Watch
910,2023-03-07,2023-04-15 07:22:44,IoT Device
876,2023-01-16,2023-04-15 19:34:25,Speaker
359,2023-02-11,2023-04-15 07:04:48,IoT Device
945,2023-01-20,2023-04-15 18:12:24,Monitor
181,2023-03-04,2023-04-15 02:25:52,Monitor
889,2023-01-25,2023-04-15 00:36:34,Monitor
86,2023-01-01,2023-04-15 06:49:53,Monitor
120,2023-03-30,2023-04-15 12:20:31,Monitor
343,2023-02-28,2023-04-15 07:28:05,Monitor
578,2023-03-26,2023-04-15 06:51:37,IoT Device
305,2023-03-18,2023-04-15 00:59:38,Watch
120,2023-01-26,2023-04-15 15:21:11,Speaker
463,2023-01-05,2023-04-15 16:37:27,Watch
911,2023-01-01,2023-04-15 23:49:00,Monitor
150,2023-03-18,2023-04-15 01:25:44,Speaker
285,2023-01-21,2023-04-15 03:50:06,Watch
490,2023-03-27,2023-04-15 04:03:50,Watch
580,2023-03-13,2023-04-15 11:51:13,Monitor
616,2023-01-18,2023-04-15 09:06:09,IoT Device
224,2023-02-27,2023-04-15 16:27:24,IoT Device
14,2023-01-30,2023-04-15 02:21:05,IoT Device
979,2023-01-20,2023-04-15 13:50:19,IoT Device
31,2023-03-13,2023-04-15 04:17:18,Monitor
94,2023-03-23,2023-04-15 14:51:26,Monitor
358,2023-02-10,2023-04-15 09:35:48,Watch
603,2023-03-07,2023-04-15 06:19:53,IoT Device
458,2023-01-18,2023-04-15 09:51:01,Watch
332,2023-01-09,2023-04-15 07:14:49,IoT Device
609,2023-02-26,2023-04-15 23:32:25,Monitor
668,2023-02-13,2023-04-15 16:34:06,Monitor
311,2023-03-22,2023-04-15 00:49:59,Speaker
677,2023-01-25,2023-04-15 03:29:08,Watch
991,2023-02-23,2023-04-15 15:44:51,Watch
944,2023-02-02,2023-04-15 06:50:12,IoT Device
486,2023-01-25,2023-04-15 19:49:55,IoT Device
586,2023-03-13,2023-04-15 04:05:47,Watch
922,2023-02-27,2023-04-15 03:34:59,Monitor
538,2023-01-26,2023-04-15 03:13:06,Monitor
194,2023-01-02,2023-04-15 14:55:15,Watch
8,2023-03-27,2023-04-15 08:51:24,IoT Device
312,2023-03-04,2023-04-15 09:03:45,Watch
874,2023-03-11,2023-04-15 06:47:37,Monitor
662,2023-02-10,2023-04-15 13:42:03,Watch
365,2023-03-27,2023-04-15 19:53:41,Watch
661,2023-01-30,2023-04-15 23:15:41,Watch
484,2023-02-22,2023-04-15 03:16:13,Monitor
280,2023-01-25,2023-04-15 00:27:54,IoT Device
878,2023-03-19,2023-04-15 04:05:46,Watch
647,2023-01-12,2023-04-15 03:47:40,Watch
762,2023-01-10,2023-04-15 12:54:40,Monitor
410,2023-01-22,2023-04-15 20:54:38,Monitor
465,2023-03-26,2023-04-15 22:20:08,Speaker
848,2023-02-24,2023-04-15 16:29:28,Speaker
639,2023-02-26,2023-04-15 22:38:41,Monitor
484,2023-02-27,2023-04-15 19:35:25,Watch
453,2023-02-24,2023-04-15 00:25:25,Speaker
222,2023-02-13,2023-04-15 08:01:03,Monitor
315,2023-02-07,2023-04-15 01:31:24,Watch
741,2023-01-05,2023-04-15 13:00:17,Watch
302,2023-02-06,2023-04-15 05:57:02,Speaker
865,2023-02-14,2023-04-15 15:33:43,Monitor
370,2023-01-28,2023-04-15 18:25:27,Watch
461,2023-03-12,2023-04-15 00:20:19,Speaker
612,2023-02-03,2023-04-15 15:36:30,Watch
159,2023-01-05,2023-04-15 01:17:32,IoT Device
563,2023-02-14,2023-04-15 10:02:28,IoT Device
9,2023-03-14,2023-04-15 16:42:39,Monitor
658,2023-02-27,2023-04-15 11:24:39,IoT Device
379,2023-03-26,2023-04-15 12:20:32,IoT Device
408,2023-03-01,2023-04-15 19:11:05,Speaker
931,2023-03-24,2023-04-15 15:02:45,Monitor
322,2023-01-25,2023-04-15 03:23:37,IoT Device
847,2023-03-19,2023-04-15 12:26:34,Speaker
83,2023-03-27,2023-04-15 13:53:23,Monitor
738,2023-02-23,2023-04-15 19:27:08,Watch
624,2023-01-22,2023-04-15 21:36:54,IoT Device
1,2023-02-17,2023-04-15 02:59:23,Speaker
727,2023-02-06,2023-04-15 10:28:49,Monitor
782,2023-02-25,2023-04-15 13:10:59,IoT Device
318,2023-02-27,2023-04-15 13:36:46,IoT Device
726,2023-02-23,2023-04-15 11:07:00,IoT Device
690,2023-01-16,2023-04-15 07:31:15,IoT Device
647,2023-02-26,2023-04-15 18:03:52,IoT Device
707,2023-02-04,2023-04-15 11:29:07,Watch
477,2023-02-03,2023-04-15 20:35:18,Monitor
176,2023-01-09,2023-04-15 12:25:40,Monitor
609,2023-03-16,2023-04-15 09:40:53,Speaker
298,2023-01-28,2023-04-15 20:42:04,Watch
561,2023-01-11,2023-04-15 05:51:59,Monitor
125,2023-02-05,2023-04-15 20:38:36,Monitor
138,2023-01-19,2023-04-15 12:06:47,Monitor
561,2023-03-29,2023-04-15 19:47:57,Speaker
373,2023-03-21,2023-04-15 11:45:07,Speaker
998,2023-02-01,2023-04-15 11:35:26,IoT Device
664,2023-02-26,2023-04-15 11:41:27,IoT Device
667,2023-01-10,2023-04-15 14:06:54,IoT Device
300,2023-01-02,2023-04-15 18:59:30,Monitor
688,2023-02-28,2023-04-15 19:12:04,Speaker
367,2023-03-14,2023-04-15 21:21:39,Monitor
2,2023-01-21,2023-04-15 22:56:31,Monitor
359,2023-03-23,2023-04-15 14:29:43,Watch
523,2023-02-19,2023-04-15 17:22:50,IoT Device
581,2023-02-08,2023-04-15 01:11:52,Watch
333,2023-02-10,2023-04-15 23:30:41,Watch
310,2023-01-08,2023-04-15 01:18:44,Watch
834,2023-02-26,2023-04-15 00:53:53,Speaker
735,2023-02-23,2023-04-15 20:48:02,Monitor
36,2023-03-11,2023-04-15 19:03:33,Speaker
615,2023-01-25,2023-04-15 00:34:38,Monitor
542,2023-02-02,2023-04-15 23:28:22,IoT Device
121,2023-02-24,2023-04-15 17:36:22,Watch
743,2023-02-27,2023-04-15 16:43:45,IoT Device
603,2023-02-14,2023-04-15 18:19:11,Speaker
542,2023-01-10,2023-04-15 20:50:04,Watch
585,2023-03-01,2023-04-15 21:13:07,Watch
853,2023-01-26,2023-04-15 20:52:52,Monitor
341,2023-01-19,2023-04-15 21:17:34,IoT Device
708,2023-01-28,2023-04-15 03:18:28,IoT Device
651,2023-01-14,2023-04-15 01:31:53,Monitor
472,2023-03-18,2023-04-15 03:22:11,Watch
18,2023-03-14,2023-04-15 10:18:02,Speaker
49,2023-01-22,2023-04-15 03:02:24,Monitor
387,2023-01-12,2023-04-15 23:48:35,Watch
598,2023-02-04,2023-04-15 04:08:01,Watch
296,2023-03-19,2023-04-15 06:27:10,Speaker
862,2023-03-13,2023-04-15 17:45:01,IoT Device
341,2023-02-04,2023-04-15 16:03:53,Monitor
444,2023-02-05,2023-04-15 05:52:36,Monitor
561,2023-01-05,2023-04-15 05:06:53,IoT Device
827,2023-03-28,2023-04-15 20:16:37,Watch
219,2023-03-10,2023-04-15 18:54:08,Monitor
336,2023-02-24,2023-04-15 05:03:32,Speaker
390,2023-03-16,2023-04-15 21:18:32,Monitor
232,2023-03-12,2023-04-15 12:23:49,Watch
461,2023-03-18,2023-04-15 01:49:37,Monitor
104,2023-02-25,2023-04-15 02:37:18,Watch
165,2023-03-25,2023-04-15 22:43:48,IoT Device
347,2023-01-07,2023-04-15 14:59:39,Watch
940,2023-01-19,2023-04-15 08:49:50,Speaker
955,2023-02-07,2023-04-15 21:25:18,IoT Device
604,2023-01-06,2023-04-15 20:41:25,IoT Device
838,2023-02-24,2023-04-15 21:48:06,Watch
2,2023-02-19,2023-04-15 12:09:55,Speaker
905,2023-01-28,2023-04-15 06:29:48,Monitor
64,2023-02-18,2023-04-15 04:51:01,Watch
688,2023-02-24,2023-04-15 19:09:43,IoT Device
399,2023-03-09,2023-04-15 23:12:51,Speaker
907,2023-01-28,2023-04-15 18:11:08,Speaker
228,2023-03-30,2023-04-15 23:17:59,Watch
893,2023-03-06,2023-04-15 18:12:29,Watch
386,2023-01-01,2023-04-15 16:28:28,Watch
154,2023-02-14,2023-04-15 06:37:33,Speaker
960,2023-03-31,2023-04-15 04:47:15,IoT Device
711,2023-03-26,2023-04-15 05:31:35,Monitor
798,2023-02-10,2023-04-15 21:40:10,Watch
793,2023-02-28,2023-04-15 02:32:43,IoT Device
395,2023-03-24,2023-04-15 14:08:06,IoT Device
586,2023-02-26,2023-04-15 00:45:37,Speaker
788,2023-02-08,2023-04-15 11:20:14,Watch
610,2023-03-23,2023-04-15 05:59:07,IoT Device
799,2023-01-10,2023-04-15 17:03:56,IoT Device
588,2023-03-18,2023-04-15 00:30:10,Monitor
479,2023-02-18,2023-04-15 23:27:16,Watch
859,2023-03-24,2023-04-15 04:45:24,Watch
861,2023-03-30,2023-04-15 20:34:39,Watch
469,2023-03-09,2023-04-15 02:40:57,Speaker
869,2023-02-17,2023-04-15 14:32:12,Watch
548,2023-01-17,2023-04-15 21:39:13,Watch
851,2023-02-28,2023-04-15 09:51:12,Watch
276,2023-02-14,2023-04-15 22:09:55,IoT Device
450,2023-01-20,2023-04-15 15:38:07,Speaker
918,2023-02-19,2023-04-15 01:33:53,Watch
155,2023-03-01,2023-04-15 22:57:41,Speaker
343,2023-03-27,2023-04-15 19:21:13,Speaker
55,2023-01-06,2023-04-15 13:43:25,Speaker
518,2023-01-15,2023-04-15 22:02:08,Watch
849,2023-01-31,2023-04-15 18:13:32,Speaker
12,2023-01-21,2023-04-15 21:23:23,Watch
59,2023-02-10,2023-04-15 19:16:50,Speaker
485,2023-03-08,2023-04-15 12:53:47,Monitor
495,2023-03-08,2023-04-15 03:27:23,Monitor
244,2023-02-02,2023-04-15 23:59:04,Monitor
298,2023-01-16,2023-04-15 23:51:05,Watch
296,2023-01-05,2023-04-15 05:47:00,Watch
836,2023-01-29,2023-04-15 03:34:57,IoT Device
845,2023-03-16,2023-04-15 10:41:08,Speaker
278,2023-02-11,2023-04-15 21:08:33,Monitor
731,2023-02-20,2023-04-15 00:50:34,IoT Device
256,2023-03-25,2023-04-15 11:48:38,IoT Device
15,2023-02-21,2023-04-15 01:07:14,IoT Device
830,2023-02-19,2023-04-15 08:14:46,Watch
472,2023-02-21,2023-04-15 19:04:02,IoT Device
712,2023-02-11,2023-04-15 16:17:41,Watch
152,2023-01-21,2023-04-15 17:30:11,Watch
923,2023-02-24,2023-04-15 23:06:37,Monitor
216,2023-02-15,2023-04-15 04:37:00,Watch
912,2023-01-09,2023-04-15 04:09:01,Speaker
785,2023-01-09,2023-04-15 00:04:05,Monitor
7,2023-03-30,2023-04-15 06:04:57,Monitor
650,2023-03-23,2023-04-15 12:41:55,Speaker
623,2023-01-01,2023-04-15 23:41:27,Monitor
742,2023-02-21,2023-04-15 04:31:34,Monitor
626,2023-01-19,2023-04-15 00:23:26,IoT Device
547,2023-01-01,2023-04-15 09:09:22,Speaker
56,2023-02-25,2023-04-15 16:00:00,Speaker
819,2023-02-08,2023-04-15 22:32:52,IoT Device
227,2023-02-21,2023-04-15 05:01:29,Speaker
160,2023-01-10,2023-04-15 01:59:34,IoT Device
774,2023-01-28,2023-04-15 12:15:33,IoT Device
242,2023-01-23,2023-04-15 11:12:56,Watch
104,2023-01-26,2023-04-15 07:36:29,Monitor
5,2023-01-24,2023-04-15 15:53:51,IoT Device
95,2023-02-10,2023-04-15 09:28:19,IoT Device
593,2023-03-09,2023-04-15 01:38:21,IoT Device
557,2023-01-10,2023-04-15 20:08:16,Monitor
693,2023-01-30,2023-04-15 01:28:34,IoT Device
616,2023-01-22,2023-04-15 05:42:41,IoT Device
923,2023-01-14,2023-04-15 19:49:10,Watch
928,2023-03-25,2023-04-15 03:11:32,Speaker
917,2023-03-22,2023-04-15 08:02:56,Speaker
810,2023-02-15,2023-04-15 21:51:23,Speaker
500,2023-03-01,2023-04-15 02:58:14,Watch
128,2023-01-10,2023-04-15 19:11:35,Speaker
449,2023-02-09,2023-04-15 22:42:24,Monitor
648,2023-03-21,2023-04-15 17:59:54,Monitor
221,2023-03-22,2023-04-15 03:52:47,Speaker
724,2023-03-30,2023-04-15 15:48:17,Watch
75,2023-02-24,2023-04-15 01:48:49,Watch
924,2023-01-25,2023-04-15 03:09:53,Speaker
686,2023-01-06,2023-04-15 00:38:07,Monitor
755,2023-02-24,2023-04-15 08:13:59,IoT Device
963,2023-03-19,2023-04-15 13:18:40,IoT Device
874,2023-02-24,2023-04-15 16:35:47,Watch
235,2023-02-16,2023-04-15 09:20:05,IoT Device
53,2023-01-30,2023-04-15 18:17:21,IoT Device
