device_id,login_date,login_time,attempt_number,successful,login_method
17,2023-02-07,14:26:54,2,1,Facial Recognition
513,2023-03-23,01:03:44,3,1,Fingerprint
683,2023-03-27,09:38:19,2,0,Fingerprint
749,2023-01-25,10:29:15,1,0,PIN
984,2023-03-30,09:20:36,2,1,Facial Recognition
998,2023-02-25,16:39:33,4,0,Facial Recognition
170,2023-01-24,01:45:37,3,1,Fingerprint
212,2023-03-31,06:54:04,1,0,Password
545,2023-02-21,16:19:04,2,1,PIN
185,2023-03-04,13:18:25,2,0,Facial Recognition
268,2023-01-14,07:50:59,4,1,Fingerprint
435,2023-02-08,17:51:46,2,0,PIN
602,2023-03-25,08:19:07,1,1,Facial Recognition
495,2023-01-21,13:53:34,3,1,Facial Recognition
252,2023-03-21,02:20:47,2,1,Fingerprint
237,2023-01-26,20:29:16,1,1,Fingerprint
532,2023-01-27,01:13:38,4,1,Password
125,2023-04-01,23:11:28,1,0,PIN
746,2023-01-14,11:52:39,3,1,Facial Recognition
697,2023-02-25,07:50:19,3,1,Fingerprint
309,2023-01-11,23:05:02,1,0,PIN
955,2023-02-08,20:44:51,4,1,PIN
339,2023-03-22,18:51:31,4,1,Password
744,2023-03-12,05:04:24,2,1,Facial Recognition
929,2023-01-05,23:29:58,4,0,Password
674,2023-01-07,01:11:50,4,0,Password
415,2023-03-25,10:44:56,1,1,Password
39,2023-01-15,18:49:04,2,1,Facial Recognition
318,2023-03-11,07:03:55,4,0,Facial Recognition
425,2023-03-16,15:26:53,4,0,Facial Recognition
679,2023-02-19,14:45:45,2,1,Fingerprint
796,2023-01-01,21:13:17,3,0,PIN
953,2023-02-19,08:17:25,4,1,Password
109,2023-02-28,19:47:37,3,0,Fingerprint
180,2023-02-24,19:39:37,2,0,Password
451,2023-01-23,13:15:34,4,1,Fingerprint
913,2023-02-15,01:23:12,1,1,Facial Recognition
237,2023-03-27,06:27:00,3,0,Facial Recognition
647,2023-03-10,01:54:36,4,1,Facial Recognition
250,2023-02-10,18:10:51,2,0,PIN
394,2023-03-13,09:44:40,3,1,Facial Recognition
638,2023-02-22,21:40:48,1,1,Facial Recognition
78,2023-02-07,02:39:59,2,1,Password
159,2023-01-06,03:54:00,3,0,Facial Recognition
351,2023-01-23,22:40:28,3,1,Fingerprint
540,2023-02-14,19:39:58,1,1,Facial Recognition
795,2023-03-20,22:03:18,4,1,Fingerprint
462,2023-02-24,16:34:07,2,1,Password
421,2023-02-25,07:15:28,3,1,Password
309,2023-02-21,15:16:30,3,0,PIN
139,2023-02-08,20:28:35,3,1,PIN
898,2023-02-19,14:29:06,1,0,PIN
749,2023-03-14,11:18:50,1,1,Password
496,2023-02-27,07:21:35,3,0,PIN
122,2023-02-07,14:27:12,4,1,Facial Recognition
360,2023-02-15,20:24:18,2,1,Fingerprint
689,2023-02-10,14:31:23,1,1,Password
202,2023-03-14,02:16:39,3,0,PIN
477,2023-02-13,03:42:06,2,1,Password
854,2023-03-08,08:30:13,2,1,PIN
323,2023-01-27,03:34:21,4,0,PIN
442,2023-01-07,06:29:32,2,0,Facial Recognition
93,2023-01-10,18:37:22,2,1,Fingerprint
14,2023-02-01,14:30:57,3,1,PIN
761,2023-01-17,12:35:45,1,0,Fingerprint
685,2023-01-26,04:52:31,1,1,Password
908,2023-01-09,02:01:32,1,1,Password
122,2023-03-18,18:58:35,3,1,PIN
750,2023-03-04,10:00:15,3,1,PIN
171,2023-02-17,12:20:24,3,0,Fingerprint
789,2023-02-15,03:56:09,3,1,Password
605,2023-01-15,18:09:35,3,0,Fingerprint
741,2023-03-06,15:44:43,4,1,Password
864,2023-02-27,23:28:29,4,0,PIN
205,2023-02-25,18:06:58,3,1,PIN
768,2023-03-22,03:38:01,3,1,Password
457,2023-03-23,09:25:38,4,1,PIN
9,2023-02-28,14:24:56,4,1,Facial Recognition
17,2023-01-16,06:35:19,2,0,Password
136,2023-02-01,19:44:02,2,0,Password
447,2023-02-03,03:54:51,1,0,Fingerprint
672,2023-03-29,23:48:16,3,1,Password
960,2023-03-25,14:11:28,2,1,PIN
396,2023-01-01,10:54:53,1,1,PIN
175,2023-02-10,01:04:40,4,0,Fingerprint
940,2023-03-11,22:25:23,4,0,PIN
175,2023-02-27,08:53:05,3,0,Password
226,2023-03-07,21:26:57,4,1,Password
943,2023-01-11,09:30:10,4,1,Fingerprint
820,2023-03-03,15:06:17,4,0,Password
838,2023-03-14,17:49:23,2,1,Facial Recognition
164,2023-02-21,19:37:58,4,0,Facial Recognition
145,2023-02-02,18:28:31,4,1,Fingerprint
254,2023-03-21,10:44:07,4,1,PIN
273,2023-02-04,09:25:42,4,0,Password
645,2023-03-16,11:05:34,1,1,Password
943,2023-02-11,08:00:12,3,0,Facial Recognition
68,2023-01-24,07:21:33,3,1,Fingerprint
940,2023-01-16,16:37:32,2,1,Facial Recognition
13,2023-03-03,02:01:59,1,0,Facial Recognition
187,2023-03-02,16:14:48,2,0,Password
330,2023-03-21,13:03:00,4,1,Facial Recognition
338,2023-01-07,08:57:11,2,0,Facial Recognition
184,2023-01-14,20:50:07,4,0,Fingerprint
322,2023-02-26,23:32:06,3,1,PIN
220,2023-03-24,07:46:17,4,0,Password
807,2023-01-02,01:54:14,3,1,Fingerprint
676,2023-01-19,10:12:42,1,1,Facial Recognition
621,2023-01-22,23:49:51,4,1,Password
277,2023-01-13,18:22:54,3,1,Fingerprint
191,2023-02-21,07:15:53,1,1,PIN
417,2023-03-05,09:56:30,4,0,Password
413,2023-02-01,02:09:18,4,0,Fingerprint
373,2023-02-22,07:35:20,2,0,Facial Recognition
208,2023-01-20,00:24:03,3,1,Fingerprint
430,2023-04-01,12:01:47,2,0,PIN
548,2023-03-08,06:47:30,3,0,Fingerprint
104,2023-02-25,02:36:31,1,1,Facial Recognition
73,2023-02-11,05:10:17,4,0,Fingerprint
285,2023-02-27,18:28:49,4,0,Fingerprint
828,2023-02-13,10:09:19,4,1,Facial Recognition
773,2023-03-19,02:56:05,2,0,Facial Recognition
804,2023-02-27,20:31:58,2,0,Fingerprint
389,2023-01-01,01:38:33,3,1,Fingerprint
946,2023-01-25,13:11:09,4,0,Facial Recognition
233,2023-02-27,11:56:23,2,1,Fingerprint
294,2023-01-08,07:41:34,2,0,Facial Recognition
820,2023-01-14,22:15:52,1,0,PIN
350,2023-02-13,09:38:03,2,1,Password
160,2023-03-20,14:49:03,3,1,Fingerprint
14,2023-03-22,04:47:43,1,0,Fingerprint
155,2023-01-30,21:50:23,3,0,Fingerprint
157,2023-02-24,09:49:56,3,0,Facial Recognition
327,2023-02-21,01:36:46,2,0,Password
661,2023-02-21,09:42:21,2,0,Password
170,2023-01-25,00:05:07,4,0,Password
698,2023-02-15,05:19:56,2,1,Password
710,2023-03-16,22:29:47,2,1,Password
973,2023-01-04,23:03:01,4,1,Facial Recognition
303,2023-01-07,03:47:41,1,0,Fingerprint
47,2023-01-21,19:44:01,1,1,Fingerprint
342,2023-01-19,14:12:37,4,1,Fingerprint
858,2023-02-14,02:19:15,4,1,PIN
407,2023-01-02,18:03:08,2,0,Fingerprint
786,2023-02-13,04:58:26,2,0,Facial Recognition
271,2023-01-15,16:49:36,2,0,PIN
499,2023-03-18,16:52:47,1,1,Password
362,2023-02-12,16:38:53,2,1,Facial Recognition
368,2023-02-03,11:04:56,4,0,Fingerprint
794,2023-02-02,07:23:01,2,0,Fingerprint
520,2023-01-11,15:11:37,2,0,Facial Recognition
70,2023-04-01,17:46:45,2,1,Password
613,2023-01-31,13:16:40,2,1,Password
326,2023-01-29,10:53:00,4,1,Password
586,2023-02-21,07:50:38,1,1,Password
952,2023-03-20,00:15:29,1,1,Facial Recognition
48,2023-02-19,13:07:43,3,1,Fingerprint
499,2023-01-19,20:16:37,4,0,PIN
558,2023-03-01,11:57:03,2,0,Password
199,2023-01-30,10:29:38,4,0,Password
324,2023-03-05,04:05:05,3,0,Password
453,2023-03-22,07:42:49,2,1,Fingerprint
68,2023-03-14,21:35:37,2,1,PIN
535,2023-02-13,08:55:40,2,0,PIN
669,2023-01-11,16:39:35,2,0,PIN
557,2023-02-04,15:06:48,1,0,PIN
708,2023-03-01,01:13:40,1,1,Facial Recognition
618,2023-01-16,03:26:24,4,0,Fingerprint
63,2023-03-13,01:09:03,2,1,Facial Recognition
920,2023-01-08,05:24:05,4,1,Fingerprint
777,2023-01-23,08:33:55,2,0,Facial Recognition
215,2023-02-03,17:15:13,1,0,Facial Recognition
254,2023-03-12,23:23:57,2,1,Fingerprint
497,2023-01-09,03:56:49,4,1,Password
552,2023-01-09,02:47:29,3,0,Password
590,2023-03-20,23:57:55,2,0,Facial Recognition
229,2023-02-10,16:48:05,2,0,Facial Recognition
461,2023-03-24,18:38:52,2,0,Password
369,2023-01-14,23:54:21,3,0,Fingerprint
452,2023-03-01,01:23:02,4,1,Facial Recognition
283,2023-01-05,19:40:04,3,1,Facial Recognition
415,2023-03-15,16:21:58,1,1,Fingerprint
746,2023-03-08,06:24:37,4,0,Facial Recognition
57,2023-01-07,04:58:59,3,1,Password
725,2023-02-12,05:40:43,2,0,Password
880,2023-01-14,17:22:23,4,1,Password
11,2023-03-01,15:13:24,2,1,PIN
207,2023-01-19,04:05:50,1,1,Password
433,2023-01-29,17:29:41,4,1,Facial Recognition
962,2023-02-11,14:34:36,1,0,Fingerprint
333,2023-01-09,21:07:42,3,0,PIN
753,2023-02-22,09:12:03,1,0,Fingerprint
234,2023-02-13,16:06:28,3,0,PIN
958,2023-02-02,12:19:56,2,0,PIN
150,2023-01-21,09:04:28,3,1,Fingerprint
131,2023-01-13,09:48:28,4,0,Password
251,2023-01-17,05:16:18,1,0,PIN
481,2023-02-19,18:58:02,4,1,Fingerprint
165,2023-03-30,23:49:13,4,0,PIN
414,2023-01-26,08:51:04,4,1,Fingerprint
766,2023-01-10,07:01:08,3,0,Password
727,2023-01-24,03:36:35,4,0,PIN
928,2023-03-27,17:30:18,1,0,Password
864,2023-03-11,12:10:28,2,0,Facial Recognition
308,2023-02-16,09:25:34,1,1,PIN
555,2023-03-29,09:56:53,4,1,Facial Recognition
886,2023-02-07,19:56:45,3,0,PIN
658,2023-01-17,04:04:10,4,0,Password
2,2023-01-30,08:50:10,4,1,PIN
669,2023-02-20,06:22:41,3,1,Facial Recognition
715,2023-03-19,22:37:18,2,0,Fingerprint
432,2023-03-27,11:45:33,4,1,PIN
370,2023-02-04,05:44:23,3,1,Password
195,2023-01-24,16:08:23,4,0,Facial Recognition
582,2023-03-07,09:59:23,1,1,Fingerprint
643,2023-02-17,04:51:53,4,0,PIN
545,2023-01-03,13:14:07,1,0,Password
959,2023-01-02,03:06:27,4,0,Facial Recognition
860,2023-02-26,10:19:15,3,0,Facial Recognition
254,2023-03-17,17:26:10,1,1,Password
543,2023-01-03,19:54:13,3,1,Fingerprint
931,2023-01-01,08:04:47,1,0,Password
291,2023-01-29,20:58:24,3,0,PIN
993,2023-02-08,13:55:08,3,1,Password
443,2023-02-28,16:37:20,3,1,Facial Recognition
576,2023-02-18,06:16:04,1,0,Facial Recognition
893,2023-01-31,08:20:22,1,1,PIN
377,2023-01-21,21:35:21,4,1,Facial Recognition
966,2023-03-02,09:12:51,2,1,Password
836,2023-01-10,04:08:46,1,0,Password
87,2023-01-29,19:48:37,3,1,Fingerprint
910,2023-03-16,08:51:38,3,1,PIN
891,2023-01-08,20:29:13,1,0,Password
502,2023-02-05,15:12:04,2,1,Fingerprint
782,2023-01-22,05:25:10,1,0,Password
343,2023-01-28,05:00:45,3,0,Facial Recognition
123,2023-01-27,03:49:12,3,0,Facial Recognition
782,2023-02-13,08:16:28,1,1,PIN
300,2023-02-25,06:14:51,2,0,Fingerprint
860,2023-02-28,15:34:20,4,0,Facial Recognition
541,2023-03-19,17:25:34,3,0,Fingerprint
448,2023-01-09,03:01:36,3,1,PIN
355,2023-03-03,13:51:40,4,0,Password
26,2023-02-10,09:52:51,1,1,Fingerprint
899,2023-01-31,00:52:26,1,0,Facial Recognition
977,2023-01-09,13:25:32,2,1,PIN
505,2023-03-08,20:32:11,4,0,Password
611,2023-01-24,23:12:07,3,0,Password
951,2023-01-24,01:12:13,2,1,Password
234,2023-01-24,11:33:28,4,1,Password
860,2023-03-24,09:25:38,4,1,PIN
661,2023-01-04,09:47:12,1,0,Fingerprint
466,2023-01-21,20:42:07,3,0,Facial Recognition
981,2023-03-17,22:41:25,3,1,PIN
313,2023-01-19,10:29:18,3,0,Facial Recognition
859,2023-02-22,14:38:02,1,1,Fingerprint
837,2023-01-12,05:24:21,1,1,Password
780,2023-01-22,23:00:48,4,0,PIN
537,2023-01-28,00:15:40,4,1,PIN
567,2023-01-06,04:57:30,4,1,Fingerprint
143,2023-01-28,08:16:04,1,0,PIN
603,2023-01-13,17:40:55,3,1,PIN
823,2023-03-10,13:58:58,3,0,Facial Recognition
318,2023-03-02,10:57:01,1,0,Password
234,2023-03-26,23:12:35,3,1,Password
310,2023-03-26,11:01:27,3,1,Facial Recognition
713,2023-02-09,12:19:20,3,0,PIN
149,2023-03-22,18:08:45,4,0,Facial Recognition
915,2023-01-06,06:41:15,1,0,PIN
539,2023-01-06,03:53:53,3,0,PIN
385,2023-01-17,22:56:37,2,0,Password
161,2023-03-04,11:58:13,2,0,Password
1,2023-02-13,21:32:48,1,1,Facial Recognition
15,2023-03-20,00:05:09,1,0,Fingerprint
597,2023-03-24,08:16:33,1,1,Facial Recognition
675,2023-01-31,05:58:09,4,1,Facial Recognition
895,2023-01-30,22:26:15,4,1,Password
687,2023-04-01,07:22:30,3,1,Fingerprint
517,2023-03-23,01:31:17,4,1,Password
706,2023-02-26,10:49:16,1,1,Facial Recognition
834,2023-02-28,02:30:45,4,1,Fingerprint
884,2023-03-01,08:26:07,2,1,Password
748,2023-03-09,16:06:13,1,0,Password
813,2023-02-17,14:04:25,3,1,Facial Recognition
929,2023-03-01,23:48:04,2,0,Facial Recognition
492,2023-02-20,06:32:10,4,0,PIN
215,2023-03-13,16:51:40,2,0,Fingerprint
764,2023-01-22,01:20:52,1,1,Fingerprint
412,2023-02-18,03:27:12,2,1,Password
511,2023-02-17,06:31:21,3,0,Facial Recognition
961,2023-03-13,01:58:55,3,0,Password
306,2023-03-22,08:50:06,4,0,Password
25,2023-02-12,07:22:57,3,0,PIN
370,2023-01-11,03:46:46,3,0,Facial Recognition
760,2023-03-15,21:51:59,1,1,Password
132,2023-03-14,10:16:44,2,0,Password
284,2023-03-13,06:05:43,4,1,Facial Recognition
940,2023-01-18,07:39:44,1,1,PIN
315,2023-03-19,23:40:23,2,0,PIN
254,2023-03-22,20:09:43,4,0,PIN
730,2023-03-18,16:19:22,4,1,Facial Recognition
504,2023-01-14,23:15:05,2,0,Fingerprint
769,2023-01-05,19:23:25,2,0,Password
796,2023-01-31,19:50:12,4,1,Fingerprint
39,2023-02-11,13:56:26,4,0,Password
863,2023-01-02,10:51:59,4,0,Password
96,2023-03-14,14:46:54,3,1,PIN
984,2023-02-23,01:10:55,1,1,Facial Recognition
119,2023-02-06,15:49:17,3,0,PIN
583,2023-03-07,04:53:01,4,0,PIN
453,2023-01-18,17:12:08,3,0,Facial Recognition
817,2023-01-07,18:00:36,4,1,Fingerprint
594,2023-03-26,14:58:18,4,1,Password
989,2023-03-20,20:13:32,3,1,PIN
286,2023-03-22,01:47:25,3,0,Facial Recognition
105,2023-01-17,13:31:30,1,1,PIN
953,2023-02-12,03:53:37,3,1,Password
429,2023-02-20,13:24:35,2,1,PIN
796,2023-03-16,23:24:43,2,1,PIN
932,2023-02-07,06:58:58,2,1,Fingerprint
27,2023-01-08,16:38:35,2,0,Fingerprint
433,2023-03-01,22:56:16,3,0,Password
746,2023-03-10,11:51:24,1,0,Facial Recognition
60,2023-01-04,14:11:00,3,1,Facial Recognition
515,2023-03-20,23:42:00,1,0,Fingerprint
513,2023-03-16,06:01:16,1,1,Password
656,2023-03-13,05:09:14,2,1,Fingerprint
92,2023-02-16,08:14:23,3,1,Password
725,2023-02-03,20:26:15,4,0,PIN
515,2023-03-29,13:16:32,3,0,PIN
557,2023-01-25,17:31:51,1,1,PIN
219,2023-01-04,09:01:47,4,1,Facial Recognition
844,2023-03-26,19:42:25,4,0,PIN
359,2023-03-10,03:01:19,4,1,Fingerprint
516,2023-03-16,17:28:28,1,1,Facial Recognition
971,2023-02-11,10:17:46,2,0,Password
219,2023-03-30,18:48:57,3,0,PIN
724,2023-01-08,18:10:36,3,1,PIN
853,2023-03-28,07:27:18,3,1,PIN
464,2023-02-26,20:36:27,4,0,Password
837,2023-01-14,21:11:57,3,0,Fingerprint
711,2023-01-01,04:56:55,3,1,PIN
279,2023-01-06,11:38:49,3,1,Fingerprint
490,2023-01-09,02:02:30,1,0,Password
674,2023-01-26,11:32:03,4,0,Facial Recognition
683,2023-01-14,21:05:16,4,0,Password
824,2023-01-27,10:21:50,3,0,Facial Recognition
997,2023-02-04,09:42:28,3,1,Fingerprint
934,2023-01-01,07:52:37,4,1,Password
186,2023-02-15,08:50:50,1,0,PIN
192,2023-03-13,07:38:01,2,1,Facial Recognition
336,2023-02-18,08:26:04,3,0,PIN
626,2023-02-19,16:29:36,3,1,Facial Recognition
718,2023-03-13,13:31:09,3,1,Facial Recognition
750,2023-01-26,22:32:21,2,0,Password
761,2023-01-05,03:08:23,2,1,Facial Recognition
213,2023-01-09,17:26:38,4,1,Facial Recognition
148,2023-03-28,23:46:58,3,0,Password
607,2023-02-22,14:23:58,2,0,Facial Recognition
166,2023-03-25,18:38:15,3,1,PIN
614,2023-02-24,00:50:33,1,0,Password
570,2023-02-10,23:26:05,3,0,Fingerprint
874,2023-03-06,00:02:42,2,0,Password
475,2023-01-19,07:38:34,1,1,Facial Recognition
854,2023-01-16,15:26:50,4,0,Facial Recognition
267,2023-01-11,01:43:45,3,1,Password
132,2023-01-14,06:37:15,1,1,PIN
870,2023-03-16,20:47:37,3,1,Password
646,2023-02-19,16:30:22,4,0,Fingerprint
328,2023-03-10,05:23:57,2,0,Password
933,2023-02-22,22:18:13,4,1,Fingerprint
50,2023-03-14,11:15:37,4,1,Password
274,2023-03-22,13:32:05,1,0,PIN
354,2023-01-03,16:12:19,4,0,Facial Recognition
408,2023-03-02,05:48:52,4,1,Password
495,2023-03-02,23:55:21,1,1,Password
81,2023-03-16,05:22:45,3,1,Facial Recognition
168,2023-01-16,12:09:49,4,0,Fingerprint
906,2023-02-23,10:44:33,4,0,Facial Recognition
840,2023-01-02,14:40:56,4,1,PIN
146,2023-01-28,22:10:55,4,0,Password
92,2023-02-16,14:59:54,4,0,Facial Recognition
361,2023-03-10,15:02:33,1,0,Fingerprint
712,2023-02-22,05:34:08,1,0,PIN
300,2023-03-14,16:39:33,3,0,PIN
346,2023-02-11,22:33:00,3,1,Password
171,2023-01-03,15:56:31,2,1,Fingerprint
586,2023-03-18,23:56:43,3,0,Password
901,2023-01-14,08:42:55,3,1,PIN
420,2023-03-06,07:23:34,1,1,Password
255,2023-03-03,06:52:29,3,1,PIN
792,2023-04-01,03:09:57,1,0,Facial Recognition
254,2023-02-10,04:22:15,3,1,Facial Recognition
720,2023-02-27,22:08:16,2,0,Fingerprint
435,2023-03-03,01:52:51,4,1,Fingerprint
141,2023-04-01,14:39:31,4,1,Fingerprint
935,2023-01-02,14:40:38,4,1,PIN
894,2023-02-25,17:43:52,1,0,PIN
586,2023-01-02,13:53:03,1,0,Fingerprint
745,2023-02-27,13:10:59,1,0,PIN
757,2023-02-25,15:19:00,3,0,Facial Recognition
170,2023-01-31,13:15:00,4,1,Fingerprint
392,2023-02-15,23:08:48,2,1,PIN
156,2023-03-27,04:59:32,2,1,Password
544,2023-03-08,02:31:56,4,1,Facial Recognition
834,2023-01-07,05:12:31,3,1,PIN
545,2023-01-16,16:54:41,3,1,PIN
23,2023-02-28,02:22:21,2,0,Password
957,2023-01-31,19:08:02,2,1,Facial Recognition
701,2023-01-17,12:40:07,3,0,PIN
721,2023-01-13,15:51:57,4,0,Fingerprint
822,2023-03-27,04:01:02,4,1,Password
626,2023-03-31,06:19:17,2,1,Password
212,2023-01-02,20:05:34,1,1,Facial Recognition
402,2023-03-15,06:54:09,3,1,Fingerprint
83,2023-02-06,14:32:35,2,0,Password
253,2023-01-30,04:56:01,1,0,Password
898,2023-03-09,20:14:55,4,0,Facial Recognition
786,2023-03-05,13:43:18,3,1,PIN
98,2023-02-11,16:37:37,2,1,PIN
352,2023-02-20,20:23:36,1,1,Fingerprint
512,2023-03-05,18:26:31,3,0,Fingerprint
807,2023-01-17,19:30:35,1,0,Password
164,2023-03-08,12:39:23,3,1,PIN
234,2023-01-06,20:54:52,2,0,Facial Recognition
761,2023-01-25,21:48:28,4,1,PIN
108,2023-02-10,12:27:51,2,0,Fingerprint
211,2023-01-09,19:56:18,4,1,PIN
630,2023-02-22,08:47:54,4,0,PIN
380,2023-02-07,16:44:19,1,0,PIN
309,2023-01-08,16:04:43,4,1,Fingerprint
127,2023-01-11,08:12:33,3,0,Facial Recognition
826,2023-03-19,01:30:37,3,1,Password
441,2023-02-03,03:37:48,1,0,Facial Recognition
655,2023-03-18,23:32:41,1,0,PIN
620,2023-03-13,16:33:09,3,1,Fingerprint
125,2023-03-16,21:58:15,4,1,Password
834,2023-01-13,09:25:49,3,0,Fingerprint
294,2023-01-19,10:09:56,2,0,Facial Recognition
851,2023-03-09,16:58:40,1,1,Facial Recognition
817,2023-01-15,18:41:06,1,0,Password
664,2023-03-30,17:35:01,1,1,Facial Recognition
600,2023-01-15,02:20:14,1,1,Facial Recognition
673,2023-03-08,06:10:59,2,1,Facial Recognition
846,2023-02-14,21:29:17,1,1,PIN
581,2023-03-10,01:45:11,1,0,Facial Recognition
575,2023-01-21,01:47:28,2,0,PIN
549,2023-02-23,15:18:52,4,0,PIN
501,2023-02-25,20:04:14,4,1,Password
376,2023-01-12,04:20:24,2,1,Fingerprint
346,2023-02-05,17:29:42,4,0,PIN
130,2023-01-21,19:06:22,3,0,Fingerprint
840,2023-02-27,04:02:47,3,0,PIN
835,2023-01-30,06:42:17,3,0,PIN
843,2023-02-20,00:45:32,2,0,PIN
791,2023-01-30,08:34:24,2,0,Fingerprint
320,2023-03-27,04:45:01,3,1,Fingerprint
930,2023-03-23,17:51:34,1,1,Password
940,2023-02-10,07:09:01,3,0,Password
157,2023-02-14,21:15:30,2,1,PIN
905,2023-01-17,15:51:49,1,1,Fingerprint
994,2023-01-29,23:12:21,1,0,Facial Recognition
766,2023-03-08,17:07:05,2,1,Password
156,2023-01-01,13:01:46,2,0,PIN
543,2023-02-07,02:05:06,1,1,PIN
367,2023-02-17,21:03:02,2,0,PIN
262,2023-01-02,08:47:45,4,0,Password
769,2023-03-12,13:08:28,4,0,PIN
130,2023-01-08,11:27:34,1,0,Password
325,2023-03-11,00:13:15,2,1,Facial Recognition
715,2023-03-25,05:06:07,1,0,Password
563,2023-03-17,15:57:51,3,1,PIN
521,2023-02-02,12:38:28,2,1,Password
219,2023-02-15,08:52:35,1,1,Facial Recognition
737,2023-02-10,04:50:44,2,1,Facial Recognition
356,2023-01-07,07:26:07,2,0,Fingerprint
235,2023-02-18,08:08:27,4,1,Password
899,2023-01-14,07:42:16,4,1,PIN
883,2023-02-26,13:40:58,2,1,Fingerprint
855,2023-03-23,07:12:17,1,0,Fingerprint
901,2023-02-18,21:50:55,4,0,PIN
909,2023-01-04,07:50:01,3,0,PIN
676,2023-02-23,19:09:24,2,1,Fingerprint
901,2023-01-07,07:29:29,3,1,Password
557,2023-03-04,18:06:14,3,1,Facial Recognition
467,2023-01-18,00:53:07,2,1,Fingerprint
70,2023-03-22,10:09:39,4,1,Facial Recognition
694,2023-01-11,08:22:46,3,0,Facial Recognition
157,2023-01-05,01:51:03,4,1,Facial Recognition
862,2023-01-15,01:33:15,1,1,Password
802,2023-01-13,05:54:52,2,1,Fingerprint
254,2023-03-23,23:07:57,4,0,Facial Recognition
849,2023-01-14,08:47:16,4,1,Password
976,2023-02-16,08:30:27,3,1,PIN
316,2023-02-17,04:47:17,4,0,Password
396,2023-02-11,17:34:33,4,0,PIN
934,2023-01-19,20:54:09,4,1,Fingerprint
230,2023-01-31,05:59:59,1,1,PIN
774,2023-01-18,09:30:49,1,1,Facial Recognition
241,2023-03-20,22:16:13,1,0,PIN
40,2023-02-21,03:42:58,4,0,Facial Recognition
652,2023-03-19,20:06:51,3,0,PIN
899,2023-01-29,02:00:02,3,0,Fingerprint
850,2023-01-04,12:31:31,1,0,Fingerprint
837,2023-02-07,08:46:33,2,1,Password
365,2023-02-26,08:18:28,1,1,PIN
577,2023-03-24,02:21:14,4,0,Facial Recognition
580,2023-01-11,10:13:47,4,0,Fingerprint
529,2023-01-05,23:22:36,3,0,PIN
803,2023-04-01,07:59:19,3,1,PIN
148,2023-01-20,09:50:05,3,0,Facial Recognition
650,2023-01-06,07:39:18,2,1,PIN
68,2023-01-08,19:40:13,1,0,PIN
982,2023-01-19,18:02:57,2,1,Facial Recognition
870,2023-02-25,18:43:38,4,0,Fingerprint
528,2023-01-25,01:02:22,3,1,PIN
128,2023-01-06,02:19:40,4,0,PIN
999,2023-02-01,22:11:17,4,1,Fingerprint
952,2023-01-28,06:06:20,3,0,Password
241,2023-01-06,01:33:00,1,1,PIN
674,2023-02-09,23:49:13,2,1,Password
844,2023-02-01,13:41:08,3,0,Password
405,2023-03-25,06:22:34,3,0,Password
807,2023-01-13,00:50:06,1,0,Fingerprint
177,2023-03-18,22:16:48,2,1,PIN
263,2023-01-12,08:03:29,3,1,Facial Recognition
264,2023-03-03,08:44:27,4,0,PIN
201,2023-02-23,23:58:17,2,0,Facial Recognition
331,2023-01-12,16:49:13,1,1,Fingerprint
91,2023-01-11,01:42:33,2,1,Fingerprint
272,2023-02-10,07:31:10,2,0,Facial Recognition
587,2023-02-18,11:05:35,3,1,Password
233,2023-03-04,06:36:14,4,1,Facial Recognition
199,2023-03-17,11:01:38,3,0,Facial Recognition
987,2023-01-10,01:05:25,4,1,Fingerprint
581,2023-03-15,03:08:27,1,0,PIN
293,2023-01-02,16:22:02,3,1,PIN
967,2023-03-14,04:11:51,4,0,Fingerprint
661,2023-02-04,16:33:50,3,0,Fingerprint
165,2023-02-24,07:00:15,4,1,Fingerprint
905,2023-02-23,10:32:32,4,0,Fingerprint
679,2023-03-05,11:01:13,1,1,Password
545,2023-01-10,19:39:06,4,1,Facial Recognition
927,2023-01-27,13:06:23,1,1,PIN
136,2023-02-12,06:13:51,2,0,Password
231,2023-03-13,20:14:21,3,0,PIN
67,2023-01-20,13:40:52,1,0,Fingerprint
851,2023-02-09,19:27:01,4,0,Facial Recognition
603,2023-03-03,21:24:50,4,0,Facial Recognition
245,2023-03-26,14:47:04,1,0,PIN
604,2023-01-18,13:13:12,4,0,Password
418,2023-01-28,16:04:32,3,0,Facial Recognition
913,2023-02-13,22:22:39,2,0,Facial Recognition
230,2023-01-10,12:59:53,2,1,Fingerprint
25,2023-03-18,08:53:36,3,0,PIN
776,2023-01-04,23:00:42,4,1,Fingerprint
173,2023-03-04,06:27:24,1,0,PIN
559,2023-03-22,12:08:08,4,1,PIN
981,2023-02-27,08:10:37,1,1,PIN
562,2023-01-06,07:00:53,2,0,PIN
677,2023-03-29,03:31:27,2,0,Facial Recognition
295,2023-03-25,19:28:15,4,0,Facial Recognition
892,2023-01-18,01:49:53,4,1,Fingerprint
544,2023-03-02,02:22:49,2,1,Fingerprint
476,2023-02-10,20:34:37,3,1,PIN
997,2023-02-12,08:28:59,2,1,Password
382,2023-03-01,07:21:43,4,1,Facial Recognition
933,2023-01-12,01:28:25,4,0,Fingerprint
235,2023-03-24,17:13:00,4,1,PIN
906,2023-02-08,13:53:24,1,1,Password
620,2023-02-19,20:30:19,2,1,Password
486,2023-01-23,21:29:01,4,0,Password
