call_id,call_date,call_time,length_seconds,status,sender_id,receiver_id
,1/11/2021,20:59:28,101,Accepted,588,161
,7/24/2021,21:38:54,856,Accepted,294,294
,3/20/2023,7:51:03,646,Accepted,297,815
,12/4/2022,4:02:16,592,Accepted,915,16
,3/18/2020,5:53:12,788,Accepted,809,848
,1/12/2021,18:03:42,925,Accepted,751,399
,7/22/2020,13:43:40,247,Accepted,249,307
,9/1/2020,20:35:56,641,Accepted,906,272
,2/21/2020,13:39:02,195,Accepted,361,410
,9/11/2022,11:46:18,421,Accepted,168,832
,3/5/2022,10:33:10,382,Accepted,679,112
,4/8/2021,7:18:46,141,Accepted,231,188
,10/14/2022,1:59:19,103,Accepted,987,389
,1/7/2020,3:19:40,7,Rejected,439,918
,4/18/2020,19:33:29,594,Accepted,139,348
,10/4/2020,2:35:23,645,Accepted,250,881
,1/8/2023,8:23:20,252,Accepted,765,997
,9/19/2020,5:52:22,551,Accepted,789,784
,1/19/2023,23:43:50,288,Accepted,809,459
,11/13/2022,5:11:42,149,Accepted,761,878
,7/22/2021,6:21:17,565,Accepted,756,94
,8/6/2020,20:30:56,404,Accepted,132,300
,6/6/2021,13:11:06,192,Accepted,800,653
,11/16/2022,16:24:14,448,Accepted,753,164
,9/5/2022,20:18:12,689,Accepted,491,207
,6/7/2020,0:35:50,944,Accepted,689,20
,6/26/2021,16:01:09,326,Accepted,709,761
,8/22/2021,19:21:46,833,Accepted,334,896
,12/20/2022,4:28:35,905,Accepted,134,554
,9/14/2020,0:59:48,446,Accepted,911,787
,3/20/2022,23:03:40,339,Accepted,136,121
,2/21/2020,23:36:31,580,Accepted,556,245
,2/27/2023,0:05:11,228,Accepted,844,797
,10/6/2021,22:11:41,346,Accepted,624,789
,4/21/2022,12:14:08,458,Accepted,918,957
,7/31/2021,5:53:43,627,Accepted,48,624
,11/24/2021,0:56:05,857,Accepted,537,952
,5/8/2021,12:31:28,861,Accepted,951,576
,9/6/2020,13:27:11,783,Accepted,380,902
,3/2/2020,9:14:57,12,Missed,587,80
,12/13/2022,2:57:45,290,Accepted,967,231
,1/13/2022,13:44:33,695,Accepted,898,74
,9/7/2020,5:44:21,137,Accepted,217,883
,4/4/2020,19:10:56,889,Accepted,802,798
,9/24/2022,22:34:07,71,Accepted,305,307
,2/25/2022,19:23:59,947,Accepted,457,805
,2/17/2020,13:47:00,778,Accepted,190,494
,1/6/2023,19:19:09,105,Accepted,460,918
,3/21/2021,3:34:37,123,Accepted,193,324
,7/14/2021,17:07:20,187,Accepted,693,77
,9/27/2021,13:38:56,396,Accepted,172,893
,7/8/2022,21:53:33,210,Accepted,365,853
,7/5/2022,5:43:25,679,Accepted,758,515
,3/7/2021,2:32:57,405,Accepted,429,713
,12/24/2022,6:05:26,311,Accepted,426,386
,9/21/2021,4:31:38,487,Accepted,461,281
,4/10/2021,23:36:27,871,Accepted,642,973
,6/21/2022,3:42:45,418,Accepted,917,950
,5/21/2020,16:13:33,850,Accepted,802,161
,2/25/2022,18:50:56,183,Accepted,96,298
,11/25/2022,0:31:11,144,Accepted,255,448
,2/24/2021,8:30:58,404,Accepted,300,685
,8/6/2022,11:56:02,186,Accepted,129,672
,7/9/2020,22:51:12,626,Accepted,448,957
,8/11/2022,8:56:49,421,Accepted,887,192
,1/22/2020,16:03:58,586,Accepted,194,590
,3/17/2020,15:48:45,588,Accepted,869,739
,2/10/2023,5:07:13,665,Accepted,229,494
,6/2/2021,13:06:43,515,Accepted,239,636
,4/12/2020,1:44:33,727,Accepted,982,390
,12/29/2022,2:04:00,957,Accepted,987,865
,2/18/2022,21:38:16,952,Accepted,48,634
,8/3/2020,2:30:41,814,Accepted,752,29
,6/18/2020,6:50:04,960,Accepted,93,24
,4/18/2021,16:13:46,246,Accepted,186,701
,9/5/2021,11:13:05,540,Accepted,923,169
,8/11/2022,9:53:07,739,Accepted,831,733
,3/7/2020,22:39:58,962,Accepted,934,141
,5/28/2020,17:12:15,502,Accepted,122,967
,10/16/2020,15:19:25,848,Accepted,57,400
,5/22/2021,12:45:43,383,Accepted,218,64
,12/20/2021,8:30:06,409,Accepted,733,964
,3/17/2020,9:58:00,195,Accepted,876,687
,12/26/2020,17:53:14,502,Accepted,249,271
,6/22/2022,1:57:58,408,Accepted,965,821
,5/16/2022,16:54:19,155,Accepted,618,831
,8/16/2021,16:07:04,729,Accepted,859,481
,12/14/2021,8:32:30,984,Accepted,449,741
,9/28/2020,12:50:19,929,Accepted,492,841
,3/3/2020,7:52:12,293,Accepted,336,535
,5/18/2022,13:20:41,783,Accepted,259,156
,8/4/2021,5:13:36,194,Accepted,476,312
,12/29/2020,8:15:10,411,Accepted,851,723
,4/12/2021,22:45:10,236,Accepted,862,412
,1/6/2020,11:08:09,532,Accepted,522,689
,2/11/2022,21:54:45,164,Accepted,172,814
,4/16/2021,0:39:00,936,Accepted,844,635
,6/18/2020,23:16:57,61,Accepted,852,829
,8/28/2020,15:23:35,713,Accepted,897,414
,1/4/2022,14:20:21,268,Accepted,1000,322
,11/3/2020,11:43:30,570,Accepted,866,879
,7/24/2020,17:58:12,283,Accepted,918,193
,5/15/2021,10:25:56,91,Accepted,824,487
,9/16/2020,23:33:18,793,Accepted,693,280
,11/28/2022,10:23:28,298,Accepted,864,839
,8/22/2020,13:08:09,939,Accepted,969,924
,11/9/2020,11:40:56,59,Accepted,559,462
,12/12/2020,23:52:03,189,Accepted,89,734
,6/12/2020,1:55:15,382,Accepted,353,420
,12/11/2021,2:09:52,6,Rejected,974,938
,2/17/2021,8:04:26,996,Accepted,92,547
,1/21/2022,17:29:13,512,Accepted,725,302
,6/10/2020,21:30:09,900,Accepted,173,954
,4/26/2021,22:49:54,298,Accepted,697,469
,2/21/2022,16:34:34,798,Accepted,317,181
,5/24/2021,19:52:28,399,Accepted,702,709
,8/30/2022,10:57:16,223,Accepted,796,444
,3/19/2022,16:40:30,178,Accepted,708,911
,1/21/2022,22:07:56,350,Accepted,641,776
,12/18/2021,6:00:02,555,Accepted,208,847
,8/11/2021,17:32:08,896,Accepted,626,330
,6/16/2022,23:45:05,693,Accepted,67,936
,4/1/2020,13:49:08,737,Accepted,561,739
,5/23/2021,11:04:20,114,Accepted,515,482
,12/25/2020,10:36:38,116,Accepted,533,439
,11/26/2022,11:42:24,709,Accepted,698,710
,1/31/2021,6:33:32,646,Accepted,496,399
,4/8/2022,9:04:04,392,Accepted,203,903
,12/10/2020,15:11:30,70,Accepted,367,885
,2/24/2023,14:54:28,605,Accepted,41,28
,4/22/2022,10:38:21,640,Accepted,107,459
,8/6/2022,22:23:03,704,Accepted,942,172
,7/23/2021,20:33:40,476,Accepted,489,231
,5/31/2022,9:10:40,323,Accepted,521,393
,3/6/2023,6:42:20,696,Accepted,285,81
,6/24/2022,8:03:15,740,Accepted,412,701
,8/25/2021,5:32:43,916,Accepted,877,216
,6/21/2020,17:18:42,411,Accepted,661,384
,5/8/2020,17:41:27,25,Accepted,784,93
,4/9/2020,5:01:15,677,Accepted,433,81
,6/13/2021,14:16:49,399,Accepted,553,377
,2/26/2022,21:38:10,932,Accepted,777,533
,7/17/2021,11:01:09,855,Accepted,30,388
,2/5/2022,2:29:26,454,Accepted,405,117
,3/5/2022,1:37:21,950,Accepted,554,525
,3/26/2022,5:50:06,616,Accepted,437,536
,8/22/2021,12:27:38,163,Accepted,626,710
,12/3/2022,13:34:18,627,Accepted,497,348
,9/2/2021,16:34:57,117,Accepted,734,747
,11/1/2020,23:27:35,780,Accepted,979,173
,6/21/2022,20:24:50,762,Accepted,898,634
,8/30/2021,5:03:43,293,Accepted,357,87
,5/10/2021,16:31:01,943,Accepted,579,30
,3/30/2021,2:31:44,714,Accepted,498,305
,10/21/2020,17:23:36,500,Accepted,653,4
,10/6/2022,16:33:26,175,Accepted,761,624
,11/7/2021,21:41:46,458,Accepted,407,544
,11/18/2022,17:18:26,446,Accepted,811,640
,6/20/2020,2:13:48,96,Accepted,929,525
,2/12/2020,4:07:19,713,Accepted,515,505
,2/28/2022,12:58:29,469,Accepted,148,844
,4/7/2021,9:40:56,746,Accepted,641,659
,9/9/2022,11:45:25,725,Accepted,395,246
,8/13/2021,23:50:02,99,Accepted,261,63
,9/30/2021,1:52:19,977,Accepted,240,27
,10/22/2022,22:02:01,124,Accepted,876,640
,7/1/2022,16:12:55,564,Accepted,386,183
,7/30/2020,17:36:50,555,Accepted,537,187
,3/8/2020,20:23:49,267,Accepted,31,720
,11/26/2022,3:05:03,260,Accepted,176,590
,10/17/2021,21:44:45,111,Accepted,528,638
,6/15/2020,8:21:35,955,Accepted,747,390
,4/22/2022,11:35:34,51,Accepted,941,337
,2/10/2020,16:19:38,722,Accepted,789,116
,3/15/2022,20:08:30,309,Accepted,744,800
,1/24/2022,18:45:12,879,Accepted,733,700
,2/29/2020,6:28:31,381,Accepted,551,309
,7/22/2021,17:52:15,755,Accepted,128,354
,1/23/2022,1:29:42,577,Accepted,975,159
,2/5/2020,17:15:19,123,Accepted,878,115
,4/25/2022,14:11:47,207,Accepted,679,897
,10/14/2022,5:42:43,823,Accepted,250,341
,6/8/2021,16:13:23,648,Accepted,500,508
,5/24/2021,17:43:02,670,Accepted,498,120
,11/30/2021,1:17:30,992,Accepted,542,151
,11/20/2021,14:51:41,438,Accepted,345,777
,5/9/2021,19:30:22,478,Accepted,868,740
,7/18/2020,9:52:27,78,Accepted,374,108
,12/26/2021,19:32:42,108,Accepted,402,104
,4/11/2022,23:54:57,560,Accepted,126,552
,8/29/2021,21:23:39,464,Accepted,78,934
,1/16/2023,18:19:28,475,Accepted,271,759
,6/14/2022,22:42:47,749,Accepted,522,945
,5/31/2021,2:58:05,926,Accepted,235,86
,3/2/2023,15:28:52,48,Accepted,656,233
,9/6/2020,23:41:08,297,Accepted,645,547
,11/22/2021,6:02:37,732,Accepted,706,5
,8/23/2020,10:34:16,47,Accepted,874,211
,1/15/2021,18:55:21,729,Accepted,482,860
,2/4/2022,17:11:16,367,Accepted,496,96
,9/3/2021,20:15:39,898,Accepted,591,960
,11/30/2020,7:20:47,318,Accepted,480,427
,1/25/2023,14:44:49,419,Accepted,109,949
,10/25/2020,22:56:33,652,Accepted,747,517
,8/2/2021,13:15:54,743,Accepted,681,7
,6/24/2020,9:27:52,954,Accepted,807,327
,9/19/2022,15:26:38,343,Accepted,748,583
,6/29/2021,18:42:36,687,Accepted,212,570
,1/9/2021,12:30:42,974,Accepted,509,628
,2/2/2020,11:39:33,706,Accepted,382,955
,2/15/2021,10:52:55,970,Accepted,876,165
,2/15/2022,1:34:37,809,Accepted,380,689
,3/4/2022,6:02:53,830,Accepted,457,961
,8/16/2022,11:05:41,36,Accepted,167,469
,8/5/2020,12:19:22,180,Accepted,609,282
,10/17/2021,19:22:55,29,Accepted,742,3
,1/30/2021,9:42:12,845,Accepted,524,202
,6/16/2021,17:38:41,835,Accepted,474,343
,1/19/2021,5:45:13,508,Accepted,9,480
,8/5/2020,0:25:27,990,Accepted,937,484
,9/9/2021,0:55:58,497,Accepted,806,796
,6/24/2022,2:55:17,328,Accepted,314,479
,1/23/2023,5:49:19,590,Accepted,294,69
,7/16/2022,17:59:38,12,Missed,404,646
,9/11/2022,23:42:14,106,Accepted,347,422
,4/6/2021,0:04:11,187,Accepted,865,998
,8/21/2020,22:35:52,567,Accepted,422,811
,9/4/2021,15:12:42,23,Accepted,83,735
,10/30/2021,13:31:16,588,Accepted,679,451
,7/3/2020,23:36:47,878,Accepted,292,498
,4/19/2020,22:35:44,476,Accepted,557,865
,5/12/2020,21:32:53,477,Accepted,201,103
,3/20/2020,16:23:21,394,Accepted,761,875
,5/12/2022,11:08:36,650,Accepted,15,763
,9/28/2021,1:14:38,671,Accepted,437,212
,1/10/2022,22:45:47,673,Accepted,115,513
,4/4/2021,10:34:02,971,Accepted,734,136
,2/16/2021,22:27:44,181,Accepted,898,196
,5/11/2020,11:58:42,716,Accepted,770,54
,2/27/2020,4:41:40,22,Accepted,393,526
,9/11/2020,6:10:19,490,Accepted,915,373
,5/3/2022,12:22:18,242,Accepted,991,325
,4/8/2020,23:30:48,19,Missed,715,382
,9/12/2021,23:02:25,576,Accepted,711,249
,5/17/2022,16:52:27,715,Accepted,545,757
,6/5/2021,6:18:13,415,Accepted,774,579
,5/1/2021,9:12:34,356,Accepted,71,552
,2/4/2023,4:00:29,222,Accepted,383,80
,2/20/2023,8:29:48,763,Accepted,279,634
,9/29/2021,18:17:02,321,Accepted,397,979
,1/8/2022,12:41:59,53,Accepted,803,513
,7/22/2022,11:59:45,227,Accepted,783,310
,4/26/2022,3:31:15,598,Accepted,619,693
,12/8/2022,22:38:34,460,Accepted,730,623
,10/6/2021,6:37:54,102,Accepted,82,909
,7/3/2020,12:47:52,963,Accepted,957,801
,10/24/2021,1:26:47,408,Accepted,570,807
,10/28/2021,4:33:19,723,Accepted,233,659
,7/23/2022,21:35:27,991,Accepted,508,979
,7/19/2021,0:29:36,203,Accepted,542,886
,4/8/2022,1:05:16,22,Accepted,130,480
,2/26/2023,9:55:10,648,Accepted,320,117
,6/1/2020,1:24:18,717,Accepted,737,699
,1/13/2021,10:15:05,8,Rejected,145,183
,11/23/2020,4:30:53,857,Accepted,261,616
,8/28/2022,10:23:31,922,Accepted,870,780
,9/21/2020,14:19:12,86,Accepted,547,568
,1/3/2020,13:13:20,170,Accepted,856,45
,9/20/2022,9:01:14,851,Accepted,936,232
,12/1/2020,14:41:21,547,Accepted,160,628
,11/19/2022,4:42:13,436,Accepted,851,312
,12/30/2022,2:49:09,32,Accepted,858,160
,9/21/2022,14:49:45,862,Accepted,651,444
,5/9/2021,16:09:37,910,Accepted,250,327
,7/21/2021,16:57:04,153,Accepted,156,650
,5/22/2021,16:28:03,816,Accepted,81,148
,1/18/2021,21:44:41,507,Accepted,230,701
,12/14/2022,22:26:26,305,Accepted,763,710
,9/8/2020,22:14:33,796,Accepted,107,810
,4/14/2022,8:27:18,920,Accepted,564,622
,2/8/2022,10:20:16,615,Accepted,163,828
,8/30/2022,18:05:45,626,Accepted,562,331
,4/17/2020,22:52:58,74,Accepted,627,659
,7/19/2021,3:39:10,730,Accepted,717,482
,1/30/2022,9:05:29,165,Accepted,373,58
,10/8/2021,13:20:31,232,Accepted,727,57
,6/25/2020,7:20:28,852,Accepted,646,396
,4/17/2022,9:16:00,432,Accepted,356,666
,11/14/2020,18:39:58,524,Accepted,318,965
,11/17/2022,9:50:06,447,Accepted,564,808
,5/12/2021,13:50:26,928,Accepted,108,248
,7/24/2021,7:20:09,716,Accepted,449,510
,1/29/2020,20:25:40,710,Accepted,459,753
,2/13/2021,10:00:30,307,Accepted,723,454
,7/24/2021,23:17:07,861,Accepted,221,185
,2/18/2020,0:58:51,379,Accepted,433,525
,6/10/2022,16:44:17,866,Accepted,750,714
,3/14/2022,18:11:07,661,Accepted,369,567
,9/23/2022,16:12:11,868,Accepted,537,386
,4/17/2022,8:55:50,697,Accepted,651,329
,2/12/2022,14:59:11,822,Accepted,207,433
,2/27/2020,9:25:16,85,Accepted,844,809
,7/26/2022,4:03:49,120,Accepted,776,750
,4/9/2021,5:15:41,126,Accepted,59,606
,5/10/2021,16:10:42,787,Accepted,544,868
,5/10/2022,12:25:27,188,Accepted,17,151
,12/16/2020,0:31:56,805,Accepted,649,516
,2/14/2020,9:04:59,358,Accepted,878,545
,1/6/2021,18:15:11,6,Rejected,395,263
,11/11/2021,3:18:17,726,Accepted,282,302
,10/29/2021,16:18:28,171,Accepted,441,969
,10/9/2021,22:29:50,254,Accepted,932,67
,5/24/2021,14:40:16,126,Accepted,555,623
,11/10/2021,13:59:26,420,Accepted,656,262
,10/6/2020,10:00:37,836,Accepted,58,532
,3/21/2022,20:40:39,347,Accepted,491,387
,1/15/2021,8:33:26,728,Accepted,70,267
,4/1/2020,7:43:58,744,Accepted,182,145
,7/16/2021,18:40:40,300,Accepted,945,656
,10/16/2021,2:44:32,852,Accepted,49,938
,8/23/2021,11:27:17,691,Accepted,443,68
,8/17/2021,8:20:40,828,Accepted,511,227
,9/21/2021,16:38:14,263,Accepted,854,416
,1/20/2023,2:39:41,138,Accepted,682,791
,11/2/2021,10:30:00,876,Accepted,470,72
,4/1/2023,19:07:09,298,Accepted,300,847
,9/16/2022,21:32:29,286,Accepted,21,533
,1/16/2020,19:02:38,104,Accepted,679,205
,2/12/2020,2:33:04,471,Accepted,211,957
,6/8/2021,13:36:44,760,Accepted,743,175
,6/13/2020,23:42:25,907,Accepted,555,202
,5/28/2022,0:14:37,390,Accepted,887,20
,5/19/2021,22:16:05,668,Accepted,56,549
,8/15/2020,15:47:31,777,Accepted,781,675
,12/20/2021,2:19:25,777,Accepted,108,668
,2/14/2022,21:08:55,27,Accepted,633,269
,7/6/2021,1:23:05,556,Accepted,287,512
,6/5/2021,23:49:56,713,Accepted,909,923
,2/9/2020,4:18:09,238,Accepted,109,331
,11/20/2021,10:22:47,162,Accepted,744,865
,10/24/2021,12:40:29,360,Accepted,459,620
,3/29/2023,13:38:49,264,Accepted,853,536
,9/17/2022,16:52:14,946,Accepted,428,582
,7/27/2020,6:22:39,892,Accepted,589,595
,12/31/2022,4:07:06,204,Accepted,109,58
,11/29/2022,22:20:34,884,Accepted,985,825
,3/27/2021,21:18:03,869,Accepted,721,371
,10/22/2020,11:01:27,330,Accepted,62,498
,2/27/2023,10:20:50,593,Accepted,880,718
,5/2/2020,22:53:48,761,Accepted,426,446
,4/6/2020,1:17:24,726,Accepted,77,404
,3/27/2022,7:22:42,711,Accepted,424,618
,8/16/2020,12:27:01,924,Accepted,993,385
,2/28/2022,18:44:50,447,Accepted,501,273
,2/20/2022,16:57:52,999,Accepted,994,39
,11/9/2021,13:40:21,94,Accepted,753,14
,2/24/2021,11:23:51,822,Accepted,536,175
,3/4/2022,17:20:52,222,Accepted,475,615
,12/28/2022,13:07:36,999,Accepted,824,746
,1/16/2021,16:22:47,644,Accepted,776,548
,4/16/2022,10:30:30,743,Accepted,3,547
,3/13/2020,16:16:25,89,Accepted,104,166
,2/22/2021,5:10:33,630,Accepted,31,318
,11/30/2021,8:58:00,813,Accepted,927,595
,10/9/2021,2:46:11,708,Accepted,29,613
,10/19/2020,10:17:31,616,Accepted,495,994
,2/23/2023,13:11:44,210,Accepted,148,727
,6/19/2021,14:24:25,85,Accepted,325,237
,12/3/2022,21:15:43,945,Accepted,923,307
,10/24/2022,18:17:47,955,Accepted,498,508
,5/5/2020,17:55:53,750,Accepted,335,308
,6/10/2021,9:16:20,35,Accepted,99,791
,8/30/2021,1:26:23,219,Accepted,303,474
,3/6/2020,17:22:17,396,Accepted,463,367
,1/1/2023,8:44:49,145,Accepted,337,750
,2/19/2021,6:34:45,657,Accepted,427,462
,10/4/2022,18:56:50,708,Accepted,283,267
,3/30/2021,20:23:31,519,Accepted,856,776
,2/14/2023,10:46:11,788,Accepted,658,643
,5/22/2021,4:55:21,517,Accepted,620,974
,7/14/2020,17:29:20,671,Accepted,732,162
,6/6/2020,19:54:08,343,Accepted,534,828
,9/27/2022,14:42:08,156,Accepted,218,870
,1/17/2020,9:36:19,751,Accepted,154,848
,12/29/2022,16:37:48,741,Accepted,899,384
,10/31/2020,4:37:57,728,Accepted,299,662
,12/19/2020,20:53:57,981,Accepted,115,627
,2/19/2022,3:22:21,261,Accepted,84,122
,12/23/2022,20:44:14,240,Accepted,671,708
,6/14/2022,21:06:59,307,Accepted,957,979
,7/10/2022,19:17:03,518,Accepted,640,679
,6/3/2022,15:25:40,202,Accepted,737,39
,1/17/2022,20:50:17,521,Accepted,119,287
,11/29/2020,7:39:40,547,Accepted,499,45
,10/20/2021,2:30:40,298,Accepted,401,46
,2/26/2022,19:17:16,56,Accepted,992,424
,12/24/2021,3:19:56,108,Accepted,14,598
,5/20/2022,21:22:04,412,Accepted,193,618
,10/15/2021,9:08:50,507,Accepted,581,537
,4/9/2022,14:21:11,699,Accepted,589,980
,12/29/2022,23:47:45,701,Accepted,368,101
,3/14/2021,12:56:21,150,Accepted,596,858
,11/7/2022,21:13:20,998,Accepted,782,528
,6/8/2021,17:31:53,450,Accepted,473,732
,1/8/2020,22:02:41,543,Accepted,253,302
,7/28/2020,9:35:35,338,Accepted,303,638
,8/23/2021,0:59:35,877,Accepted,367,596
,10/29/2020,1:51:06,100,Accepted,788,354
,9/8/2020,17:33:13,424,Accepted,618,480
,8/27/2021,15:05:44,985,Accepted,26,623
,2/28/2020,13:57:21,468,Accepted,1000,43
,11/7/2021,11:16:53,218,Accepted,167,237
,2/25/2021,0:52:15,182,Accepted,818,483
,8/1/2022,21:31:16,987,Accepted,219,1000
,2/12/2022,0:28:08,464,Accepted,212,574
,12/21/2020,0:23:19,798,Accepted,302,281
,10/11/2021,22:46:45,753,Accepted,380,941
,1/21/2022,18:14:30,570,Accepted,871,345
,10/17/2022,22:22:14,787,Accepted,697,846
,1/26/2023,10:50:14,73,Accepted,14,57
,7/10/2021,12:45:50,983,Accepted,608,301
,7/2/2020,22:33:57,823,Accepted,981,534
,8/11/2021,23:39:19,284,Accepted,388,355
,12/3/2022,14:01:12,353,Accepted,641,717
,1/12/2020,7:45:08,292,Accepted,824,561
,10/6/2021,13:35:39,411,Accepted,227,449
,2/7/2023,2:11:38,557,Accepted,786,634
,8/12/2020,10:21:13,73,Accepted,93,890
,4/10/2021,18:04:49,141,Accepted,819,266
,10/10/2021,5:44:44,703,Accepted,83,844
,1/3/2021,8:35:57,108,Accepted,380,204
,5/24/2020,23:40:22,451,Accepted,892,963
,11/14/2021,13:52:26,273,Accepted,972,97
,3/23/2020,10:37:02,138,Accepted,818,989
,1/26/2021,22:23:47,686,Accepted,762,678
,1/24/2022,10:26:22,545,Accepted,40,22
,12/1/2021,10:17:43,840,Accepted,953,446
,2/22/2020,17:17:14,129,Accepted,182,962
,8/3/2021,20:09:01,35,Accepted,940,560
,10/19/2022,6:01:03,571,Accepted,854,775
,2/15/2020,21:43:34,811,Accepted,678,820
,6/28/2020,12:34:46,786,Accepted,63,895
,12/25/2020,21:40:19,887,Accepted,230,848
,2/21/2020,8:23:39,974,Accepted,841,165
,2/21/2022,13:13:45,989,Accepted,472,953
,3/4/2023,2:47:27,723,Accepted,113,998
,2/23/2023,10:36:26,657,Accepted,416,901
,6/18/2021,16:47:54,797,Accepted,464,956
,3/26/2021,13:37:41,829,Accepted,761,926
,12/1/2022,1:54:13,502,Accepted,474,769
,3/7/2021,0:57:09,174,Accepted,873,151
,3/25/2022,4:05:57,920,Accepted,119,823
,9/21/2020,3:49:25,685,Accepted,209,437
,5/1/2020,22:34:19,649,Accepted,736,871
,3/28/2021,11:42:01,808,Accepted,44,857
,3/22/2020,10:04:08,713,Accepted,745,381
,5/26/2020,18:02:35,32,Accepted,683,236
,10/1/2022,16:21:55,345,Accepted,643,579
,12/20/2020,0:06:16,686,Accepted,342,751
,1/23/2023,18:12:08,742,Accepted,578,306
,5/10/2022,16:24:12,860,Accepted,506,873
,8/17/2022,11:15:24,463,Accepted,241,207
,10/22/2021,21:11:07,218,Accepted,365,758
,3/19/2023,18:08:03,270,Accepted,750,362
,11/14/2022,5:18:06,800,Accepted,491,647
,10/16/2022,8:42:07,897,Accepted,309,728
,2/18/2023,13:22:36,897,Accepted,830,667
,2/11/2020,17:55:40,113,Accepted,64,414
,3/1/2023,22:44:07,521,Accepted,457,473
,11/30/2020,17:18:50,299,Accepted,806,287
,2/8/2022,0:36:49,789,Accepted,878,620
,1/2/2021,2:22:48,76,Accepted,622,459
,12/31/2021,8:00:58,248,Accepted,9,992
,10/23/2021,15:34:59,668,Accepted,593,753
,1/1/2023,22:21:21,812,Accepted,84,907
,6/15/2020,13:53:59,61,Accepted,163,716
,11/16/2020,14:13:59,859,Accepted,373,275
,3/3/2020,23:07:52,758,Accepted,351,659
,8/4/2021,13:30:24,286,Accepted,21,508
,5/14/2022,17:29:16,98,Accepted,192,15
,5/14/2021,3:10:51,442,Accepted,744,624
,12/31/2020,8:02:26,831,Accepted,849,245
,2/3/2023,1:36:07,954,Accepted,416,335
,5/10/2020,13:17:59,336,Accepted,968,732
,12/6/2022,18:59:55,158,Accepted,270,544
,1/30/2022,19:38:57,674,Accepted,904,223
,5/15/2021,1:04:16,369,Accepted,622,339
,7/23/2022,2:59:50,735,Accepted,707,649
,10/20/2022,13:16:16,514,Accepted,556,74
,10/29/2020,20:08:11,766,Accepted,743,988
,3/6/2022,5:13:45,360,Accepted,509,150
,9/19/2020,18:46:51,109,Accepted,273,368
,1/1/2021,22:20:53,342,Accepted,762,58
,4/28/2022,22:40:03,335,Accepted,179,564
,2/24/2020,6:44:53,771,Accepted,38,200
,7/27/2020,20:27:24,483,Accepted,250,413
,12/21/2021,3:07:28,606,Accepted,705,344
,6/12/2021,11:02:26,835,Accepted,519,472
,8/23/2022,23:27:51,134,Accepted,292,80
,8/26/2022,13:53:52,273,Accepted,392,663
,3/6/2022,15:55:32,784,Accepted,560,665
,6/3/2021,11:49:40,436,Accepted,180,420
,7/8/2020,17:31:10,738,Accepted,307,555
,11/29/2022,17:35:13,319,Accepted,747,975
,1/5/2020,20:05:05,352,Accepted,757,994
,4/17/2021,21:23:25,299,Accepted,965,815
,10/20/2020,5:16:36,886,Accepted,273,796
,3/16/2020,4:35:58,564,Accepted,743,519
,9/20/2020,2:07:46,290,Accepted,661,638
,8/18/2022,2:43:32,932,Accepted,96,883
,8/29/2020,5:51:42,79,Accepted,657,565
,1/18/2020,21:17:41,564,Accepted,511,267
,2/21/2023,8:26:29,429,Accepted,915,126
,7/22/2021,8:37:46,681,Accepted,641,4
,6/4/2021,3:38:38,56,Accepted,882,778
,11/25/2021,19:41:37,734,Accepted,274,376
,11/12/2020,4:03:47,55,Accepted,697,48
,7/17/2021,15:25:04,549,Accepted,430,845
,2/21/2020,7:49:33,482,Accepted,567,370
,11/24/2022,18:09:07,160,Accepted,558,39
,3/7/2021,10:09:11,858,Accepted,122,914
,5/3/2020,23:45:27,772,Accepted,179,532
,1/22/2020,22:04:42,933,Accepted,850,208
,8/7/2022,17:59:03,23,Accepted,12,420
,8/2/2021,5:08:15,259,Accepted,721,787
,8/12/2020,12:25:57,507,Accepted,501,625
,12/21/2020,3:09:59,410,Accepted,223,219
,10/15/2022,21:06:11,443,Accepted,538,332
,5/4/2020,15:28:11,858,Accepted,534,987
,1/5/2022,22:47:54,115,Accepted,917,161
,7/31/2020,21:37:43,405,Accepted,819,161
,6/8/2022,0:07:08,194,Accepted,216,315
,8/17/2020,16:57:09,456,Accepted,427,759
,3/10/2023,23:37:57,288,Accepted,451,834
,2/24/2023,0:08:40,345,Accepted,341,105
,8/23/2020,22:27:20,625,Accepted,182,490
,3/6/2021,12:06:24,512,Accepted,600,21
,10/24/2021,9:10:33,248,Accepted,244,763
,1/25/2021,21:36:38,621,Accepted,243,595
,8/2/2020,17:47:00,624,Accepted,21,887
,12/9/2021,21:48:40,954,Accepted,542,154
,1/31/2022,16:59:49,55,Accepted,706,508
,6/10/2022,18:12:13,722,Accepted,738,190
,7/17/2020,4:38:59,224,Accepted,743,282
,1/19/2020,22:06:14,955,Accepted,182,86
,4/22/2022,21:47:10,876,Accepted,932,998
,3/25/2020,18:54:14,61,Accepted,194,415
,1/16/2020,22:01:12,552,Accepted,934,641
,6/22/2020,19:52:03,569,Accepted,541,612
,4/10/2021,23:53:39,967,Accepted,631,716
,1/6/2020,1:11:20,632,Accepted,630,255
,12/4/2020,1:46:23,583,Accepted,199,532
,6/9/2021,12:26:31,794,Accepted,948,621
,12/14/2022,6:25:35,575,Accepted,146,750
,11/25/2021,4:21:15,898,Accepted,218,847
,11/15/2021,12:45:26,952,Accepted,243,45
,4/28/2021,9:34:16,234,Accepted,736,932
,8/30/2021,14:29:44,170,Accepted,44,863
