device_id,lock_date,lock_time,locked
845,2023-03-28,16:02:51,0
378,2023-03-20,18:57:30,1
569,2023-02-26,05:04:34,1
421,2023-01-19,02:02:52,0
190,2023-02-24,04:46:49,0
715,2023-01-23,05:39:39,1
277,2023-02-11,23:13:35,0
258,2023-02-18,08:46:14,0
657,2023-01-30,10:09:25,1
409,2023-01-19,23:21:31,0
701,2023-01-06,16:28:39,1
34,2023-03-07,22:49:57,0
29,2023-02-17,06:20:00,0
643,2023-01-29,10:46:14,1
128,2023-03-24,05:22:50,0
726,2023-01-07,17:22:19,1
673,2023-03-26,02:24:48,1
831,2023-02-25,05:35:32,0
336,2023-02-06,19:51:08,1
349,2023-02-05,02:49:27,0
986,2023-01-06,14:49:20,1
914,2023-03-07,13:11:42,0
272,2023-02-07,13:05:49,0
688,2023-01-22,05:09:32,1
775,2023-01-19,02:50:36,0
584,2023-03-09,17:47:14,0
333,2023-02-28,15:13:24,1
136,2023-03-03,06:05:28,0
959,2023-02-06,12:21:19,0
396,2023-03-27,10:32:23,0
837,2023-02-08,02:28:59,1
515,2023-01-20,13:57:59,0
666,2023-02-03,11:39:27,1
166,2023-01-06,09:28:50,0
527,2023-03-04,19:02:51,1
206,2023-01-16,23:38:41,1
132,2023-02-26,03:27:48,0
144,2023-02-28,15:20:29,1
870,2023-01-07,15:33:01,0
338,2023-01-18,12:06:20,1
269,2023-02-12,11:03:12,0
280,2023-03-04,14:21:27,0
905,2023-02-27,04:40:07,0
469,2023-03-19,05:00:36,0
965,2023-03-17,06:22:29,1
27,2023-02-15,20:38:31,0
724,2023-02-17,11:42:15,1
505,2023-02-25,01:21:56,1
964,2023-01-15,20:29:18,1
826,2023-01-07,23:17:22,0
338,2023-02-11,00:35:26,1
803,2023-03-28,23:53:17,0
981,2023-03-31,22:01:58,0
488,2023-01-13,15:31:36,0
546,2023-01-02,02:03:43,0
495,2023-02-10,18:37:37,1
290,2023-01-03,05:42:48,0
386,2023-01-11,06:05:40,0
67,2023-02-28,20:37:38,1
335,2023-03-20,02:56:41,1
945,2023-03-12,03:44:41,1
905,2023-01-20,17:14:50,1
206,2023-01-09,10:40:55,1
579,2023-03-08,13:03:51,1
53,2023-03-20,12:18:52,0
704,2023-01-15,06:50:45,1
592,2023-03-23,18:25:09,0
795,2023-02-07,23:13:09,0
719,2023-01-31,11:21:44,0
713,2023-01-24,22:39:46,1
163,2023-02-19,21:21:03,0
13,2023-02-26,23:39:46,1
90,2023-01-20,23:16:08,0
500,2023-02-01,17:30:42,1
587,2023-01-10,20:25:17,0
803,2023-03-20,19:00:12,0
384,2023-03-08,21:18:05,1
403,2023-02-08,03:13:05,1
902,2023-01-03,05:33:55,0
279,2023-01-01,17:11:18,1
101,2023-01-18,04:29:14,1
566,2023-03-15,22:52:13,0
408,2023-02-04,02:30:12,0
810,2023-02-10,09:55:40,0
69,2023-03-13,09:28:07,0
145,2023-03-06,20:59:35,1
166,2023-03-13,04:46:31,1
591,2023-01-05,15:45:00,0
153,2023-01-08,06:46:51,0
190,2023-02-05,21:42:09,1
287,2023-03-29,09:15:40,0
672,2023-02-17,20:04:18,0
734,2023-01-25,01:04:29,1
719,2023-01-14,19:57:34,1
242,2023-03-10,13:14:27,0
320,2023-01-30,14:32:39,0
321,2023-01-19,15:03:27,0
383,2023-02-05,13:09:08,0
401,2023-01-31,19:14:42,1
445,2023-02-16,21:12:08,0
991,2023-02-26,23:36:54,1
448,2023-03-30,20:06:31,1
274,2023-01-07,18:29:21,1
403,2023-02-02,01:48:49,0
77,2023-02-01,06:16:00,1
441,2023-03-04,05:25:56,0
551,2023-03-22,14:09:49,1
107,2023-01-04,15:50:21,0
744,2023-02-08,21:51:57,0
92,2023-03-31,07:03:20,0
856,2023-02-17,19:55:49,1
998,2023-02-17,07:47:21,0
959,2023-01-13,11:54:54,0
238,2023-01-23,06:29:02,0
384,2023-03-02,20:38:21,0
806,2023-03-19,02:43:29,0
54,2023-02-17,20:39:54,1
135,2023-02-08,05:23:35,0
883,2023-02-02,22:19:30,1
36,2023-03-16,02:16:39,0
807,2023-03-03,19:58:11,0
106,2023-01-18,07:19:19,0
463,2023-03-14,12:11:44,1
892,2023-01-31,10:38:56,0
175,2023-01-16,02:18:04,1
918,2023-01-01,23:26:50,1
274,2023-01-10,05:02:54,1
389,2023-01-22,16:08:40,1
675,2023-03-22,06:53:20,0
86,2023-01-05,05:47:47,1
903,2023-03-08,09:52:33,0
742,2023-03-18,08:58:21,1
491,2023-01-04,23:37:33,0
913,2023-01-05,20:42:56,1
336,2023-01-17,13:40:00,1
360,2023-03-10,09:16:47,0
908,2023-01-30,21:15:30,0
131,2023-02-07,09:36:50,1
404,2023-03-15,21:36:31,0
81,2023-03-14,08:25:56,1
521,2023-01-23,10:30:06,1
141,2023-02-12,21:59:42,0
169,2023-03-29,14:28:20,1
739,2023-03-23,01:00:39,1
680,2023-02-27,20:29:04,0
896,2023-02-24,03:17:33,0
571,2023-02-09,06:01:51,0
988,2023-03-21,09:38:38,0
589,2023-03-26,12:27:26,1
944,2023-01-19,10:37:04,1
392,2023-01-01,05:08:17,0
167,2023-03-12,01:15:03,1
625,2023-02-22,01:40:23,0
726,2023-01-07,09:02:55,0
563,2023-03-21,13:06:56,0
390,2023-01-08,11:19:40,0
113,2023-02-14,20:05:38,1
210,2023-03-29,13:09:59,1
276,2023-02-24,06:34:05,1
666,2023-02-16,11:12:48,1
190,2023-03-25,09:06:01,0
499,2023-03-15,03:19:30,0
55,2023-03-10,00:37:13,0
830,2023-03-26,15:52:06,1
55,2023-01-16,20:10:51,0
474,2023-01-19,18:18:02,1
886,2023-03-26,01:20:25,1
141,2023-02-15,21:12:27,1
411,2023-03-13,16:25:17,1
108,2023-02-27,15:42:00,0
208,2023-03-30,19:51:44,1
695,2023-01-15,06:32:14,1
861,2023-01-24,05:59:39,1
953,2023-02-23,06:31:08,0
145,2023-02-14,14:55:22,1
858,2023-03-02,03:08:46,0
972,2023-01-25,20:29:07,1
259,2023-02-19,00:50:39,0
323,2023-01-27,06:34:25,0
808,2023-01-14,18:38:05,0
485,2023-01-23,02:41:10,0
281,2023-01-01,18:55:54,1
832,2023-02-13,20:04:25,0
372,2023-02-01,20:32:39,1
253,2023-03-23,19:11:15,0
115,2023-02-10,15:57:16,0
798,2023-01-06,10:09:32,1
641,2023-03-17,04:32:48,1
699,2023-02-24,23:56:24,1
386,2023-01-11,20:31:57,1
976,2023-01-18,10:22:07,1
980,2023-01-09,07:56:26,1
1,2023-03-07,09:37:55,0
468,2023-02-06,12:49:24,1
39,2023-03-08,04:03:58,0
795,2023-01-18,19:02:10,0
885,2023-01-13,14:41:24,0
972,2023-01-22,04:03:42,1
983,2023-02-14,16:13:33,1
337,2023-02-21,00:21:54,1
900,2023-02-09,10:29:31,0
642,2023-03-17,03:01:12,0
672,2023-03-16,14:30:15,0
437,2023-03-29,15:42:02,0
566,2023-01-26,21:18:43,0
874,2023-02-23,14:42:33,1
391,2023-01-15,20:59:02,0
63,2023-02-27,00:43:53,0
783,2023-02-28,22:03:23,0
879,2023-01-19,03:25:08,0
432,2023-03-28,03:30:21,1
577,2023-02-27,14:24:35,0
203,2023-03-03,10:16:45,0
979,2023-03-24,15:47:47,1
481,2023-03-25,02:18:44,1
592,2023-03-02,06:11:28,0
833,2023-01-12,00:27:35,0
253,2023-01-16,00:46:47,1
50,2023-03-26,01:19:50,0
529,2023-02-24,22:57:31,0
721,2023-01-09,17:20:20,0
520,2023-03-16,17:41:27,1
41,2023-04-01,05:02:58,0
598,2023-03-22,02:51:50,0
922,2023-03-08,12:32:52,1
640,2023-02-25,12:53:43,1
491,2023-01-06,07:19:40,1
608,2023-01-06,02:56:26,1
721,2023-03-05,04:55:16,1
294,2023-02-15,07:02:21,0
434,2023-01-22,15:56:21,0
977,2023-01-22,16:41:15,1
622,2023-02-18,09:32:09,1
405,2023-03-05,13:13:29,1
216,2023-02-11,18:22:51,1
558,2023-01-06,13:15:52,0
968,2023-03-23,04:14:09,0
572,2023-01-29,16:12:31,0
638,2023-03-29,18:15:23,1
979,2023-02-02,14:32:17,0
99,2023-01-12,04:04:22,0
615,2023-03-06,17:38:02,0
709,2023-02-20,07:00:52,0
486,2023-02-13,00:36:03,1
644,2023-03-30,17:23:10,1
545,2023-02-12,23:09:02,0
591,2023-01-29,19:32:38,1
519,2023-03-15,10:58:28,0
921,2023-02-13,16:46:57,1
506,2023-02-11,11:39:52,1
561,2023-02-03,09:40:54,1
395,2023-01-27,21:34:00,1
830,2023-02-11,01:04:52,1
903,2023-02-24,03:19:04,0
283,2023-04-01,13:39:42,1
436,2023-03-04,02:01:46,1
384,2023-01-22,17:06:35,0
856,2023-02-22,14:05:13,1
271,2023-01-11,05:23:29,0
828,2023-04-01,13:11:50,0
230,2023-02-22,00:40:35,1
216,2023-03-06,18:18:22,0
530,2023-02-07,10:18:40,1
6,2023-01-19,04:54:59,0
304,2023-03-29,10:29:07,1
108,2023-03-10,14:18:47,0
488,2023-02-22,21:29:57,1
536,2023-01-11,05:10:20,0
889,2023-02-12,01:06:23,1
887,2023-03-18,17:22:48,0
759,2023-01-10,09:27:09,1
977,2023-01-28,10:23:32,1
493,2023-03-23,05:03:09,0
326,2023-03-21,07:23:39,0
884,2023-03-26,03:22:24,1
421,2023-03-29,06:55:13,0
514,2023-01-31,05:52:40,0
400,2023-01-27,11:30:53,0
5,2023-03-15,18:06:28,0
546,2023-03-21,06:29:10,1
315,2023-03-15,18:05:13,0
706,2023-03-22,22:18:52,0
719,2023-03-11,07:31:45,0
141,2023-01-27,22:30:56,0
565,2023-03-20,11:14:50,1
153,2023-02-12,17:57:14,0
409,2023-01-11,04:46:26,1
668,2023-03-06,05:41:18,1
254,2023-01-09,21:13:34,1
420,2023-01-01,07:58:39,1
931,2023-03-14,08:09:39,1
974,2023-02-09,02:46:22,0
254,2023-01-26,13:29:18,1
214,2023-03-27,10:55:22,0
722,2023-01-16,05:21:01,0
611,2023-01-13,05:43:39,1
222,2023-01-10,16:34:13,0
794,2023-02-15,20:11:50,0
775,2023-03-25,15:17:10,0
829,2023-01-18,23:27:11,1
725,2023-03-25,20:39:55,1
559,2023-01-14,13:51:03,0
362,2023-01-28,21:34:08,1
712,2023-01-12,16:09:40,0
678,2023-03-24,12:39:41,0
688,2023-03-16,19:27:40,0
236,2023-03-17,15:21:40,0
671,2023-03-22,21:32:18,0
943,2023-03-19,17:04:54,1
551,2023-01-15,19:32:56,0
446,2023-01-20,20:35:40,1
546,2023-02-03,11:41:36,1
667,2023-03-20,19:07:06,1
608,2023-01-12,07:48:05,1
555,2023-02-04,13:44:09,1
928,2023-02-22,00:06:17,1
421,2023-02-27,07:57:37,1
32,2023-03-29,21:14:36,1
327,2023-02-02,09:58:06,0
403,2023-02-02,15:51:01,1
634,2023-02-28,22:19:22,0
464,2023-03-31,10:22:14,0
417,2023-02-08,07:39:51,0
141,2023-03-06,13:30:08,0
651,2023-03-30,23:20:52,1
955,2023-01-14,02:21:57,0
893,2023-01-09,07:42:02,1
801,2023-02-16,10:26:39,0
799,2023-02-18,15:20:04,0
727,2023-01-16,08:26:13,1
383,2023-03-31,16:46:04,1
685,2023-02-26,15:36:01,0
184,2023-03-25,16:36:14,1
788,2023-02-14,22:56:00,0
632,2023-01-17,10:28:08,1
303,2023-02-19,10:16:28,1
61,2023-01-23,07:32:58,0
488,2023-02-14,06:08:08,0
546,2023-03-07,20:53:11,1
471,2023-03-07,02:57:24,0
588,2023-04-01,00:14:34,1
686,2023-03-15,01:36:34,0
878,2023-03-29,15:37:14,1
222,2023-01-23,08:44:12,0
917,2023-03-22,07:33:28,0
617,2023-02-15,17:28:10,0
6,2023-02-04,02:27:12,0
642,2023-01-29,01:18:26,1
735,2023-01-07,10:36:11,0
765,2023-03-11,21:09:50,1
181,2023-03-11,23:44:53,0
309,2023-02-22,17:22:10,1
410,2023-04-01,00:20:03,0
201,2023-01-24,05:55:01,0
108,2023-02-19,18:32:16,0
741,2023-02-20,18:29:28,0
299,2023-01-26,19:51:49,1
202,2023-03-30,00:26:28,0
466,2023-02-08,07:40:01,1
680,2023-02-13,22:59:16,0
789,2023-02-21,09:37:54,0
836,2023-01-11,18:20:08,1
365,2023-01-08,05:48:36,1
249,2023-01-21,19:59:36,1
455,2023-03-10,07:40:21,0
706,2023-02-23,18:46:51,1
415,2023-03-15,01:39:29,0
275,2023-03-16,15:21:45,0
785,2023-02-19,03:04:30,0
85,2023-03-08,19:15:22,1
791,2023-03-31,02:42:54,1
113,2023-02-16,00:37:00,0
343,2023-01-22,20:31:59,0
475,2023-02-04,01:47:30,0
874,2023-02-24,23:54:02,1
137,2023-03-25,01:04:41,0
20,2023-02-26,05:06:39,1
179,2023-02-21,10:02:39,1
611,2023-01-03,01:04:55,1
349,2023-01-07,07:45:20,1
734,2023-03-23,19:52:51,0
844,2023-01-02,11:06:01,0
460,2023-01-10,04:08:09,0
56,2023-02-16,07:37:55,0
337,2023-02-26,12:57:34,1
719,2023-02-16,19:45:49,0
59,2023-03-25,00:11:51,1
278,2023-03-31,05:55:31,1
997,2023-01-07,02:58:50,1
579,2023-01-14,20:04:41,0
158,2023-02-07,21:42:04,1
459,2023-01-19,22:19:18,1
873,2023-03-27,07:49:11,1
552,2023-02-11,09:54:07,1
620,2023-02-17,13:51:27,1
497,2023-01-20,03:34:05,1
448,2023-01-26,05:33:24,1
721,2023-03-05,16:06:43,1
852,2023-02-19,08:15:11,0
174,2023-02-11,06:28:40,1
519,2023-01-31,03:30:05,0
38,2023-01-31,13:50:56,1
118,2023-02-18,20:54:44,1
275,2023-02-24,19:18:41,1
320,2023-01-03,14:35:38,0
730,2023-02-05,14:54:29,0
617,2023-01-15,05:41:29,1
823,2023-03-08,18:38:11,1
529,2023-03-08,17:13:51,1
831,2023-02-15,20:06:30,0
570,2023-03-10,04:04:34,0
532,2023-01-03,02:38:41,1
551,2023-02-07,06:25:34,1
564,2023-03-19,01:10:23,1
428,2023-01-09,08:34:54,0
576,2023-01-07,09:46:01,0
375,2023-01-17,15:34:26,0
243,2023-02-20,20:00:26,0
999,2023-01-01,12:18:49,1
159,2023-03-11,06:32:30,1
848,2023-01-01,23:17:26,0
440,2023-02-09,05:52:29,0
553,2023-03-10,11:05:10,1
785,2023-02-13,23:13:18,0
107,2023-03-20,12:58:49,0
124,2023-03-17,04:14:15,1
857,2023-03-25,06:07:14,0
230,2023-01-23,14:50:37,0
724,2023-02-09,06:07:48,0
923,2023-03-03,00:16:24,1
509,2023-01-19,04:38:41,1
85,2023-01-08,22:07:37,0
153,2023-01-23,13:49:02,1
193,2023-02-25,14:11:44,0
790,2023-03-21,07:04:12,0
18,2023-01-24,02:05:42,0
193,2023-03-10,21:42:14,0
695,2023-01-20,05:29:56,0
595,2023-03-20,01:09:40,1
864,2023-03-15,18:08:47,0
621,2023-02-14,06:26:33,1
680,2023-03-10,15:11:20,0
31,2023-03-02,10:43:47,1
178,2023-02-09,18:07:45,0
921,2023-02-24,03:28:57,1
588,2023-02-27,06:58:06,0
5,2023-03-22,19:30:38,0
252,2023-03-04,17:26:29,1
304,2023-02-11,16:19:55,0
394,2023-03-09,16:50:34,0
483,2023-02-25,13:59:58,1
776,2023-02-22,12:33:35,0
447,2023-02-03,22:29:49,0
159,2023-04-01,21:36:08,0
768,2023-02-23,20:40:00,0
433,2023-03-30,08:58:45,0
594,2023-01-10,18:32:58,1
935,2023-03-16,23:35:20,1
578,2023-04-01,16:35:36,1
797,2023-01-12,22:42:49,1
582,2023-01-20,07:19:53,1
906,2023-03-09,04:21:11,1
399,2023-03-03,05:17:23,0
163,2023-02-28,11:28:57,1
478,2023-02-24,16:29:22,0
134,2023-03-30,11:01:19,1
69,2023-03-03,15:34:58,0
447,2023-03-20,18:26:06,1
215,2023-01-23,07:06:35,1
167,2023-03-06,09:14:47,0
124,2023-02-25,23:47:13,0
232,2023-03-19,19:09:35,0
249,2023-03-18,11:35:06,1
975,2023-01-18,00:09:18,0
102,2023-03-18,23:34:00,1
801,2023-02-04,04:18:29,1
108,2023-03-09,17:40:05,1
221,2023-02-20,10:52:43,0
656,2023-03-31,20:23:41,1
643,2023-01-30,12:11:37,1
295,2023-02-17,15:00:57,1
646,2023-02-22,09:12:48,1
887,2023-01-20,06:53:32,1
167,2023-03-29,01:56:36,1
750,2023-02-22,04:37:24,0
283,2023-02-18,20:58:15,0
447,2023-02-16,06:50:42,0
892,2023-01-18,08:04:21,0
274,2023-03-06,19:47:34,1
544,2023-03-11,12:17:40,1
131,2023-03-06,03:13:07,1
799,2023-03-13,22:04:34,0
467,2023-03-16,08:24:27,0
522,2023-01-10,08:51:11,1
861,2023-02-14,01:52:47,1
660,2023-01-17,23:49:53,0
737,2023-02-25,01:42:49,0
440,2023-02-21,11:26:29,0
699,2023-03-09,19:03:43,0
513,2023-03-19,02:13:57,1
350,2023-02-18,03:32:43,1
808,2023-04-01,00:51:00,0
534,2023-02-05,11:05:15,1
146,2023-02-04,15:48:15,0
375,2023-03-03,05:32:53,1
625,2023-01-07,22:00:04,1
21,2023-01-06,06:49:47,1
317,2023-01-24,01:25:09,1
627,2023-01-25,02:48:12,0
917,2023-02-03,17:57:31,1
59,2023-01-29,21:17:38,0
518,2023-04-01,04:53:55,0
845,2023-01-19,07:29:08,1
88,2023-02-14,22:10:06,1
991,2023-01-05,22:50:17,1
694,2023-03-18,06:52:29,0
72,2023-02-17,11:34:55,0
336,2023-02-27,15:03:43,1
727,2023-03-17,13:07:01,1
409,2023-01-11,04:28:50,0
339,2023-01-18,14:33:01,0
942,2023-01-07,07:38:48,0
564,2023-01-25,12:14:49,1
764,2023-01-10,15:02:05,0
717,2023-01-11,09:20:23,1
130,2023-02-04,23:13:20,1
166,2023-01-20,14:53:37,1
909,2023-03-31,04:07:05,1
963,2023-02-20,10:31:25,1
951,2023-03-04,04:24:20,0
143,2023-01-17,08:49:19,0
254,2023-01-24,11:06:25,1
534,2023-03-12,13:49:30,1
536,2023-01-04,16:28:48,0
587,2023-02-20,04:50:07,0
28,2023-03-25,09:21:48,1
319,2023-02-16,00:25:07,0
224,2023-01-26,12:43:57,0
36,2023-01-31,20:34:57,1
634,2023-02-01,21:07:33,0
958,2023-02-21,05:12:41,0
783,2023-03-19,02:53:12,1
797,2023-01-01,16:35:19,0
217,2023-01-25,03:41:50,1
842,2023-02-04,09:42:39,1
315,2023-01-31,12:35:56,0
762,2023-02-03,06:28:43,0
648,2023-03-29,17:29:37,1
477,2023-02-11,00:41:07,0
885,2023-01-20,03:06:35,1
458,2023-03-23,12:38:01,0
216,2023-01-15,06:14:36,1
214,2023-03-10,20:12:28,1
261,2023-01-03,22:39:30,0
876,2023-02-11,00:35:11,1
887,2023-03-30,16:46:22,0
163,2023-02-08,04:02:09,1
712,2023-02-15,17:03:16,1
604,2023-02-21,16:47:42,0
747,2023-03-23,05:37:56,1
76,2023-01-15,14:09:12,1
962,2023-03-23,12:43:43,0
627,2023-03-27,02:13:30,0
930,2023-03-21,12:25:05,0
796,2023-02-01,01:22:11,0
558,2023-02-16,19:38:48,0
986,2023-01-23,15:17:03,1
164,2023-01-04,22:05:48,0
181,2023-02-13,20:04:08,0
354,2023-02-24,04:32:13,0
865,2023-02-08,11:33:14,1
304,2023-03-28,18:01:16,0
863,2023-01-08,11:23:32,0
273,2023-01-30,19:14:49,1
118,2023-03-28,12:36:16,0
377,2023-03-30,11:42:12,1
285,2023-02-20,01:55:54,0
288,2023-02-26,16:48:28,0
266,2023-02-22,12:54:59,1
521,2023-03-07,10:24:20,1
612,2023-01-26,13:42:53,0
531,2023-01-16,06:51:44,1
487,2023-02-28,21:35:49,1
71,2023-03-09,23:44:26,1
663,2023-03-01,18:47:24,0
385,2023-01-12,03:47:25,1
98,2023-01-12,04:24:05,1
125,2023-02-16,20:26:53,1
561,2023-02-09,14:03:24,0
349,2023-01-25,07:10:16,1
222,2023-02-15,16:14:46,0
195,2023-01-03,13:22:39,1
296,2023-01-24,23:06:47,0
213,2023-03-09,08:25:38,1
803,2023-01-04,21:34:59,1
395,2023-01-05,14:45:43,1
919,2023-03-15,11:42:08,0
200,2023-02-02,02:17:26,0
956,2023-03-27,05:11:20,1
978,2023-01-08,18:51:34,0
889,2023-02-19,21:31:56,1
147,2023-03-19,15:12:24,0
634,2023-01-28,20:19:01,0
746,2023-01-28,12:07:48,0
631,2023-01-22,12:31:38,1
575,2023-02-12,21:01:51,1
811,2023-03-14,11:42:16,0
908,2023-01-20,23:03:52,0
900,2023-01-10,09:43:32,1
790,2023-02-26,11:53:06,0
499,2023-03-23,02:04:14,0
138,2023-01-08,17:44:55,0
903,2023-01-04,21:05:16,1
778,2023-03-20,15:11:00,0
578,2023-01-05,15:09:34,1
852,2023-01-29,12:32:14,1
462,2023-04-01,04:17:05,0
754,2023-02-12,15:23:25,0
197,2023-03-20,00:12:46,0
465,2023-02-10,16:16:12,1
996,2023-02-21,19:44:12,1
571,2023-03-09,00:36:41,0
33,2023-03-08,04:10:28,0
635,2023-01-18,21:15:38,1
188,2023-01-28,08:46:26,0
29,2023-01-11,18:00:45,0
656,2023-02-11,15:06:17,1
685,2023-03-31,05:18:39,0
905,2023-02-04,22:11:14,1
310,2023-02-06,22:45:41,1
277,2023-02-26,12:09:00,0
977,2023-02-09,11:38:58,1
238,2023-03-21,20:04:25,0
552,2023-01-30,03:43:27,0
916,2023-02-15,07:19:59,1
74,2023-01-01,09:25:40,1
475,2023-02-22,18:01:37,1
308,2023-03-31,12:35:28,0
931,2023-01-25,17:38:36,0
13,2023-01-20,07:28:16,1
569,2023-01-07,18:19:23,0
139,2023-03-11,10:00:14,0
62,2023-01-19,08:30:13,1
123,2023-02-21,16:39:02,0
4,2023-03-24,05:06:30,0
304,2023-03-14,20:07:04,1
663,2023-02-16,02:49:33,1
995,2023-03-31,04:31:54,1
532,2023-02-18,10:24:15,0
288,2023-02-15,19:56:17,0
591,2023-01-04,10:53:31,0
115,2023-01-07,08:36:30,0
942,2023-02-26,04:20:30,0
437,2023-02-21,17:18:58,1
536,2023-01-21,02:57:22,0
422,2023-01-30,21:56:18,0
818,2023-02-19,00:24:55,0
429,2023-01-15,01:01:04,0
395,2023-01-19,08:14:35,1
440,2023-03-10,14:48:02,1
328,2023-03-29,02:04:47,0
913,2023-02-23,07:06:41,1
177,2023-02-17,13:53:07,1
937,2023-01-29,18:55:55,0
468,2023-01-05,12:39:26,1
603,2023-03-05,22:01:22,1
195,2023-01-12,11:49:21,1
487,2023-01-09,13:00:15,0
758,2023-03-07,08:46:04,0
130,2023-02-23,06:38:56,1
436,2023-02-09,10:41:23,1
8,2023-03-22,09:24:58,0
289,2023-02-22,05:53:38,0
944,2023-03-30,23:44:39,1
417,2023-03-29,21:12:30,0
85,2023-03-25,06:27:12,1
45,2023-02-03,16:34:42,1
920,2023-02-24,16:14:12,0
515,2023-01-27,16:46:24,0
730,2023-02-01,08:41:22,0
743,2023-03-31,00:24:58,1
686,2023-02-01,17:28:45,1
902,2023-01-26,17:02:08,1
243,2023-03-19,22:45:28,0
966,2023-01-26,01:17:58,0
456,2023-03-27,03:08:34,1
953,2023-03-01,18:20:17,0
832,2023-02-24,19:22:24,0
900,2023-03-28,12:38:14,0
412,2023-01-30,05:22:09,0
537,2023-01-05,10:19:16,0
546,2023-01-14,07:39:13,0
439,2023-02-05,14:28:10,1
434,2023-02-02,07:57:56,0
909,2023-02-24,06:59:46,0
621,2023-02-14,09:12:51,0
976,2023-01-25,15:49:45,1
280,2023-01-22,04:25:43,1
765,2023-02-14,12:21:32,0
648,2023-02-01,11:45:18,1
656,2023-03-12,02:47:29,0
34,2023-03-04,05:50:11,1
576,2023-01-19,08:02:34,1
832,2023-03-16,04:27:04,1
569,2023-02-11,11:26:22,0
436,2023-02-23,00:17:22,0
701,2023-01-08,04:55:47,0
37,2023-03-16,16:01:59,0
739,2023-03-27,12:45:47,0
80,2023-02-15,16:24:28,1
926,2023-02-05,20:01:22,0
59,2023-03-08,00:30:10,0
730,2023-02-11,03:21:09,1
286,2023-03-16,01:41:01,1
726,2023-03-21,23:01:12,1
757,2023-01-07,14:50:14,1
17,2023-03-21,02:20:52,1
665,2023-02-09,21:20:29,0
4,2023-03-29,00:48:33,0
27,2023-02-23,02:12:51,1
205,2023-01-31,10:45:10,1
77,2023-02-01,10:51:18,0
738,2023-01-16,22:45:15,1
783,2023-01-03,02:30:29,0
518,2023-02-26,20:20:28,1
185,2023-03-10,20:07:53,1
908,2023-03-20,01:21:39,1
366,2023-03-23,01:21:40,0
54,2023-02-02,10:33:56,0
267,2023-03-07,17:08:23,0
677,2023-03-25,15:19:20,1
167,2023-02-05,21:39:24,0
262,2023-01-08,21:36:36,0
333,2023-02-01,03:39:15,0
514,2023-01-03,04:19:57,0
877,2023-03-20,09:56:56,1
910,2023-02-07,18:14:40,0
715,2023-03-09,13:15:00,1
388,2023-01-03,16:36:17,0
409,2023-01-22,08:40:16,1
615,2023-03-06,06:43:14,0
895,2023-02-21,19:56:49,1
817,2023-04-01,12:47:19,0
102,2023-02-11,09:38:02,0
640,2023-02-19,12:15:04,0
680,2023-01-29,08:55:02,0
721,2023-03-16,10:10:08,0
604,2023-02-23,11:33:22,1
868,2023-01-19,00:48:07,0
900,2023-02-21,10:03:02,1
222,2023-02-13,19:41:54,1
243,2023-03-01,10:30:25,1
527,2023-03-21,05:28:59,0
411,2023-02-18,16:58:16,0
954,2023-01-29,04:48:08,1
534,2023-03-13,03:44:37,0
997,2023-03-06,20:03:57,1
708,2023-03-16,21:33:25,1
490,2023-02-27,01:34:54,0
908,2023-03-06,22:45:55,0
67,2023-01-18,12:56:22,0
213,2023-02-18,09:59:00,0
157,2023-01-20,09:28:10,0
472,2023-03-17,10:24:16,0
817,2023-02-19,19:04:39,0
250,2023-01-01,03:10:23,1
964,2023-02-11,19:11:53,1
803,2023-03-14,05:39:00,0
12,2023-01-07,06:03:35,0
537,2023-03-22,14:55:29,1
154,2023-03-03,06:45:18,1
616,2023-02-22,19:44:59,1
713,2023-01-14,01:52:48,0
459,2023-03-26,05:41:55,1
388,2023-02-13,10:18:21,0
422,2023-03-29,11:02:15,1
143,2023-02-16,01:40:11,0
1000,2023-01-01,01:52:55,0
64,2023-03-31,05:46:48,1
627,2023-01-20,00:49:55,1
325,2023-01-01,05:28:38,1
431,2023-01-13,12:44:32,0
230,2023-02-05,18:16:32,1
266,2023-01-20,17:24:29,0
882,2023-03-09,16:27:44,0
851,2023-01-13,23:50:01,1
195,2023-03-06,03:29:43,1
280,2023-03-22,01:27:09,1
121,2023-03-08,01:25:27,1
503,2023-02-16,03:00:15,0
798,2023-01-07,02:45:57,1
836,2023-02-13,07:04:10,0
28,2023-03-31,21:01:49,1
657,2023-01-17,15:51:47,1
404,2023-03-14,22:21:54,0
423,2023-02-10,05:01:47,1
727,2023-03-17,11:40:02,1
996,2023-01-25,20:49:33,0
253,2023-03-09,00:19:09,1
315,2023-02-05,13:15:55,1
513,2023-01-05,15:24:20,1
539,2023-03-29,09:40:35,0
939,2023-04-01,05:23:02,1
602,2023-01-13,23:06:25,0
643,2023-02-14,19:25:01,1
21,2023-01-19,21:44:35,0
739,2023-01-28,14:53:30,1
372,2023-01-04,13:15:25,1
416,2023-02-22,17:36:16,1
447,2023-02-17,05:17:05,1
918,2023-03-02,02:31:43,1
102,2023-02-14,03:19:31,1
27,2023-03-12,04:38:56,1
97,2023-02-15,14:13:10,1
872,2023-01-12,14:14:25,0
388,2023-01-05,13:37:15,1
984,2023-03-19,01:06:01,1
528,2023-03-01,15:43:22,0
891,2023-03-20,15:16:17,0
248,2023-02-18,17:49:54,0
559,2023-02-07,00:19:58,1
1,2023-01-05,12:55:42,0
