device_id,gps_date,gps_time,latitude,longitude,latitude_direction,longitude_direction
179,2023-01-19,18:59:57,5,61,North,West
983,2023-01-16,11:12:20,47,35,North,West
415,2023-03-06,01:16:50,72,64,North,West
931,2023-03-06,01:23:23,80,80,North,West
386,2023-03-27,03:30:26,79,-148,North,East
538,2023-03-16,09:51:33,57,-11,North,East
179,2023-03-06,06:38:55,66,139,North,West
449,2023-02-14,23:05:24,42,6,North,West
882,2023-01-22,06:38:31,-40,-85,South,East
855,2023-01-20,11:28:32,38,23,North,West
283,2023-02-23,21:11:49,65,175,North,West
859,2023-02-24,00:15:20,90,-101,North,East
247,2023-01-04,14:56:54,77,46,North,West
838,2023-02-01,18:01:53,60,59,North,West
550,2023-03-02,09:50:21,23,-65,North,East
816,2023-01-18,23:54:40,-38,-90,South,East
133,2023-01-29,04:19:47,31,60,North,West
853,2023-03-31,02:31:04,-60,-36,South,East
377,2023-01-14,14:51:19,-14,-3,South,East
272,2023-03-05,12:29:04,-35,118,South,West
923,2023-01-27,01:06:47,-57,-37,South,East
211,2023-01-06,14:38:10,77,-93,North,East
81,2023-03-12,17:43:05,12,169,North,West
858,2023-02-28,07:17:25,66,-140,North,East
934,2023-03-15,14:03:24,-14,-41,South,East
394,2023-03-12,15:20:37,46,126,North,West
470,2023-01-23,15:39:59,7,-74,North,East
478,2023-02-13,21:54:50,71,-41,North,East
221,2023-01-07,20:56:37,74,79,North,West
70,2023-01-25,21:21:44,-27,160,South,West
91,2023-01-01,18:24:35,84,119,North,West
662,2023-01-12,23:59:30,71,41,North,West
242,2023-03-17,01:47:42,87,-13,North,East
760,2023-02-28,03:55:00,12,114,North,West
74,2023-02-11,10:09:21,-75,29,South,West
886,2023-01-27,01:33:06,-51,175,South,West
28,2023-03-22,11:26:27,72,-2,North,East
899,2023-03-26,08:25:02,80,98,North,West
564,2023-02-09,23:37:08,66,-46,North,East
619,2023-01-25,14:40:57,-20,-84,South,East
338,2023-01-04,05:20:45,-2,46,South,West
43,2023-02-16,08:35:13,24,158,North,West
276,2023-02-22,06:06:29,17,174,North,West
454,2023-01-30,05:57:53,14,-56,North,East
209,2023-03-13,15:31:49,42,168,North,West
576,2023-01-25,10:21:22,-36,105,South,West
546,2023-01-27,12:28:16,-82,-60,South,East
996,2023-03-08,04:10:44,-13,-84,South,East
265,2023-03-12,06:13:00,-47,49,South,West
298,2023-02-15,09:05:22,43,103,North,West
881,2023-01-10,20:29:31,7,178,North,West
336,2023-02-10,06:27:45,62,-95,North,East
508,2023-02-26,05:42:38,-25,180,South,West
855,2023-03-22,07:30:01,-29,109,South,West
608,2023-02-18,17:05:02,64,-17,North,East
804,2023-02-14,08:51:39,71,-168,North,East
846,2023-01-24,02:50:47,33,-18,North,East
132,2023-02-16,02:39:54,53,-30,North,East
121,2023-01-12,00:20:57,-53,-42,South,East
404,2023-02-05,03:16:27,-47,45,South,West
187,2023-01-27,16:49:16,48,180,North,West
804,2023-03-11,15:45:41,-76,81,South,West
939,2023-01-18,13:23:54,81,-107,North,East
615,2023-03-21,23:48:28,71,-60,North,East
775,2023-01-20,00:48:56,83,69,North,West
118,2023-01-14,10:20:15,52,98,North,West
771,2023-03-03,00:37:39,79,124,North,West
712,2023-02-14,01:52:00,-36,153,South,West
556,2023-03-23,09:19:01,12,17,North,West
656,2023-01-07,08:33:23,-70,-33,South,East
387,2023-01-21,20:09:13,-36,-180,South,East
573,2023-02-16,10:23:53,12,18,North,West
7,2023-03-13,13:56:24,-38,15,South,West
159,2023-03-02,09:41:16,29,151,North,West
462,2023-01-05,13:25:40,46,-18,North,East
233,2023-03-05,19:01:24,-74,163,South,West
260,2023-01-14,07:40:29,42,-92,North,East
787,2023-01-30,11:09:05,34,138,North,West
940,2023-02-24,02:46:40,-29,-131,South,East
248,2023-02-26,19:43:18,-17,-151,South,East
687,2023-01-18,00:54:59,60,151,North,West
820,2023-02-16,19:13:25,3,178,North,West
941,2023-01-17,05:24:59,-1,108,South,West
504,2023-04-01,14:12:15,-38,-138,South,East
355,2023-02-28,06:52:46,-88,163,South,West
558,2023-02-23,20:12:22,52,71,North,West
586,2023-02-24,07:49:08,55,-141,North,East
519,2023-01-10,05:41:22,28,-93,North,East
102,2023-01-19,17:00:18,41,63,North,West
369,2023-01-14,00:28:58,-73,108,South,West
930,2023-01-13,18:02:25,-15,166,South,West
78,2023-02-05,16:36:22,22,-39,North,East
212,2023-02-21,18:32:21,-89,-124,South,East
974,2023-03-12,09:18:12,-42,-124,South,East
306,2023-02-15,10:38:58,69,20,North,West
72,2023-02-14,12:44:33,-76,-1,South,East
161,2023-02-10,01:48:26,-29,30,South,West
692,2023-03-06,21:19:41,-75,26,South,West
618,2023-03-21,00:05:03,81,136,North,West
484,2023-02-28,09:37:08,30,-4,North,East
682,2023-02-19,09:46:10,83,-113,North,East
220,2023-03-10,04:38:53,-81,83,South,West
154,2023-03-27,08:44:48,20,-19,North,East
717,2023-03-20,01:48:52,80,35,North,West
916,2023-02-09,12:26:51,70,27,North,West
955,2023-03-04,03:58:20,68,-106,North,East
328,2023-03-22,19:06:13,-48,-134,South,East
189,2023-03-29,11:55:46,-69,-4,South,East
332,2023-02-22,00:45:22,8,143,North,West
266,2023-03-14,05:18:21,65,77,North,West
754,2023-01-01,11:12:15,67,100,North,West
8,2023-02-04,09:28:17,-45,36,South,West
821,2023-01-12,08:00:23,-12,-25,South,East
411,2023-01-28,10:23:52,-2,173,South,West
392,2023-01-12,09:24:08,47,153,North,West
539,2023-03-14,01:21:20,-33,122,South,West
256,2023-01-23,19:26:33,4,30,North,West
457,2023-03-10,22:05:13,67,158,North,West
503,2023-02-08,16:12:20,44,-98,North,East
650,2023-02-21,06:59:58,41,-134,North,East
650,2023-03-29,22:05:39,-54,11,South,West
681,2023-01-19,18:15:25,79,88,North,West
81,2023-01-03,03:54:08,-28,118,South,West
318,2023-01-10,05:31:34,43,50,North,West
376,2023-02-02,04:58:04,-78,-10,South,East
493,2023-02-25,23:16:27,-42,-156,South,East
346,2023-01-25,23:39:37,-69,172,South,West
180,2023-03-18,23:25:16,-53,6,South,West
846,2023-02-19,23:32:14,-22,-100,South,East
902,2023-01-31,05:10:50,64,-117,North,East
223,2023-02-24,16:44:58,-23,74,South,West
418,2023-02-20,18:11:06,-60,123,South,West
252,2023-03-13,01:00:25,-52,77,South,West
97,2023-02-04,16:05:39,34,-62,North,East
810,2023-03-21,00:46:10,23,44,North,West
83,2023-02-18,20:26:18,-6,73,South,West
293,2023-01-11,07:12:12,-68,135,South,West
825,2023-02-11,00:08:51,13,-106,North,East
910,2023-02-06,18:49:48,83,-151,North,East
274,2023-01-31,00:46:01,60,54,North,West
507,2023-03-13,23:31:22,31,122,North,West
50,2023-03-17,17:10:39,-82,-138,South,East
1,2023-01-07,21:51:49,-66,-62,South,East
422,2023-02-14,09:51:41,54,17,North,West
618,2023-03-07,23:11:56,-2,-67,South,East
307,2023-02-13,03:34:48,85,-72,North,East
7,2023-03-18,01:21:45,-38,115,South,West
229,2023-02-21,04:01:28,47,-41,North,East
702,2023-03-01,12:18:27,-52,-150,South,East
705,2023-02-14,22:30:20,52,-166,North,East
617,2023-01-18,09:49:47,-7,27,South,West
861,2023-01-22,03:29:50,-53,-39,South,East
574,2023-01-26,02:22:59,78,2,North,West
855,2023-01-19,02:19:25,-77,-32,South,East
889,2023-03-17,18:09:55,-84,102,South,West
695,2023-01-27,14:34:03,83,12,North,West
350,2023-03-04,09:32:50,-87,-168,South,East
73,2023-01-27,20:31:08,41,-2,North,East
283,2023-01-06,00:23:31,-33,110,South,West
821,2023-03-05,20:59:18,86,145,North,West
682,2023-03-26,05:29:59,-78,149,South,West
552,2023-01-18,22:25:29,-28,162,South,West
846,2023-01-01,15:18:16,-60,38,South,West
755,2023-02-24,20:06:01,85,2,North,West
207,2023-03-25,14:43:48,-3,-13,South,East
149,2023-01-11,21:44:36,-73,152,South,West
861,2023-02-11,01:20:31,-84,-125,South,East
917,2023-02-14,16:50:35,-62,132,South,West
117,2023-01-12,03:00:46,-17,-137,South,East
216,2023-02-24,18:27:18,-23,69,South,West
449,2023-03-16,21:42:54,14,-35,North,East
889,2023-03-15,00:05:02,9,-22,North,East
897,2023-01-20,00:51:22,-9,70,South,West
337,2023-01-15,06:30:19,33,-166,North,East
620,2023-01-07,20:30:39,33,122,North,West
143,2023-02-06,15:31:49,9,-68,North,East
367,2023-02-08,09:38:00,-26,132,South,West
823,2023-03-08,06:59:01,-48,-53,South,East
378,2023-01-16,05:17:49,-13,-46,South,East
198,2023-03-08,02:48:44,24,68,North,West
807,2023-01-13,19:21:14,34,143,North,West
143,2023-02-22,00:24:02,-70,112,South,West
753,2023-03-28,21:45:39,83,-91,North,East
238,2023-01-07,09:41:55,-28,-31,South,East
779,2023-02-11,23:31:16,27,-44,North,East
617,2023-02-06,17:18:44,-63,79,South,West
307,2023-03-19,05:58:32,-19,24,South,West
258,2023-03-11,05:15:29,69,149,North,West
915,2023-03-13,16:08:25,43,29,North,West
35,2023-03-01,18:28:55,-63,-21,South,East
52,2023-01-23,17:41:47,3,-177,North,East
836,2023-02-02,05:26:18,76,-155,North,East
529,2023-02-04,02:13:13,67,165,North,West
284,2023-01-13,22:48:20,44,129,North,West
96,2023-01-11,03:04:09,31,-18,North,East
466,2023-03-17,12:44:44,-90,-143,South,East
972,2023-02-05,09:40:51,-66,-119,South,East
688,2023-01-03,18:17:52,35,76,North,West
801,2023-03-15,17:07:35,-67,38,South,West
434,2023-03-13,08:53:42,23,-98,North,East
484,2023-01-27,11:43:06,-7,135,South,West
91,2023-03-02,15:38:58,5,120,North,West
388,2023-01-30,15:33:24,-1,-126,South,East
901,2023-03-10,06:23:39,-26,-159,South,East
208,2023-03-19,22:54:41,-70,-105,South,East
213,2023-02-14,22:16:12,-46,179,South,West
397,2023-02-04,00:08:12,-89,125,South,West
429,2023-02-17,22:14:44,-88,-54,South,East
324,2023-03-29,06:24:17,74,-1,North,East
774,2023-02-28,18:09:33,74,21,North,West
283,2023-01-06,00:19:43,-52,-47,South,East
614,2023-01-10,15:23:28,82,15,North,West
924,2023-01-07,06:37:27,-85,-57,South,East
455,2023-03-25,16:23:00,-42,-32,South,East
124,2023-03-25,03:55:41,80,92,North,West
260,2023-01-13,18:18:07,-37,114,South,West
361,2023-02-22,15:11:33,36,83,North,West
164,2023-01-09,17:06:40,32,9,North,West
743,2023-03-01,15:58:12,-61,24,South,West
688,2023-03-03,16:17:12,70,-53,North,East
156,2023-01-09,22:47:42,-2,-34,South,East
705,2023-01-24,01:28:39,12,-68,North,East
561,2023-02-14,18:48:15,60,-93,North,East
376,2023-01-26,18:04:05,-62,147,South,West
764,2023-03-20,00:44:57,-85,101,South,West
125,2023-01-29,09:46:41,59,-73,North,East
930,2023-03-30,02:33:37,-21,160,South,West
150,2023-02-09,13:19:55,80,47,North,West
700,2023-01-31,16:24:36,46,-112,North,East
621,2023-02-11,00:38:19,0,-16,North,East
322,2023-01-16,22:07:05,-88,-34,South,East
859,2023-03-02,15:28:48,53,136,North,West
603,2023-02-04,12:05:39,-81,-167,South,East
267,2023-01-11,00:13:38,-15,-105,South,East
622,2023-02-07,07:51:54,-16,-29,South,East
938,2023-02-27,12:52:44,36,28,North,West
388,2023-03-12,16:31:31,67,106,North,West
339,2023-02-18,05:17:16,-46,-166,South,East
227,2023-03-22,02:55:42,43,-54,North,East
660,2023-03-09,18:06:12,-49,165,South,West
951,2023-01-08,17:21:03,-90,57,South,West
939,2023-01-01,22:14:43,61,-123,North,East
288,2023-01-31,18:41:16,-29,90,South,West
958,2023-02-12,05:31:17,-59,165,South,West
974,2023-02-09,23:51:04,13,-76,North,East
613,2023-01-31,10:06:41,-24,70,South,West
915,2023-01-11,11:20:44,-87,-103,South,East
120,2023-01-24,04:18:36,49,176,North,West
199,2023-03-16,00:06:36,76,-158,North,East
803,2023-01-14,06:39:48,-80,108,South,West
157,2023-03-26,16:10:21,-38,-153,South,East
627,2023-02-12,22:42:54,-14,-163,South,East
692,2023-03-09,09:07:20,-82,59,South,West
347,2023-03-01,09:52:35,-63,-85,South,East
782,2023-02-14,04:54:57,-43,11,South,West
712,2023-02-09,10:44:36,-19,-31,South,East
190,2023-02-26,01:39:21,3,46,North,West
662,2023-02-08,09:23:53,13,-10,North,East
749,2023-03-10,03:32:25,-41,-100,South,East
803,2023-02-09,23:40:14,-23,170,South,West
332,2023-03-25,02:23:05,-8,-64,South,East
128,2023-01-30,22:44:53,10,-34,North,East
515,2023-03-19,13:13:53,69,136,North,West
91,2023-03-19,10:34:58,57,-68,North,East
583,2023-01-08,09:33:45,4,-76,North,East
604,2023-01-05,14:30:45,72,-81,North,East
632,2023-01-05,03:36:05,18,27,North,West
464,2023-03-09,19:22:36,-6,5,South,West
691,2023-02-11,20:21:55,25,0,North,West
960,2023-03-12,23:17:04,42,-62,North,East
61,2023-03-22,20:32:42,-12,89,South,West
532,2023-02-17,08:01:11,76,-161,North,East
794,2023-01-01,06:58:11,63,-138,North,East
960,2023-03-22,20:32:02,6,-136,North,East
452,2023-03-06,14:50:26,20,-169,North,East
510,2023-01-10,08:42:35,-70,-150,South,East
763,2023-01-07,17:52:26,-23,82,South,West
581,2023-03-08,04:39:58,9,9,North,West
297,2023-01-27,14:02:44,22,50,North,West
231,2023-01-28,18:01:45,-10,-50,South,East
72,2023-02-14,08:07:45,69,-32,North,East
378,2023-03-29,10:40:03,63,-72,North,East
579,2023-02-28,10:40:31,82,122,North,West
819,2023-02-09,06:57:26,47,57,North,West
697,2023-03-21,18:59:04,-46,155,South,West
883,2023-01-18,05:46:09,-68,136,South,West
686,2023-03-10,19:22:24,-59,-135,South,East
597,2023-03-15,04:12:32,-65,94,South,West
185,2023-03-31,02:49:46,-6,101,South,West
314,2023-01-15,08:21:37,38,-68,North,East
596,2023-02-20,17:01:45,82,172,North,West
467,2023-03-30,20:04:00,21,-58,North,East
751,2023-02-20,13:18:15,53,145,North,West
281,2023-01-24,06:01:03,37,125,North,West
510,2023-02-28,14:40:41,-29,-69,South,East
21,2023-02-18,00:53:15,-47,4,South,West
807,2023-02-05,09:39:06,-42,-88,South,East
991,2023-03-13,18:02:41,88,-20,North,East
130,2023-03-17,18:00:36,-38,-16,South,East
453,2023-02-23,06:32:10,-2,-154,South,East
644,2023-01-20,16:30:11,76,118,North,West
188,2023-01-10,12:15:37,67,23,North,West
828,2023-01-25,13:49:47,24,22,North,West
536,2023-02-21,05:21:16,36,-98,North,East
634,2023-03-24,07:24:14,-59,-160,South,East
640,2023-03-13,15:53:07,-5,-81,South,East
497,2023-03-26,00:00:14,-8,165,South,West
469,2023-03-06,07:54:50,-42,-16,South,East
698,2023-01-10,01:35:15,-47,146,South,West
668,2023-01-02,13:08:47,40,25,North,West
486,2023-02-24,12:27:43,-74,65,South,West
347,2023-03-09,12:57:26,57,-99,North,East
485,2023-03-28,03:51:49,87,-129,North,East
757,2023-02-04,11:41:24,-89,-149,South,East
841,2023-03-12,11:58:55,30,108,North,West
546,2023-03-31,16:57:51,55,-25,North,East
785,2023-02-08,14:20:49,5,-36,North,East
455,2023-03-12,23:42:52,32,58,North,West
463,2023-02-11,02:49:22,-9,-77,South,East
40,2023-03-19,21:49:33,16,-136,North,East
204,2023-01-28,08:19:25,36,-98,North,East
325,2023-01-14,10:05:28,73,169,North,West
364,2023-03-11,10:49:20,-74,-5,South,East
961,2023-01-21,08:15:32,46,-91,North,East
792,2023-02-28,02:26:02,57,112,North,West
423,2023-01-10,22:43:07,51,33,North,West
799,2023-03-08,07:56:02,-17,150,South,West
630,2023-01-01,08:05:51,70,-72,North,East
711,2023-02-20,12:13:18,-40,118,South,West
198,2023-01-14,10:58:50,-31,103,South,West
734,2023-03-07,15:07:33,40,53,North,West
15,2023-03-24,12:06:49,81,160,North,West
538,2023-03-15,18:27:11,-57,53,South,West
923,2023-02-17,08:21:32,-29,152,South,West
510,2023-03-01,14:43:30,-62,83,South,West
850,2023-03-18,19:04:12,-47,-94,South,East
874,2023-02-01,09:58:52,67,76,North,West
950,2023-01-02,14:55:56,4,67,North,West
367,2023-02-11,19:41:45,79,176,North,West
527,2023-01-14,01:30:15,54,-145,North,East
578,2023-02-18,08:59:29,23,20,North,West
485,2023-02-19,07:40:19,-11,89,South,West
197,2023-03-20,11:30:36,-79,125,South,West
822,2023-02-22,03:07:27,16,44,North,West
382,2023-02-19,22:43:39,68,-57,North,East
568,2023-03-20,09:07:28,6,149,North,West
609,2023-01-26,05:50:29,82,42,North,West
189,2023-01-21,23:34:52,49,164,North,West
958,2023-02-08,22:02:20,3,132,North,West
112,2023-03-26,07:31:07,59,-126,North,East
130,2023-01-07,03:35:36,81,-19,North,East
44,2023-03-17,04:23:17,-45,-122,South,East
207,2023-04-01,18:39:54,-2,-43,South,East
677,2023-02-07,18:44:41,-72,-21,South,East
298,2023-02-20,17:22:26,17,-159,North,East
237,2023-01-11,07:41:48,53,89,North,West
258,2023-04-01,00:30:29,16,9,North,West
269,2023-03-20,11:22:09,30,39,North,West
321,2023-03-11,08:08:54,53,113,North,West
690,2023-03-07,14:39:03,21,-87,North,East
228,2023-02-10,17:34:16,-3,140,South,West
278,2023-01-09,08:41:05,-62,-36,South,East
641,2023-02-11,08:57:05,14,-52,North,East
823,2023-02-22,12:50:08,-35,26,South,West
741,2023-02-15,16:50:28,-74,88,South,West
545,2023-02-12,20:40:30,73,-157,North,East
209,2023-01-29,09:57:55,57,-38,North,East
377,2023-02-20,03:54:49,-77,63,South,West
175,2023-01-15,07:03:24,3,-10,North,East
960,2023-03-29,19:14:14,83,-64,North,East
382,2023-03-03,21:33:29,23,-167,North,East
284,2023-01-14,09:41:07,-19,-79,South,East
516,2023-03-17,02:14:58,-4,-125,South,East
12,2023-03-12,11:06:10,14,-77,North,East
42,2023-01-20,12:33:04,-1,-131,South,East
60,2023-01-06,00:18:50,61,76,North,West
481,2023-03-24,08:58:26,-30,153,South,West
110,2023-03-14,13:33:25,84,57,North,West
782,2023-03-26,22:03:40,53,-109,North,East
874,2023-01-21,01:00:41,-57,91,South,West
718,2023-03-21,14:54:59,-21,-90,South,East
712,2023-03-18,18:37:27,7,-81,North,East
35,2023-02-08,15:59:00,-56,-149,South,East
196,2023-03-25,03:02:39,-57,-47,South,East
993,2023-02-25,00:19:21,81,154,North,West
100,2023-01-30,23:39:10,27,-11,North,East
695,2023-02-03,05:31:40,-49,-72,South,East
113,2023-02-28,02:56:41,4,-165,North,East
827,2023-01-19,13:42:53,28,-148,North,East
428,2023-03-22,19:18:41,20,-176,North,East
998,2023-02-01,06:31:17,76,-146,North,East
686,2023-01-21,06:50:58,66,-138,North,East
659,2023-03-13,02:21:41,-17,69,South,West
125,2023-03-24,07:37:43,-68,-154,South,East
723,2023-04-01,18:00:34,44,-161,North,East
705,2023-03-22,09:57:26,16,-159,North,East
671,2023-01-30,17:27:58,2,41,North,West
596,2023-01-19,14:40:04,53,34,North,West
238,2023-01-06,10:36:47,75,-119,North,East
67,2023-01-17,04:45:06,83,28,North,West
203,2023-01-16,06:39:40,-27,30,South,West
180,2023-01-24,00:10:50,-83,86,South,West
133,2023-02-03,05:50:35,-61,-32,South,East
563,2023-01-14,05:03:09,76,-132,North,East
681,2023-01-31,20:01:56,14,-52,North,East
809,2023-01-13,08:55:50,-25,142,South,West
573,2023-03-06,17:59:10,-61,150,South,West
538,2023-02-24,15:55:35,59,-68,North,East
729,2023-02-26,02:39:02,10,-88,North,East
106,2023-03-13,18:19:55,85,150,North,West
955,2023-03-11,18:31:33,38,118,North,West
726,2023-01-08,08:57:53,41,89,North,West
952,2023-03-13,05:41:27,-25,149,South,West
364,2023-03-30,03:01:05,-19,19,South,West
147,2023-03-04,13:00:45,62,175,North,West
977,2023-01-17,18:46:37,36,33,North,West
457,2023-01-26,06:29:11,-29,30,South,West
903,2023-03-04,01:49:49,28,61,North,West
473,2023-02-10,01:43:53,76,-129,North,East
267,2023-01-22,13:50:20,-18,-24,South,East
406,2023-03-26,00:26:51,-6,-180,South,East
92,2023-03-19,06:10:00,26,-31,North,East
604,2023-01-20,13:46:19,-22,57,South,West
259,2023-02-18,02:08:00,-1,134,South,West
852,2023-03-04,18:41:06,-84,-9,South,East
200,2023-01-06,11:03:00,-10,79,South,West
308,2023-01-28,08:00:39,-31,17,South,West
840,2023-02-28,23:54:03,-66,26,South,West
256,2023-01-18,23:21:09,-90,-122,South,East
173,2023-02-13,07:18:06,83,-142,North,East
148,2023-02-14,21:23:49,45,-106,North,East
799,2023-02-22,00:44:23,-14,50,South,West
904,2023-03-31,19:35:56,-80,2,South,West
271,2023-03-21,22:22:47,90,25,North,West
76,2023-03-22,22:47:59,-33,149,South,West
658,2023-01-21,10:46:44,-64,-49,South,East
581,2023-03-04,09:00:28,-57,146,South,West
653,2023-01-01,07:13:52,90,-15,North,East
822,2023-03-02,16:28:56,-64,-45,South,East
652,2023-03-08,07:38:29,6,61,North,West
389,2023-01-31,13:41:29,18,-168,North,East
92,2023-03-13,10:56:41,-37,37,South,West
481,2023-01-18,17:32:30,72,34,North,West
510,2023-03-18,16:41:21,42,-120,North,East
208,2023-01-16,15:56:04,67,94,North,West
399,2023-01-05,03:14:05,-60,62,South,West
881,2023-01-05,20:56:54,14,93,North,West
341,2023-03-30,16:09:29,-48,-179,South,East
761,2023-01-03,15:14:16,0,-78,North,East
997,2023-03-27,18:34:44,-18,-170,South,East
306,2023-02-27,09:30:31,26,-74,North,East
422,2023-02-15,03:26:47,-65,-158,South,East
257,2023-01-11,21:59:01,66,-139,North,East
557,2023-03-20,21:24:15,3,150,North,West
708,2023-04-01,21:59:46,39,40,North,West
666,2023-02-16,23:58:55,9,22,North,West
5,2023-02-06,12:03:54,-28,-109,South,East
380,2023-03-20,05:39:21,43,-28,North,East
832,2023-01-11,17:30:36,-57,45,South,West
914,2023-01-20,10:19:15,-74,-127,South,East
995,2023-01-22,12:27:13,-54,-145,South,East
625,2023-01-28,03:41:54,81,37,North,West
513,2023-01-07,08:23:51,79,178,North,West
222,2023-01-05,17:37:42,18,-89,North,East
554,2023-03-28,17:00:39,-27,84,South,West
377,2023-03-15,12:03:29,-5,53,South,West
901,2023-03-26,01:41:11,40,-104,North,East
986,2023-01-04,09:12:02,-37,-12,South,East
338,2023-02-25,00:12:20,-6,21,South,West
484,2023-01-28,16:10:51,-33,92,South,West
342,2023-01-13,12:33:08,80,100,North,West
146,2023-02-08,21:23:39,-30,-142,South,East
333,2023-01-12,12:12:26,-18,139,South,West
729,2023-02-19,03:35:06,-58,101,South,West
890,2023-03-04,05:43:35,66,61,North,West
161,2023-02-17,12:53:18,15,-31,North,East
778,2023-01-10,13:25:55,-66,145,South,West
163,2023-01-04,13:33:34,62,130,North,West
417,2023-02-27,15:20:41,18,154,North,West
83,2023-03-03,21:09:49,56,-125,North,East
344,2023-03-18,19:49:07,-77,-110,South,East
944,2023-01-21,12:17:40,6,-138,North,East
867,2023-01-10,04:35:48,-24,27,South,West
139,2023-02-15,02:16:13,26,156,North,West
226,2023-02-28,05:05:56,45,-52,North,East
295,2023-02-23,06:49:48,-38,91,South,West
775,2023-03-13,23:56:47,-33,-20,South,East
180,2023-03-11,02:47:59,12,-16,North,East
63,2023-03-27,01:06:12,37,-9,North,East
12,2023-01-12,23:53:33,-53,17,South,West
791,2023-01-17,00:30:43,48,152,North,West
263,2023-03-06,05:51:57,0,-49,North,East
966,2023-03-31,14:57:39,27,7,North,West
174,2023-01-13,20:32:04,32,95,North,West
997,2023-03-16,21:45:01,-6,100,South,West
597,2023-01-27,21:02:51,43,-88,North,East
886,2023-02-01,16:15:24,26,-108,North,East
389,2023-02-13,09:49:55,75,132,North,West
667,2023-02-11,12:22:26,-78,-53,South,East
629,2023-02-01,19:53:43,72,-144,North,East
315,2023-03-04,19:41:53,46,-73,North,East
732,2023-01-10,01:46:59,-4,-6,South,East
452,2023-01-14,11:32:19,-40,-120,South,East
985,2023-01-22,10:36:49,80,-107,North,East
165,2023-03-24,08:28:04,54,6,North,West
941,2023-04-01,02:35:10,11,26,North,West
570,2023-03-09,03:11:09,-57,-144,South,East
322,2023-02-12,10:00:04,10,86,North,West
303,2023-02-08,22:41:07,-37,-116,South,East
28,2023-03-31,05:54:36,-86,-16,South,East
653,2023-03-30,03:18:25,-35,52,South,West
320,2023-01-01,10:34:48,51,168,North,West
417,2023-02-19,11:36:21,-26,120,South,West
758,2023-01-21,05:40:13,63,84,North,West
190,2023-01-30,00:52:13,52,-155,North,East
713,2023-02-22,21:28:37,-2,35,South,West
886,2023-01-12,01:45:08,-46,3,South,West
507,2023-01-26,05:34:51,-40,117,South,West
525,2023-03-16,18:41:49,64,-46,North,East
970,2023-03-10,15:46:48,53,-108,North,East
26,2023-02-01,09:56:07,55,134,North,West
182,2023-02-19,01:26:40,71,131,North,West
699,2023-01-20,23:35:51,38,164,North,West
551,2023-01-23,02:49:45,65,90,North,West
953,2023-01-09,20:12:05,61,127,North,West
615,2023-03-09,02:58:38,-53,32,South,West
410,2023-03-17,16:59:55,-85,-28,South,East
304,2023-02-03,17:40:59,6,38,North,West
855,2023-02-05,11:06:29,-31,28,South,West
934,2023-01-29,02:37:11,-83,-145,South,East
104,2023-03-23,17:34:16,88,-156,North,East
917,2023-03-29,16:15:03,-11,-56,South,East
387,2023-01-27,00:40:11,26,154,North,West
987,2023-03-10,03:25:23,57,88,North,West
416,2023-02-04,06:31:08,6,91,North,West
650,2023-01-09,03:24:24,-82,151,South,West
821,2023-01-30,21:40:07,83,-92,North,East
758,2023-03-24,10:54:13,18,8,North,West
641,2023-01-18,08:56:46,-41,-59,South,East
967,2023-03-17,03:40:54,84,-112,North,East
402,2023-02-08,01:50:57,16,-127,North,East
300,2023-03-27,20:18:16,-7,-126,South,East
219,2023-01-24,04:24:10,64,58,North,West
542,2023-01-27,19:52:33,46,-126,North,East
106,2023-02-28,23:41:39,83,-37,North,East
767,2023-02-14,17:42:33,8,132,North,West
465,2023-01-21,23:44:20,-74,147,South,West
530,2023-01-28,03:38:00,-74,-71,South,East
863,2023-03-06,01:35:28,-30,-124,South,East
39,2023-01-31,10:02:34,-69,113,South,West
888,2023-02-19,11:21:08,60,-150,North,East
966,2023-01-12,01:26:52,67,-75,North,East
896,2023-01-18,03:03:48,-71,25,South,West
594,2023-03-17,09:04:45,51,46,North,West
476,2023-02-17,07:16:40,-90,-147,South,East
39,2023-01-15,01:36:49,72,-76,North,East
469,2023-01-25,05:53:16,62,-112,North,East
893,2023-01-14,11:21:05,19,154,North,West
174,2023-01-04,02:18:49,82,-8,North,East
683,2023-03-01,15:54:41,-66,129,South,West
512,2023-03-07,13:19:27,-6,-95,South,East
286,2023-03-14,19:16:01,-48,-37,South,East
831,2023-02-28,04:39:09,-27,1,South,West
133,2023-02-19,06:21:46,29,130,North,West
925,2023-02-18,01:07:24,44,49,North,West
478,2023-01-31,08:06:41,-53,42,South,West
619,2023-03-29,09:07:45,39,-77,North,East
965,2023-02-13,01:00:20,63,35,North,West
226,2023-01-31,18:26:45,-29,117,South,West
682,2023-01-01,21:58:56,-78,175,South,West
815,2023-03-12,19:50:46,-11,154,South,West
529,2023-03-13,10:09:06,53,-75,North,East
942,2023-02-04,09:42:28,-56,-160,South,East
859,2023-04-01,13:02:50,20,63,North,West
866,2023-01-27,01:33:34,24,28,North,West
195,2023-01-31,08:13:58,29,148,North,West
227,2023-01-27,21:18:40,86,119,North,West
600,2023-01-08,21:33:08,76,9,North,West
290,2023-02-24,18:06:53,73,141,North,West
776,2023-02-18,08:20:47,23,13,North,West
308,2023-02-13,03:29:43,42,131,North,West
526,2023-04-01,20:56:15,36,-152,North,East
523,2023-01-20,13:50:57,64,-113,North,East
