message_id,send_date,send_time,content,sender_id,receiver_id
67479,2022-08-17,03:22:06,What's Up?,784,897
67480,2022-06-25,14:34:10,What do you mean?,406,999
67481,2020-12-04,18:39:02,U good?,893,696
67482,2023-01-27,17:42:03,Yikes…,325,787
67483,2020-11-08,18:03:39,LOL,304,838
67484,2020-04-05,07:39:44,Oof that's gotta hurt,422,128
67485,2023-01-25,06:54:24,ROLF!,630,359
67486,2020-02-14,03:35:15,I love you!,844,145
67487,2020-09-19,13:07:21,I love you!,837,525
67488,2020-08-28,23:20:52,"Hey girl, hey!",82,491
67489,2021-01-08,21:49:09,"Hey girl, hey!",368,63
67490,2021-05-10,04:10:43,The cat is stuck in the garage!,16,842
67491,2022-12-10,22:17:13,Pick up your mess next time!,538,372
67492,2020-05-04,20:16:52,The cat is stuck in the garage!,861,357
67493,2021-07-21,20:02:57,Shut up grandma!,472,413
67494,2020-05-22,15:17:23,LOL,158,456
67495,2020-01-25,01:35:14,Can you pick up milk on your way home?,497,134
67496,2021-04-13,02:27:35,"Hey Siri, text Madeline.",551,443
67497,2023-03-06,08:32:47,Oof that's gotta hurt,863,948
67498,2021-05-14,00:11:57,OMG!,509,58
67499,2020-05-03,22:25:17,Have you seen my keys?,650,843
67500,2020-08-22,13:40:35,Pick up your mess next time!,661,733
67501,2020-10-31,08:03:37,Yikes…,940,100
67502,2020-05-01,12:57:25,ROLF!,426,971
67503,2021-10-21,19:26:01,The cat is stuck in the garage!,601,299
67504,2021-08-19,06:25:23,LMAO,998,382
67505,2022-01-12,21:55:56,"Hey girl, hey!",774,703
67506,2020-01-16,09:59:50,LOL,787,643
67507,2022-05-16,19:29:26,LOL,808,22
67508,2022-12-26,11:14:40,ROLF!,73,364
67509,2022-08-24,00:25:38,LOL,779,590
67510,2022-11-03,08:14:59,"Hey Siri, text Madeline.",76,807
67511,2021-01-02,23:09:59,Yikes…,562,995
67512,2022-03-18,22:35:09,What do you mean?,618,928
67513,2021-06-24,08:50:50,Can we talk?,692,561
67514,2021-04-27,13:53:15,Can you pick up milk on your way home?,959,575
67515,2022-11-18,15:38:28,OMG!,849,424
67516,2020-07-16,05:33:46,Can we talk?,981,527
67517,2021-03-19,03:43:07,What do you mean?,45,485
67518,2020-04-06,15:37:51,U good?,769,951
67519,2021-02-15,14:48:47,"Hey Siri, text Madeline.",416,28
67520,2020-06-24,21:29:06,LOL,2,263
67521,2020-02-07,11:53:25,LOL,762,440
67522,2020-12-18,04:40:50,The cat is stuck in the garage!,922,426
67523,2022-06-15,03:38:25,I love you!,917,995
67524,2021-08-10,03:45:32,:),309,867
67525,2020-02-27,08:16:32,Please do the dishes!,46,947
67526,2021-10-12,06:07:43,ROLF!,944,257
67527,2022-05-06,07:58:50,Yikes…,657,643
67528,2020-05-18,09:28:30,"Hey Siri, text Madeline.",270,424
67529,2020-05-09,11:03:35,Shut up grandma!,841,272
67530,2022-06-01,03:47:59,"Hey Siri, text Madeline.",60,517
67531,2022-01-06,12:59:24,Congrats on the new baby!,658,132
67532,2020-05-26,07:58:09,LMAO,426,234
67533,2022-06-18,22:47:35,Pick up your mess next time!,636,192
67534,2022-12-01,02:57:16,Congrats on the new baby!,297,180
67535,2020-07-24,00:31:48,"Hey Siri, text Madeline.",731,227
67536,2020-09-25,09:26:42,LOL,204,392
67537,2021-08-24,10:01:55,Shut up grandma!,631,650
67538,2022-02-05,22:49:03,The cat is stuck in the garage!,458,712
67539,2020-09-11,15:09:04,ROLF!,593,860
67540,2021-03-21,10:39:29,"Hey Siri, text Madeline.",98,235
67541,2022-09-17,14:53:07,Have you seen my keys?,83,75
67542,2023-01-23,03:50:08,ROLF!,314,871
67543,2021-12-27,12:16:29,Oof that's gotta hurt,419,555
67544,2021-09-01,15:03:48,"Hey girl, hey!",417,570
67545,2020-05-30,11:41:11,U good?,109,272
67546,2021-06-26,16:14:32,Whatcha doin?,545,361
67547,2021-02-22,21:01:41,LMAO,903,144
67548,2021-09-10,12:59:00,"Hey Siri, text Madeline.",5,693
67549,2022-08-08,06:49:26,Please do the dishes!,671,364
67550,2022-07-02,10:25:34,"Hey girl, hey!",336,35
67551,2021-06-11,08:41:29,Yikes…,815,788
67552,2021-03-02,20:56:12,Sup bro?,653,251
67553,2021-03-20,05:59:38,Pick up your mess next time!,437,809
67554,2020-09-21,14:19:03,The cat is stuck in the garage!,566,641
67555,2021-03-25,19:40:59,Please do the dishes!,28,171
67556,2021-03-16,00:05:38,Can you pick up milk on your way home?,819,421
67557,2021-09-13,14:14:49,ROLF!,825,316
67558,2022-06-12,03:08:56,Oof that's gotta hurt,672,338
67559,2021-05-13,08:31:07,The cat is stuck in the garage!,579,381
67560,2021-03-03,09:23:44,:),917,53
67561,2020-07-03,16:36:18,Oof that's gotta hurt,531,303
67562,2022-07-02,17:50:38,Yikes…,898,948
67563,2022-05-04,19:57:51,Whatcha doin?,125,339
67564,2021-05-01,03:20:16,Congrats on the new baby!,645,147
67565,2022-08-09,20:10:52,Can you pick up milk on your way home?,720,831
67566,2020-11-04,17:46:47,U good?,428,12
67567,2020-09-17,19:24:56,Sup bro?,144,958
67568,2021-02-23,08:17:10,Can you pick up milk on your way home?,612,431
67569,2021-05-30,20:04:46,Hey!,387,834
67570,2023-03-07,09:28:29,Please do the dishes!,709,53
67571,2021-07-19,02:28:47,Shut up grandma!,326,502
67572,2020-06-16,19:35:49,What do you mean?,940,841
67573,2021-04-12,17:41:43,Can we talk?,906,662
67574,2021-10-01,19:54:18,Whatcha doin?,529,288
67575,2020-11-14,20:18:10,I love you!,371,247
67576,2020-03-30,13:44:02,Sup bro?,213,798
67577,2023-01-11,15:42:17,Pick up your mess next time!,396,154
67578,2020-08-03,15:50:57,Sup bro?,649,91
67579,2020-08-15,21:20:43,Oof that's gotta hurt,478,769
67580,2021-06-27,20:43:24,Yikes…,642,827
67581,2022-08-01,22:40:14,Congrats on the new baby!,531,763
67582,2021-12-27,17:23:47,Please do the dishes!,572,416
67583,2020-07-29,17:52:02,Sup bro?,752,167
67584,2022-04-16,05:49:16,Can you pick up milk on your way home?,412,224
67585,2022-07-09,04:48:31,Whatcha doin?,278,754
67586,2020-08-18,22:26:15,ROLF!,375,198
67587,2021-10-05,08:13:12,LMAO,656,519
67588,2020-04-30,13:09:28,Whatcha doin?,996,770
67589,2020-09-15,00:39:53,LMAO,930,581
67590,2021-04-06,01:56:15,LOL,658,902
67591,2022-07-09,17:04:01,Can you pick up milk on your way home?,51,257
67592,2020-05-10,13:16:50,OMG!,141,248
67593,2020-11-10,14:43:37,Hey!,701,748
67594,2020-04-23,03:13:41,Oof that's gotta hurt,111,293
67595,2020-08-24,07:02:15,U good?,644,896
67596,2020-05-06,12:21:26,LOL,428,840
67597,2020-09-29,03:10:04,LOL,116,102
67598,2021-06-17,18:53:36,Have you seen my keys?,316,322
67599,2020-07-02,22:19:06,Can we talk?,946,472
67600,2022-04-26,11:25:06,"Hey Siri, text Madeline.",703,129
67601,2022-07-06,14:48:38,"Hey girl, hey!",688,255
67602,2020-12-14,07:44:42,"Hey Siri, text Madeline.",147,125
67603,2023-01-18,23:22:20,Have you seen my keys?,437,374
67604,2022-05-17,22:02:12,I love you!,269,449
67605,2023-01-24,19:13:09,I love you!,629,340
67606,2022-02-05,20:12:36,Shut up grandma!,398,218
67607,2022-07-15,04:55:32,LOL,332,771
67608,2021-06-21,04:55:41,Have you seen my keys?,915,757
67609,2021-04-21,22:16:46,ROLF!,252,102
67610,2022-05-26,13:59:44,LMAO,966,659
67611,2022-05-14,01:09:22,Can we talk?,770,817
67612,2020-11-29,12:49:03,What's Up?,378,97
67613,2021-03-15,23:54:30,Yikes…,387,556
67614,2021-10-20,14:25:23,:),220,920
67615,2022-02-02,02:13:49,Can you pick up milk on your way home?,702,112
67616,2022-06-21,10:00:45,Oof that's gotta hurt,389,768
67617,2022-09-03,20:55:24,Pick up your mess next time!,527,79
67618,2020-06-16,06:05:02,ROLF!,642,272
67619,2020-05-31,12:56:31,Can we talk?,52,613
67620,2022-11-23,23:23:15,U good?,957,346
67621,2021-03-06,10:35:58,What's Up?,75,961
67622,2020-06-03,22:51:14,Can you pick up milk on your way home?,143,494
67623,2020-05-28,17:56:31,:),90,82
67624,2022-04-11,13:15:18,"Hey girl, hey!",49,319
67625,2020-07-04,22:48:13,Shut up grandma!,63,40
67626,2021-03-03,13:28:47,Have you seen my keys?,173,786
67627,2021-02-08,23:33:42,What do you mean?,53,843
67628,2020-07-18,09:20:53,What do you mean?,316,985
67629,2021-04-23,14:30:38,OMG!,663,200
67630,2023-01-08,00:31:39,Can we talk?,998,169
67631,2021-06-29,18:33:48,Oof that's gotta hurt,12,477
67632,2022-12-30,12:28:25,Whatcha doin?,717,334
67633,2022-05-25,11:14:02,"Hey Siri, text Madeline.",734,831
67634,2022-04-04,14:05:59,LMAO,894,334
67635,2020-10-24,19:58:59,:),987,225
67636,2022-07-10,03:00:17,Pick up your mess next time!,627,21
67637,2022-01-14,09:37:43,Have you seen my keys?,450,462
67638,2021-10-30,05:29:57,Oof that's gotta hurt,910,415
67639,2021-04-25,03:24:32,:),603,427
67640,2020-05-02,06:03:54,Shut up grandma!,982,918
67641,2020-12-14,08:25:15,Hey!,349,694
67642,2021-06-04,10:24:40,I love you!,116,912
67643,2020-03-24,05:22:01,Oof that's gotta hurt,777,183
67644,2021-08-21,12:15:42,What's Up?,746,903
67645,2020-11-13,09:10:14,ROLF!,220,234
67646,2020-01-15,00:15:56,"Hey girl, hey!",549,14
67647,2020-03-11,04:02:19,Please do the dishes!,815,370
67648,2021-12-30,08:32:26,Can we talk?,696,802
67649,2020-11-14,10:04:37,Oof that's gotta hurt,654,650
67650,2021-10-27,11:07:27,Sup bro?,417,645
67651,2020-11-29,21:09:31,:),257,181
67652,2020-08-02,06:26:20,LMAO,772,350
67653,2021-12-25,20:05:22,What do you mean?,237,250
67654,2021-10-10,18:53:41,Yikes…,18,994
67655,2022-07-30,05:06:30,"Hey girl, hey!",14,903
67656,2022-05-06,04:40:25,What's Up?,8,346
67657,2021-01-29,15:51:04,Have you seen my keys?,421,597
67658,2023-03-17,00:08:33,"Hey girl, hey!",711,861
67659,2020-07-17,22:40:46,Have you seen my keys?,616,491
67660,2021-06-12,06:16:33,Shut up grandma!,269,495
67661,2022-12-07,18:53:18,ROLF!,608,400
67662,2021-08-20,10:31:58,Sup bro?,957,405
67663,2022-05-23,01:26:51,The cat is stuck in the garage!,596,259
67664,2022-07-27,03:06:13,U good?,1000,221
67665,2021-02-02,09:16:35,ROLF!,878,263
67666,2022-08-09,03:36:24,Pick up your mess next time!,990,707
67667,2020-05-25,11:42:43,What's Up?,276,839
67668,2020-10-04,05:00:10,Can we talk?,355,390
67669,2020-09-15,05:39:31,Have you seen my keys?,404,486
67670,2022-05-07,08:52:15,Shut up grandma!,694,515
67671,2020-06-15,18:50:10,"Hey girl, hey!",836,14
67672,2021-11-02,09:09:31,Whatcha doin?,428,38
67673,2022-08-30,20:59:44,Shut up grandma!,235,361
67674,2023-02-19,15:00:53,Can you pick up milk on your way home?,894,608
67675,2021-08-09,06:19:04,Please do the dishes!,365,408
67676,2022-09-21,22:42:34,LMAO,146,885
67677,2020-08-26,19:19:21,Please do the dishes!,27,142
67678,2023-03-24,19:53:50,U good?,268,890
67679,2023-02-14,07:15:30,What's Up?,852,112
67680,2020-05-26,07:54:06,"Hey Siri, text Madeline.",128,92
67681,2021-06-15,11:47:16,Whatcha doin?,458,433
67682,2023-01-30,01:04:49,"Hey Siri, text Madeline.",261,974
67683,2023-01-15,08:15:44,"Hey girl, hey!",571,682
67684,2021-02-24,18:18:03,:),998,87
67685,2022-05-22,02:03:21,The cat is stuck in the garage!,704,664
67686,2021-02-27,10:34:10,Yikes…,871,831
67687,2021-11-15,19:22:37,Can you pick up milk on your way home?,469,561
67688,2021-02-27,01:52:52,What do you mean?,392,356
67689,2020-04-18,13:20:15,Can we talk?,85,700
67690,2023-01-19,07:04:39,Hey!,196,668
67691,2021-12-16,15:52:10,Hey!,153,294
67692,2022-06-04,21:06:01,I love you!,871,631
67693,2022-12-16,12:04:44,I love you!,488,633
67694,2020-04-07,03:26:20,Hey!,194,106
67695,2022-11-20,13:48:50,I love you!,190,424
67696,2020-07-10,05:34:34,Congrats on the new baby!,994,585
67697,2020-05-23,03:45:44,Pick up your mess next time!,881,806
67698,2023-03-06,14:25:55,Have you seen my keys?,319,495
67699,2020-03-07,17:23:08,:),90,583
67700,2021-06-06,12:46:03,I love you!,926,476
67701,2020-12-09,11:19:20,:),74,877
67702,2020-01-25,22:59:27,What's Up?,533,248
67703,2020-02-19,21:24:53,ROLF!,36,720
67704,2022-11-07,00:28:22,:),433,878
67705,2020-02-24,20:30:20,What's Up?,495,251
67706,2020-05-14,06:03:59,I love you!,106,150
67707,2021-11-19,18:01:25,ROLF!,920,353
67708,2023-02-23,21:36:06,LOL,137,286
67709,2021-03-21,02:18:17,What's Up?,757,398
67710,2022-07-07,14:08:26,Whatcha doin?,63,202
67711,2023-02-10,14:57:58,Please do the dishes!,529,597
67712,2022-01-08,08:02:15,:),646,684
67713,2020-06-21,02:28:36,Congrats on the new baby!,140,291
67714,2020-12-04,03:16:32,"Hey Siri, text Madeline.",723,516
67715,2020-05-17,11:43:37,"Hey girl, hey!",524,107
67716,2020-10-07,13:22:02,U good?,595,726
67717,2020-11-28,01:10:59,Sup bro?,995,162
67718,2022-03-08,21:10:32,I love you!,339,795
67719,2020-07-15,18:49:58,Congrats on the new baby!,628,757
67720,2022-01-23,10:17:03,What's Up?,438,577
67721,2021-07-12,21:04:49,Can we talk?,287,724
67722,2020-01-06,13:19:00,Have you seen my keys?,836,336
67723,2023-01-09,15:27:16,LMAO,377,740
67724,2021-10-31,18:20:23,The cat is stuck in the garage!,624,775
67725,2021-08-01,13:31:17,LOL,641,37
67726,2020-06-10,17:59:36,Can you pick up milk on your way home?,56,732
67727,2021-02-11,12:58:12,Oof that's gotta hurt,628,926
67728,2022-10-08,08:57:25,What do you mean?,275,202
67729,2022-08-07,21:36:33,Pick up your mess next time!,549,919
67730,2023-02-15,03:29:54,Can you pick up milk on your way home?,809,357
67731,2022-06-05,01:56:54,What's Up?,583,601
67732,2022-06-07,04:20:26,Shut up grandma!,316,817
67733,2022-05-02,22:27:33,LOL,680,850
67734,2021-06-01,18:46:12,What do you mean?,813,861
67735,2021-01-04,21:40:59,Congrats on the new baby!,146,949
67736,2022-09-08,21:46:12,Please do the dishes!,946,848
67737,2020-11-02,05:53:43,Please do the dishes!,322,996
67738,2022-10-07,20:58:18,What do you mean?,408,761
67739,2020-01-22,08:26:04,:),916,604
67740,2022-01-12,10:20:52,The cat is stuck in the garage!,914,707
67741,2022-01-15,13:14:48,Whatcha doin?,819,524
67742,2023-03-04,08:58:33,Sup bro?,896,150
67743,2020-09-30,07:10:29,What do you mean?,788,851
67744,2023-02-02,12:26:49,"Hey girl, hey!",290,186
67745,2021-05-25,08:08:05,Sup bro?,35,29
67746,2021-01-29,15:59:59,The cat is stuck in the garage!,964,585
67747,2021-08-02,22:12:59,OMG!,44,979
67748,2022-07-13,09:29:52,ROLF!,666,119
67749,2021-06-01,02:33:37,LMAO,443,541
67750,2020-04-12,14:25:14,LMAO,373,742
67751,2020-10-04,02:46:29,Sup bro?,199,868
67752,2022-05-20,16:23:55,Have you seen my keys?,590,118
67753,2021-08-14,18:17:43,Congrats on the new baby!,637,997
67754,2022-05-12,01:07:52,:),449,270
67755,2021-12-18,10:06:10,Have you seen my keys?,60,538
67756,2022-07-29,06:11:40,OMG!,751,35
67757,2022-05-27,01:57:40,Have you seen my keys?,848,575
67758,2022-12-25,17:45:52,What's Up?,754,876
67759,2022-01-01,06:48:42,Congrats on the new baby!,19,686
67760,2020-03-27,12:14:18,What do you mean?,860,571
67761,2023-03-17,11:21:04,Congrats on the new baby!,767,148
67762,2021-10-21,05:58:15,What do you mean?,681,383
67763,2021-01-07,01:56:49,Sup bro?,884,726
67764,2020-12-25,03:23:19,I love you!,831,892
67765,2022-01-31,21:18:41,:),781,533
67766,2023-01-07,01:56:23,Shut up grandma!,740,144
67767,2021-01-11,00:14:13,Hey!,964,313
67768,2022-02-05,07:15:31,Can you pick up milk on your way home?,134,963
67769,2023-03-28,09:48:51,"Hey Siri, text Madeline.",699,107
67770,2020-05-17,23:10:34,Yikes…,798,329
67771,2021-06-10,05:25:55,Can we talk?,810,577
67772,2020-05-20,17:32:41,Yikes…,494,500
67773,2021-10-11,18:25:56,Congrats on the new baby!,487,599
67774,2020-01-10,19:50:23,Hey!,421,533
67775,2020-08-26,06:39:00,Shut up grandma!,176,11
67776,2022-03-14,05:51:52,Hey!,624,584
67777,2021-05-05,15:25:00,Hey!,159,383
67778,2020-07-20,11:23:32,Oof that's gotta hurt,233,211
67779,2021-12-06,04:02:12,U good?,671,330
67780,2020-09-07,07:17:04,Pick up your mess next time!,861,932
67781,2022-02-14,19:26:47,OMG!,273,500
67782,2020-05-30,01:18:57,Have you seen my keys?,197,469
67783,2022-09-09,19:17:06,Yikes…,260,684
67784,2020-05-21,06:46:47,"Hey Siri, text Madeline.",922,47
67785,2021-05-13,22:36:26,ROLF!,226,587
67786,2022-06-27,08:02:27,What's Up?,158,552
67787,2020-11-26,20:22:23,"Hey girl, hey!",658,575
67788,2022-11-07,10:19:27,Hey!,169,484
67789,2020-08-18,10:09:20,"Hey Siri, text Madeline.",834,91
67790,2022-06-23,03:38:56,Congrats on the new baby!,498,7
67791,2020-07-22,16:41:27,What do you mean?,609,822
67792,2022-01-01,10:55:16,LMAO,363,240
67793,2021-06-21,17:18:21,I love you!,792,805
67794,2023-01-14,23:25:20,"Hey girl, hey!",642,274
67795,2021-03-27,14:49:58,What's Up?,66,521
67796,2021-09-14,13:04:44,Congrats on the new baby!,303,287
67797,2021-12-28,22:30:20,Pick up your mess next time!,785,320
67798,2023-02-10,06:45:01,LMAO,391,782
67799,2022-01-28,21:34:04,Pick up your mess next time!,989,69
67800,2020-01-18,19:21:47,ROLF!,506,950
67801,2022-12-29,12:34:33,Can you pick up milk on your way home?,344,611
67802,2022-06-02,18:06:33,Can you pick up milk on your way home?,788,87
67803,2021-03-27,02:15:26,What's Up?,923,192
67804,2023-03-31,12:16:01,"Hey Siri, text Madeline.",783,604
67805,2020-09-17,04:55:55,Shut up grandma!,80,300
67806,2023-03-02,13:46:19,:),481,955
67807,2021-08-30,08:21:45,Yikes…,120,829
67808,2022-04-30,03:47:55,Please do the dishes!,925,227
67809,2022-05-11,00:31:17,Have you seen my keys?,218,903
67810,2021-07-17,21:07:33,The cat is stuck in the garage!,530,512
67811,2021-08-03,19:05:22,What's Up?,972,624
67812,2022-05-21,09:02:00,:),252,122
67813,2021-07-31,08:55:19,ROLF!,702,256
67814,2022-08-08,01:39:24,What's Up?,120,555
67815,2021-08-03,08:55:19,What do you mean?,708,123
67816,2023-01-02,09:21:53,"Hey girl, hey!",834,891
67817,2021-08-16,06:06:58,ROLF!,105,71
67818,2020-09-21,07:53:51,:),711,573
67819,2023-02-18,07:27:08,OMG!,161,995
67820,2022-08-17,13:55:50,Oof that's gotta hurt,356,1000
67821,2020-08-15,23:53:07,Have you seen my keys?,487,287
67822,2021-06-06,20:57:31,What do you mean?,992,174
67823,2021-07-13,22:14:08,ROLF!,886,253
67824,2021-03-03,14:37:53,:),506,818
67825,2022-08-24,08:01:46,"Hey girl, hey!",156,575
67826,2021-10-22,11:46:27,LOL,602,49
67827,2022-11-01,21:51:00,Congrats on the new baby!,432,502
67828,2020-11-10,00:07:08,What do you mean?,482,232
67829,2020-07-30,16:07:15,Can you pick up milk on your way home?,464,76
67830,2023-02-07,06:23:55,Whatcha doin?,160,993
67831,2021-06-16,07:22:59,Please do the dishes!,157,910
67832,2022-06-29,18:05:16,Have you seen my keys?,83,697
67833,2023-03-14,19:04:20,Can you pick up milk on your way home?,124,964
67834,2022-03-26,05:33:17,Hey!,244,873
67835,2021-09-20,00:46:32,Pick up your mess next time!,605,473
67836,2020-03-01,02:45:34,Whatcha doin?,972,8
67837,2023-02-07,22:28:44,Whatcha doin?,361,399
67838,2020-10-24,13:40:06,I love you!,811,851
67839,2021-08-11,19:46:22,ROLF!,497,384
67840,2021-08-14,04:31:49,Shut up grandma!,800,554
67841,2022-12-30,16:11:11,OMG!,235,929
67842,2021-04-16,13:17:22,Pick up your mess next time!,717,116
67843,2022-08-07,12:34:43,Shut up grandma!,100,934
67844,2020-01-08,12:10:22,Whatcha doin?,534,482
67845,2020-12-06,07:29:24,U good?,153,937
67846,2022-05-17,10:08:01,I love you!,207,500
67847,2020-07-17,03:43:08,Please do the dishes!,338,10
67848,2021-07-01,11:03:51,What do you mean?,517,598
67849,2022-04-15,17:43:53,Congrats on the new baby!,626,728
67850,2021-12-14,09:23:56,Can we talk?,584,366
67851,2022-12-22,03:34:27,LOL,47,907
67852,2021-03-06,05:55:02,Pick up your mess next time!,444,881
67853,2021-02-24,00:26:51,Shut up grandma!,628,121
67854,2021-02-09,08:17:25,U good?,893,160
67855,2022-10-27,06:51:13,Pick up your mess next time!,946,262
67856,2020-08-02,22:48:34,U good?,155,399
67857,2021-07-31,18:44:00,I love you!,119,505
67858,2021-01-14,08:31:48,Sup bro?,479,749
67859,2023-01-03,12:11:32,U good?,312,340
67860,2022-03-05,11:05:39,I love you!,18,897
67861,2020-06-16,07:18:12,Congrats on the new baby!,120,134
67862,2021-04-11,22:19:43,Have you seen my keys?,860,538
67863,2022-06-02,17:57:18,LMAO,363,146
67864,2021-10-18,08:05:46,U good?,290,203
67865,2021-01-02,20:57:08,Sup bro?,100,620
67866,2022-04-05,06:31:19,The cat is stuck in the garage!,627,367
67867,2022-01-17,04:48:15,The cat is stuck in the garage!,616,759
67868,2021-05-20,10:34:54,Whatcha doin?,346,261
67869,2020-03-29,19:23:43,"Hey girl, hey!",997,671
67870,2021-08-19,11:40:28,Whatcha doin?,315,809
67871,2020-02-05,06:25:53,ROLF!,263,483
67872,2020-06-09,04:25:50,Yikes…,656,383
67873,2022-12-28,23:53:01,:),131,388
67874,2021-07-13,04:47:16,Can we talk?,628,5
67875,2022-01-14,06:40:08,LMAO,532,469
67876,2022-05-02,01:24:05,"Hey Siri, text Madeline.",89,279
67877,2022-12-26,15:55:42,I love you!,469,489
67878,2022-05-24,10:32:49,Can we talk?,501,737
67879,2021-03-03,07:36:33,Sup bro?,849,579
67880,2020-03-11,10:05:38,Oof that's gotta hurt,261,855
67881,2020-02-01,21:20:42,Can you pick up milk on your way home?,261,290
67882,2022-12-17,15:13:23,"Hey girl, hey!",636,486
67883,2021-04-18,12:23:07,The cat is stuck in the garage!,669,8
67884,2021-01-13,23:02:39,Oof that's gotta hurt,866,803
67885,2020-09-12,11:20:13,Sup bro?,40,656
67886,2022-04-04,06:15:57,OMG!,272,555
67887,2020-11-19,05:25:01,Whatcha doin?,220,882
67888,2021-09-25,06:14:48,LOL,260,305
67889,2021-03-16,07:15:50,The cat is stuck in the garage!,655,247
67890,2021-03-01,05:22:47,What do you mean?,456,465
67891,2022-10-11,18:37:08,OMG!,904,456
67892,2022-04-10,08:46:45,OMG!,433,51
67893,2020-01-10,13:51:51,I love you!,492,375
67894,2020-09-21,20:07:56,LMAO,107,369
67895,2022-03-05,05:54:17,Please do the dishes!,224,501
67896,2020-04-08,16:24:04,Pick up your mess next time!,892,984
67897,2023-03-11,04:21:16,Can you pick up milk on your way home?,244,795
67898,2022-02-24,10:49:21,Shut up grandma!,629,779
67899,2022-08-31,15:01:38,LOL,3,474
67900,2022-06-20,21:54:10,What do you mean?,130,709
67901,2021-08-17,03:51:29,OMG!,362,128
67902,2023-03-12,09:49:31,Pick up your mess next time!,320,209
67903,2020-12-18,15:33:13,Oof that's gotta hurt,166,94
67904,2022-01-22,22:53:43,OMG!,510,317
67905,2021-10-22,11:58:19,Hey!,43,594
67906,2020-07-29,16:36:20,Sup bro?,377,237
67907,2020-08-19,12:08:35,Whatcha doin?,778,763
67908,2023-03-14,17:49:11,Whatcha doin?,796,381
67909,2021-12-13,01:08:58,ROLF!,504,432
67910,2020-02-25,23:01:44,Congrats on the new baby!,250,897
67911,2021-07-11,09:54:56,Hey!,756,786
67912,2020-05-22,06:51:18,"Hey Siri, text Madeline.",816,421
67913,2021-09-02,10:54:53,Congrats on the new baby!,994,154
67914,2022-10-17,10:21:55,"Hey Siri, text Madeline.",704,805
67915,2022-07-20,13:13:18,Shut up grandma!,389,168
67916,2020-08-15,08:13:38,Shut up grandma!,841,196
67917,2020-03-28,13:24:24,Have you seen my keys?,1,466
67918,2021-08-01,15:45:16,"Hey Siri, text Madeline.",438,408
67919,2021-07-21,23:07:48,Have you seen my keys?,346,947
67920,2020-02-24,09:33:22,OMG!,889,221
67921,2020-07-08,09:28:02,The cat is stuck in the garage!,619,704
67922,2022-02-22,17:12:05,Yikes…,477,420
67923,2020-03-30,15:52:30,Shut up grandma!,327,12
67924,2021-07-02,11:32:27,Please do the dishes!,24,309
67925,2021-03-01,21:35:08,LMAO,270,44
67926,2020-02-09,19:17:18,What do you mean?,876,853
67927,2020-02-10,08:26:25,OMG!,590,538
67928,2020-08-21,08:55:42,"Hey girl, hey!",47,369
67929,2020-07-30,09:32:55,Oof that's gotta hurt,2,177
67930,2022-01-06,04:07:31,Congrats on the new baby!,214,918
67931,2021-09-11,19:49:51,ROLF!,835,189
67932,2022-01-08,20:01:36,"Hey Siri, text Madeline.",520,882
67933,2021-10-18,13:14:52,LOL,93,303
67934,2021-01-16,00:58:41,What do you mean?,567,303
67935,2020-01-04,15:05:21,:),473,10
67936,2022-07-09,23:06:01,Oof that's gotta hurt,534,985
67937,2021-08-19,12:15:16,:),476,357
67938,2020-02-12,18:07:32,What's Up?,575,695
67939,2022-05-05,05:36:34,"Hey Siri, text Madeline.",12,362
67940,2020-10-25,15:42:19,"Hey girl, hey!",518,675
67941,2022-11-29,17:46:33,What's Up?,819,646
67942,2020-03-14,01:24:12,What do you mean?,194,820
67943,2020-03-13,03:40:43,Yikes…,584,797
67944,2021-06-28,15:50:25,Please do the dishes!,34,138
67945,2022-11-17,13:35:01,Whatcha doin?,619,495
67946,2020-10-23,00:17:43,Yikes…,852,338
67947,2021-08-13,15:12:19,Can you pick up milk on your way home?,141,228
67948,2022-03-21,03:44:58,Yikes…,636,771
67949,2022-07-21,17:47:45,ROLF!,83,521
67950,2021-08-29,20:00:02,Yikes…,534,697
67951,2021-04-29,11:17:51,LMAO,621,507
67952,2020-09-05,16:41:53,Pick up your mess next time!,146,284
67953,2021-07-05,01:34:23,Yikes…,405,860
67954,2022-03-28,06:00:42,Yikes…,663,714
67955,2022-10-12,10:54:47,Oof that's gotta hurt,774,426
67956,2021-03-01,05:11:17,U good?,301,405
67957,2020-05-03,15:34:46,Can we talk?,8,983
67958,2022-04-11,00:08:33,I love you!,242,691
67959,2021-10-16,19:18:23,Yikes…,846,309
67960,2023-01-17,17:29:31,Can you pick up milk on your way home?,76,14
67961,2022-11-08,20:48:05,LMAO,620,873
67962,2021-12-07,00:29:45,Can you pick up milk on your way home?,393,351
67963,2021-05-29,04:22:46,Congrats on the new baby!,967,187
67964,2021-08-11,11:28:16,What do you mean?,357,833
67965,2020-11-28,23:59:47,U good?,866,519
67966,2022-10-31,02:46:09,Whatcha doin?,103,210
67967,2021-01-20,10:18:29,"Hey Siri, text Madeline.",225,357
67968,2020-11-16,13:13:38,Pick up your mess next time!,844,19
67969,2020-01-22,21:42:55,Shut up grandma!,378,753
67970,2022-08-19,23:14:47,Congrats on the new baby!,698,207
67971,2020-07-03,05:14:33,Can we talk?,480,654
67972,2022-10-20,23:51:42,I love you!,640,791
67973,2022-09-03,20:49:14,Hey!,922,578
67974,2022-11-28,08:49:10,LOL,311,481
