device_id,on_body_date,on_body_time,on_body
75,2023-02-14,01:15:20,1
484,2023-01-15,09:21:01,1
742,2023-02-25,02:32:30,0
44,2023-02-07,09:02:30,1
79,2023-01-22,00:26:27,1
803,2023-03-03,23:08:53,1
17,2023-03-30,23:34:58,0
34,2023-02-28,03:55:04,0
754,2023-02-06,04:00:58,1
198,2023-03-03,08:54:20,1
865,2023-01-08,07:54:59,1
64,2023-03-27,20:14:47,0
689,2023-03-08,12:24:08,1
319,2023-03-04,23:29:14,1
757,2023-02-05,14:25:10,1
707,2023-01-18,23:40:09,1
602,2023-03-27,02:50:08,0
223,2023-03-15,20:37:42,0
861,2023-03-06,01:03:20,0
675,2023-02-18,07:57:06,0
74,2023-02-10,12:24:58,0
749,2023-01-16,15:43:05,1
378,2023-01-16,21:19:33,1
25,2023-03-29,21:14:49,1
376,2023-02-07,02:37:44,1
541,2023-02-24,22:02:20,0
194,2023-03-17,07:54:56,0
131,2023-02-14,12:54:40,0
174,2023-02-03,20:29:30,0
194,2023-01-22,12:22:54,1
889,2023-03-26,04:04:17,0
249,2023-02-17,19:39:56,0
343,2023-02-17,15:56:20,1
948,2023-01-19,03:56:21,0
168,2023-01-02,09:14:05,0
50,2023-01-10,02:40:50,0
490,2023-01-04,09:46:16,0
118,2023-01-04,07:49:06,0
196,2023-03-31,03:55:03,1
251,2023-03-11,11:10:54,1
757,2023-01-18,10:20:57,1
614,2023-03-24,18:29:31,0
683,2023-02-20,13:35:35,1
642,2023-03-09,20:04:48,1
821,2023-03-12,06:48:47,1
594,2023-03-02,00:10:55,0
70,2023-01-06,03:08:48,0
694,2023-03-01,01:19:48,1
631,2023-03-31,12:46:50,1
79,2023-01-16,00:19:04,1
478,2023-01-17,13:16:36,0
591,2023-03-22,04:17:52,1
47,2023-02-03,22:53:50,0
695,2023-02-01,09:42:43,1
545,2023-02-12,15:36:58,1
736,2023-03-21,07:44:27,0
109,2023-01-23,12:09:18,0
136,2023-03-19,07:07:18,1
99,2023-01-27,07:47:41,1
199,2023-01-01,11:14:27,1
595,2023-03-14,23:33:41,1
894,2023-02-14,18:41:17,1
948,2023-02-12,11:18:44,0
718,2023-02-05,10:40:43,1
231,2023-03-02,19:03:19,0
934,2023-03-24,15:35:23,0
971,2023-02-12,06:56:29,0
409,2023-01-24,00:08:19,0
294,2023-02-08,15:00:52,0
451,2023-01-28,11:36:16,0
977,2023-03-01,19:29:36,1
741,2023-01-28,08:19:11,0
337,2023-02-06,00:12:58,1
799,2023-01-20,18:47:23,1
356,2023-01-16,04:30:37,1
701,2023-03-06,21:40:29,0
802,2023-01-06,21:09:13,1
393,2023-01-27,07:07:21,1
23,2023-01-31,09:22:02,1
673,2023-02-14,02:05:30,0
261,2023-01-10,15:34:20,0
611,2023-03-23,15:56:22,1
512,2023-01-22,21:29:37,0
518,2023-02-01,16:08:32,0
668,2023-03-20,05:01:36,1
299,2023-03-11,19:43:22,1
56,2023-02-23,22:51:39,1
322,2023-03-03,18:56:22,1
124,2023-02-23,02:24:05,1
163,2023-01-27,08:23:06,1
719,2023-02-25,12:54:41,0
434,2023-01-18,21:53:09,0
269,2023-02-17,21:21:39,0
981,2023-03-13,18:36:45,1
240,2023-01-28,21:38:51,0
362,2023-02-19,21:40:51,0
961,2023-03-08,02:22:17,1
632,2023-02-14,08:49:54,0
83,2023-02-25,18:38:53,0
128,2023-03-07,23:02:26,1
551,2023-01-14,21:22:37,1
895,2023-03-07,10:48:21,0
972,2023-03-24,04:16:29,1
565,2023-01-28,03:08:23,0
779,2023-03-26,01:14:28,0
160,2023-01-26,08:52:04,0
659,2023-02-08,06:23:36,0
846,2023-01-20,02:01:01,0
719,2023-03-07,14:23:17,1
684,2023-01-22,23:56:02,0
559,2023-01-05,19:46:40,1
403,2023-03-30,20:05:31,1
26,2023-01-10,10:12:30,1
373,2023-02-21,14:01:39,0
410,2023-02-17,22:41:38,1
250,2023-02-23,19:36:44,0
370,2023-01-15,13:05:40,1
2,2023-03-28,18:25:46,0
273,2023-02-11,02:34:38,1
308,2023-01-06,23:29:07,0
780,2023-01-31,23:22:13,0
819,2023-02-03,00:42:21,1
161,2023-02-08,14:23:51,0
675,2023-02-27,12:29:45,1
920,2023-03-08,01:26:13,0
168,2023-03-17,04:08:52,0
567,2023-02-24,12:11:28,1
35,2023-02-02,15:49:51,0
665,2023-02-14,04:30:19,1
345,2023-01-23,16:05:01,1
908,2023-03-15,14:08:05,1
247,2023-03-25,21:09:02,1
736,2023-03-17,15:33:52,1
655,2023-03-10,09:59:27,1
844,2023-02-07,04:20:53,1
836,2023-02-22,15:02:19,1
395,2023-03-16,01:08:06,1
866,2023-01-22,15:05:27,1
981,2023-01-26,08:10:01,0
445,2023-03-04,15:01:48,1
223,2023-01-20,05:55:35,1
709,2023-03-13,17:51:31,0
793,2023-02-20,04:46:36,0
946,2023-03-01,19:19:23,0
941,2023-01-14,09:37:35,0
881,2023-02-08,12:03:08,0
994,2023-02-15,03:20:11,0
175,2023-03-08,20:12:17,0
821,2023-03-28,23:27:38,0
541,2023-01-21,15:26:21,0
141,2023-01-08,13:47:45,1
657,2023-02-08,12:30:57,1
514,2023-02-26,23:15:20,1
330,2023-01-01,05:58:57,0
644,2023-03-09,14:05:25,0
728,2023-03-08,04:13:02,1
795,2023-02-13,06:41:19,1
645,2023-01-08,08:48:27,0
216,2023-01-23,02:36:04,0
741,2023-01-25,20:50:25,0
78,2023-03-27,02:19:28,1
474,2023-03-31,15:38:27,1
255,2023-03-21,06:10:42,1
729,2023-03-14,01:48:06,0
250,2023-03-03,20:57:53,0
868,2023-01-25,08:50:57,1
488,2023-01-15,13:40:19,1
98,2023-02-11,16:26:18,0
713,2023-03-08,03:06:20,0
535,2023-03-22,00:39:57,0
324,2023-03-09,02:33:00,0
151,2023-02-19,01:25:15,1
931,2023-02-07,02:57:12,1
957,2023-01-08,02:18:52,0
509,2023-03-06,16:50:08,0
902,2023-03-23,09:24:13,1
370,2023-03-11,12:14:02,0
447,2023-01-21,04:54:34,1
212,2023-01-15,09:25:51,1
878,2023-02-15,07:03:32,1
819,2023-03-18,10:30:27,0
158,2023-03-17,22:19:01,0
779,2023-03-25,11:05:30,0
859,2023-02-21,03:42:41,1
143,2023-01-23,23:42:59,1
734,2023-03-30,02:45:25,1
998,2023-02-10,08:39:23,0
280,2023-03-24,19:12:32,1
853,2023-03-04,13:36:08,1
942,2023-03-06,13:05:46,0
141,2023-02-17,16:04:27,1
635,2023-01-17,09:01:28,1
714,2023-03-29,00:36:33,1
925,2023-02-14,20:58:20,0
138,2023-02-13,14:51:22,1
142,2023-01-31,11:55:51,0
667,2023-03-08,18:03:34,1
176,2023-02-27,01:46:29,0
920,2023-03-30,17:26:43,0
508,2023-02-15,17:56:24,0
921,2023-01-02,20:55:45,1
848,2023-02-19,13:57:19,1
882,2023-01-07,15:48:31,1
581,2023-02-08,03:17:40,1
284,2023-02-18,21:15:17,1
832,2023-01-18,13:58:57,1
171,2023-01-13,23:40:32,0
902,2023-01-01,11:53:45,1
834,2023-02-14,09:51:40,1
976,2023-03-06,04:07:29,1
640,2023-01-30,08:09:59,0
909,2023-02-09,03:32:19,1
191,2023-02-10,11:37:26,0
838,2023-01-14,23:51:40,1
781,2023-01-26,16:20:22,0
927,2023-01-01,11:45:19,1
736,2023-02-28,00:57:26,0
480,2023-02-14,03:47:23,1
320,2023-02-12,12:11:47,1
637,2023-01-22,19:36:52,1
945,2023-03-13,11:17:06,0
600,2023-03-28,18:27:47,1
576,2023-03-30,10:17:51,0
430,2023-02-03,14:32:43,1
360,2023-03-07,16:39:06,0
756,2023-01-22,12:10:59,0
106,2023-02-25,14:50:17,0
332,2023-03-06,12:13:48,1
650,2023-03-21,10:33:54,1
885,2023-01-05,22:36:48,1
437,2023-03-29,13:07:59,1
729,2023-02-27,16:49:10,0
659,2023-01-12,08:34:32,0
206,2023-01-21,19:15:14,0
324,2023-04-01,06:43:37,1
244,2023-03-07,11:40:54,0
11,2023-02-23,10:14:54,1
998,2023-03-06,12:16:13,1
144,2023-03-15,02:18:18,1
307,2023-03-19,11:50:50,0
274,2023-01-25,13:13:51,1
887,2023-01-15,14:26:51,1
33,2023-03-03,12:18:42,0
524,2023-02-05,23:39:27,1
999,2023-03-07,16:51:28,1
72,2023-01-15,08:53:03,0
643,2023-02-04,19:48:40,0
775,2023-02-16,01:19:16,1
870,2023-02-22,06:45:36,0
635,2023-02-17,23:37:04,1
266,2023-01-23,09:04:33,1
579,2023-02-21,03:48:02,1
526,2023-01-04,18:50:09,0
315,2023-01-15,02:20:20,0
475,2023-01-18,19:50:19,0
788,2023-03-04,15:42:05,1
345,2023-03-27,07:06:48,0
165,2023-02-19,21:06:10,1
954,2023-01-01,20:18:45,1
420,2023-01-23,23:14:07,0
39,2023-02-22,01:49:01,1
32,2023-01-31,04:14:54,0
85,2023-01-18,08:02:51,1
384,2023-01-22,14:47:31,0
864,2023-03-15,23:27:54,0
563,2023-03-14,05:28:41,0
440,2023-02-16,08:48:26,0
628,2023-01-02,01:18:17,1
359,2023-01-11,20:49:57,0
808,2023-02-20,20:06:51,1
886,2023-01-11,04:35:53,0
326,2023-03-28,14:44:01,0
599,2023-02-28,10:37:37,1
333,2023-03-21,22:59:38,1
899,2023-02-09,16:02:57,1
787,2023-01-04,02:35:16,0
929,2023-02-17,11:36:37,1
159,2023-01-17,23:10:04,1
748,2023-01-01,11:24:07,1
554,2023-01-07,13:53:41,0
949,2023-01-10,14:47:36,1
783,2023-04-01,08:43:38,1
791,2023-01-23,19:08:49,0
464,2023-02-01,13:40:08,0
415,2023-01-14,23:22:08,0
428,2023-03-20,21:53:47,1
29,2023-02-03,11:43:53,1
647,2023-03-24,01:25:29,0
358,2023-02-20,01:20:58,0
137,2023-03-07,11:55:28,1
180,2023-02-07,10:37:41,1
446,2023-01-18,12:56:26,0
750,2023-02-20,06:35:59,0
982,2023-03-10,12:58:16,1
918,2023-03-30,05:50:58,1
471,2023-03-19,02:56:25,0
99,2023-02-18,17:49:06,0
741,2023-02-03,12:01:45,1
789,2023-03-15,14:17:35,0
534,2023-03-16,22:15:51,1
364,2023-01-04,21:59:09,1
174,2023-03-10,06:15:41,0
981,2023-03-18,18:19:54,1
278,2023-01-08,02:12:50,0
69,2023-03-21,20:41:19,0
615,2023-02-26,17:55:43,1
845,2023-01-08,15:53:13,0
524,2023-01-01,10:15:33,1
444,2023-04-01,08:18:55,0
450,2023-03-29,09:57:19,1
629,2023-02-03,13:41:00,0
581,2023-03-15,16:22:40,1
849,2023-03-01,12:09:36,0
768,2023-02-19,07:03:10,0
365,2023-03-11,17:28:22,1
782,2023-01-11,07:03:55,1
577,2023-02-10,05:19:13,1
974,2023-02-11,23:11:53,0
426,2023-02-11,02:34:28,0
9,2023-03-21,11:27:58,1
759,2023-02-18,13:43:28,0
323,2023-01-27,20:22:09,0
121,2023-01-26,16:40:21,0
301,2023-02-22,03:10:19,1
475,2023-01-23,17:55:05,1
7,2023-02-13,15:51:19,0
960,2023-03-31,18:37:21,0
473,2023-02-18,06:19:25,1
290,2023-02-12,01:42:08,1
337,2023-03-31,04:04:07,0
993,2023-01-13,07:50:30,1
386,2023-01-04,11:15:16,0
560,2023-03-05,00:19:00,1
1,2023-03-13,02:31:02,0
529,2023-01-08,11:04:24,0
33,2023-03-15,08:03:17,0
514,2023-03-10,03:16:10,1
625,2023-02-08,21:27:09,1
42,2023-01-15,16:33:43,1
108,2023-03-26,03:06:57,1
239,2023-03-05,08:11:17,1
951,2023-01-24,15:53:33,0
332,2023-03-12,04:18:04,0
74,2023-01-02,02:27:44,0
437,2023-03-05,21:10:29,1
16,2023-03-18,17:14:52,1
379,2023-01-04,19:42:44,1
861,2023-01-15,20:45:47,0
204,2023-01-10,03:13:05,0
314,2023-01-01,11:22:25,1
164,2023-03-13,04:47:26,1
164,2023-01-29,15:05:35,1
704,2023-01-19,05:13:56,0
799,2023-03-09,10:00:59,1
235,2023-01-09,07:20:29,0
2,2023-03-26,23:33:46,1
845,2023-02-21,13:00:10,0
419,2023-01-17,15:37:08,1
946,2023-01-05,07:02:55,0
874,2023-03-23,11:41:50,0
388,2023-01-07,16:20:27,1
226,2023-01-22,13:18:48,1
460,2023-03-19,09:54:23,1
745,2023-03-23,01:22:00,0
902,2023-01-24,06:24:19,1
987,2023-02-28,17:56:04,0
876,2023-03-01,04:53:17,0
504,2023-02-17,05:00:45,0
373,2023-01-18,00:07:30,0
850,2023-02-11,10:00:13,0
930,2023-01-17,05:41:04,1
528,2023-01-03,12:27:23,1
544,2023-01-28,07:33:15,0
568,2023-03-19,18:51:15,0
386,2023-03-31,17:34:44,1
855,2023-01-31,11:38:57,0
703,2023-02-26,10:35:10,0
503,2023-02-17,09:46:30,1
986,2023-03-25,17:08:56,0
123,2023-03-28,15:47:38,0
334,2023-03-28,04:55:57,0
797,2023-01-23,03:39:53,1
986,2023-02-15,21:52:08,1
348,2023-02-08,00:59:47,1
907,2023-01-19,21:29:08,0
199,2023-03-22,12:51:06,1
737,2023-01-20,04:38:44,0
242,2023-02-07,01:01:06,0
373,2023-01-22,21:22:20,0
501,2023-02-28,21:45:10,0
619,2023-01-27,06:02:29,1
537,2023-02-03,11:02:37,1
943,2023-02-27,16:52:50,1
834,2023-02-08,20:36:46,0
550,2023-02-17,23:47:01,0
624,2023-01-03,18:19:59,1
203,2023-01-19,16:52:17,1
372,2023-01-03,11:48:34,0
181,2023-03-09,11:31:39,1
746,2023-03-07,09:17:07,0
18,2023-03-14,04:12:18,1
335,2023-02-18,04:06:58,0
381,2023-02-09,04:36:10,1
147,2023-02-10,22:46:04,1
366,2023-01-06,11:20:52,1
240,2023-03-15,21:41:57,0
674,2023-01-18,17:51:50,1
928,2023-03-16,00:35:50,0
744,2023-03-15,06:48:07,0
974,2023-03-18,04:19:06,1
404,2023-01-29,21:39:47,0
859,2023-03-30,01:09:37,0
272,2023-03-04,13:01:42,0
839,2023-01-18,18:30:01,0
300,2023-01-26,02:08:17,1
173,2023-02-23,18:07:39,1
822,2023-01-10,22:18:53,1
156,2023-02-12,17:11:51,1
74,2023-02-25,22:13:21,0
93,2023-01-03,00:25:14,0
372,2023-02-08,11:24:33,1
435,2023-02-05,05:16:20,1
303,2023-03-30,22:03:20,1
566,2023-03-20,12:14:35,0
603,2023-01-12,01:57:31,1
581,2023-01-13,09:42:41,1
718,2023-03-24,04:47:39,0
959,2023-03-08,04:50:43,0
344,2023-02-16,11:49:37,0
621,2023-02-09,21:23:37,0
62,2023-02-27,09:42:57,1
645,2023-01-06,03:07:40,0
21,2023-02-08,20:12:40,0
895,2023-03-12,14:42:14,0
622,2023-02-04,10:36:21,0
259,2023-02-03,04:05:55,0
607,2023-03-17,14:12:52,0
508,2023-01-12,05:16:30,0
752,2023-02-18,22:22:05,1
230,2023-02-09,03:48:05,0
617,2023-03-19,09:27:31,1
155,2023-01-16,01:21:33,1
549,2023-03-11,04:26:48,1
156,2023-03-10,06:53:17,1
685,2023-01-26,11:25:40,0
515,2023-01-26,14:20:59,1
198,2023-03-08,16:36:58,0
352,2023-01-28,10:26:27,1
708,2023-03-12,14:34:11,0
199,2023-02-15,14:05:35,0
450,2023-01-11,12:13:33,0
10,2023-01-25,09:12:13,0
949,2023-01-29,09:45:57,0
283,2023-03-11,23:36:19,1
499,2023-02-24,23:23:13,1
219,2023-01-29,09:10:54,1
408,2023-01-09,12:37:44,1
649,2023-01-11,10:05:31,1
69,2023-03-25,17:21:14,1
730,2023-01-16,03:58:42,1
570,2023-01-05,14:53:29,0
940,2023-03-18,07:01:42,0
919,2023-01-21,09:52:16,0
777,2023-01-13,01:52:53,1
692,2023-01-09,03:03:17,0
467,2023-03-24,00:51:57,0
339,2023-02-09,05:21:11,0
840,2023-01-21,04:03:08,0
255,2023-03-12,22:29:15,1
492,2023-02-02,07:35:28,0
104,2023-03-28,03:52:44,1
315,2023-02-06,13:13:09,1
770,2023-01-10,18:33:16,0
783,2023-03-13,22:32:43,1
51,2023-01-21,18:12:19,1
636,2023-02-24,04:28:18,1
908,2023-01-08,06:31:53,1
883,2023-02-15,11:42:40,0
346,2023-03-25,19:45:06,0
125,2023-02-18,13:23:50,0
8,2023-02-22,04:05:56,1
688,2023-01-20,23:25:40,0
786,2023-02-21,13:56:56,0
458,2023-01-13,06:46:16,1
112,2023-03-27,14:33:10,1
260,2023-02-13,00:40:42,1
838,2023-01-18,10:12:32,1
143,2023-03-14,23:28:46,1
513,2023-02-26,03:40:51,1
660,2023-02-02,08:16:57,1
626,2023-01-31,18:21:49,1
748,2023-01-28,20:17:56,1
497,2023-03-26,22:21:28,0
646,2023-03-21,05:33:09,0
15,2023-02-09,17:47:15,0
614,2023-03-05,19:24:47,1
957,2023-03-16,07:17:11,1
899,2023-03-02,21:02:16,1
60,2023-01-07,07:58:46,0
567,2023-02-15,18:28:22,1
310,2023-03-10,11:22:20,1
541,2023-03-05,03:48:08,0
307,2023-03-17,05:11:18,1
115,2023-02-27,02:51:04,1
194,2023-03-02,04:02:40,0
717,2023-02-14,04:08:33,0
23,2023-02-15,21:09:41,1
480,2023-01-07,23:00:12,1
981,2023-03-03,13:00:01,0
863,2023-03-29,01:39:20,1
429,2023-03-25,09:14:11,1
702,2023-03-21,09:40:10,0
557,2023-02-12,12:50:31,1
191,2023-03-13,03:22:58,0
715,2023-01-19,05:18:07,0
855,2023-02-12,07:12:22,1
937,2023-03-02,17:20:49,1
604,2023-01-23,15:59:15,1
72,2023-02-06,12:36:24,1
60,2023-02-19,18:12:08,0
668,2023-03-07,23:47:15,0
183,2023-03-13,09:38:07,0
298,2023-02-08,02:30:51,0
192,2023-03-15,19:17:15,1
991,2023-03-22,16:49:08,0
909,2023-03-17,03:55:43,1
544,2023-02-05,01:37:48,0
654,2023-02-17,07:02:03,1
873,2023-03-12,15:54:30,0
41,2023-03-13,00:59:16,1
747,2023-03-07,22:53:41,0
126,2023-03-15,04:48:27,0
502,2023-03-25,23:38:27,0
654,2023-03-30,10:17:18,0
471,2023-02-13,15:04:25,0
723,2023-03-28,04:56:31,0
391,2023-02-03,01:09:18,1
356,2023-01-12,11:04:24,1
531,2023-03-19,08:26:10,1
967,2023-01-07,09:41:15,1
501,2023-02-20,06:13:41,0
965,2023-02-25,23:52:49,0
964,2023-01-02,14:03:10,0
636,2023-01-25,21:06:33,0
63,2023-02-04,18:12:49,1
294,2023-02-28,12:54:49,1
329,2023-01-08,11:40:27,0
724,2023-03-14,01:32:57,1
881,2023-01-14,05:02:01,0
452,2023-03-12,01:17:24,1
143,2023-03-19,20:51:40,0
986,2023-02-08,01:03:12,1
277,2023-01-05,05:49:59,1
975,2023-02-11,19:37:46,0
380,2023-01-31,18:38:21,0
535,2023-02-04,05:23:36,1
445,2023-03-04,22:14:29,1
442,2023-02-12,07:02:54,0
543,2023-01-05,02:13:58,1
110,2023-02-03,12:37:45,1
489,2023-02-23,00:52:59,0
698,2023-02-26,04:13:45,1
958,2023-03-07,15:14:14,0
897,2023-02-26,06:46:13,0
354,2023-01-21,18:16:24,1
222,2023-01-08,14:31:13,1
261,2023-02-28,11:07:18,0
996,2023-03-04,09:37:24,1
386,2023-01-15,12:39:51,0
35,2023-02-06,17:58:48,0
624,2023-01-11,11:29:48,0
430,2023-01-01,14:00:18,0
604,2023-01-23,18:10:55,0
320,2023-01-27,14:57:29,0
976,2023-01-17,15:15:34,0
627,2023-03-26,19:47:18,1
859,2023-01-13,15:14:56,1
800,2023-02-07,18:57:14,1
846,2023-03-09,18:35:33,0
748,2023-01-04,19:53:04,1
114,2023-03-21,09:30:12,1
802,2023-03-11,08:05:43,0
666,2023-01-23,05:52:52,0
371,2023-02-05,20:39:24,0
541,2023-01-31,06:20:31,0
982,2023-01-09,18:18:36,0
518,2023-03-20,16:04:58,1
252,2023-03-08,10:23:21,1
557,2023-01-14,06:46:37,1
120,2023-01-15,20:06:47,1
680,2023-01-11,05:57:28,0
65,2023-01-18,08:21:10,1
954,2023-03-30,11:36:43,0
6,2023-03-31,22:13:43,0
159,2023-02-15,00:16:13,1
490,2023-03-18,14:43:20,0
423,2023-01-10,19:33:51,0
496,2023-03-21,02:51:50,1
66,2023-03-22,01:01:07,1
962,2023-03-06,23:26:21,1
799,2023-02-11,04:57:08,0
852,2023-03-15,23:34:36,0
326,2023-03-26,06:10:49,1
714,2023-03-12,01:47:49,1
948,2023-01-13,20:29:55,0
102,2023-02-11,22:43:47,0
441,2023-02-24,02:37:47,0
41,2023-02-07,17:19:45,1
601,2023-03-22,00:24:41,0
981,2023-03-04,21:20:46,0
26,2023-02-05,20:20:18,0
834,2023-03-07,23:20:24,1
984,2023-02-11,06:57:45,1
358,2023-02-07,11:17:56,0
829,2023-01-12,17:54:32,1
147,2023-03-26,02:08:06,0
600,2023-02-19,13:20:45,1
144,2023-03-03,11:22:54,1
815,2023-02-05,17:35:23,1
619,2023-03-08,09:04:39,1
422,2023-02-05,00:13:03,0
22,2023-03-13,01:40:46,0
981,2023-01-11,06:18:05,1
170,2023-03-09,06:55:17,0
488,2023-01-19,13:35:47,1
747,2023-03-23,14:40:31,0
705,2023-01-24,16:34:31,0
673,2023-02-10,22:08:38,0
725,2023-01-06,00:22:27,1
319,2023-03-30,10:41:24,1
882,2023-03-18,11:43:22,1
229,2023-02-23,03:21:10,0
341,2023-02-22,12:54:01,1
986,2023-04-01,23:59:19,0
275,2023-02-01,14:21:29,1
732,2023-03-11,21:55:14,0
860,2023-03-11,17:07:03,0
41,2023-01-05,20:21:36,0
563,2023-01-20,21:47:04,1
603,2023-02-20,09:05:09,0
73,2023-02-07,12:51:50,0
710,2023-02-13,16:34:34,0
442,2023-03-30,22:22:42,0
465,2023-02-20,01:42:45,0
654,2023-02-11,04:23:48,0
617,2023-02-10,14:29:41,0
356,2023-01-20,01:15:25,0
316,2023-02-05,14:53:00,1
543,2023-02-14,23:57:40,1
220,2023-03-12,20:16:50,0
223,2023-03-06,06:57:15,0
727,2023-01-12,11:23:45,0
718,2023-02-15,22:15:59,1
403,2023-01-25,07:21:22,0
584,2023-03-26,02:56:49,1
101,2023-02-05,20:06:22,0
237,2023-03-08,03:54:51,0
149,2023-01-14,03:57:55,1
474,2023-02-24,12:45:10,1
508,2023-03-25,11:32:56,1
966,2023-03-08,23:06:26,1
600,2023-02-21,08:00:13,1
718,2023-01-23,00:03:17,0
563,2023-03-02,06:32:07,1
587,2023-04-01,09:13:22,0
114,2023-02-23,16:11:17,0
910,2023-02-14,15:40:42,0
711,2023-01-27,00:07:00,0
376,2023-01-19,11:49:04,0
859,2023-01-08,12:42:13,1
386,2023-03-29,04:35:53,1
586,2023-03-15,03:45:52,1
773,2023-01-10,12:40:26,1
138,2023-01-02,18:16:08,1
134,2023-02-25,07:46:43,0
252,2023-03-12,03:53:10,1
402,2023-04-01,08:19:58,1
348,2023-01-16,02:38:35,1
803,2023-03-01,11:34:49,0
757,2023-01-07,05:17:43,0
845,2023-03-23,03:51:12,0
936,2023-02-01,19:46:53,1
272,2023-02-11,02:30:01,1
802,2023-01-09,13:47:37,0
705,2023-01-13,10:24:22,0
292,2023-01-20,19:22:19,1
452,2023-01-15,07:48:32,0
1,2023-02-13,11:12:04,1
182,2023-01-07,03:27:36,0
443,2023-03-12,03:41:05,0
498,2023-01-15,15:09:09,1
56,2023-02-25,22:42:02,0
764,2023-01-21,14:25:07,0
476,2023-01-14,23:31:41,0
593,2023-03-27,04:49:58,1
682,2023-03-05,17:22:00,0
495,2023-02-03,08:05:28,1
601,2023-01-28,12:43:28,1
308,2023-03-07,15:02:39,1
953,2023-02-25,11:06:10,1
695,2023-01-03,05:32:45,1
550,2023-01-21,06:58:15,1
428,2023-01-26,05:09:59,1
817,2023-02-06,14:13:16,0
990,2023-03-10,21:13:43,0
796,2023-02-25,23:31:47,0
994,2023-01-11,16:49:17,1
58,2023-03-31,04:18:55,1
254,2023-03-18,06:40:45,0
322,2023-02-18,16:32:03,0
906,2023-01-09,08:38:24,1
597,2023-03-02,20:30:43,1
223,2023-01-28,19:18:33,0
146,2023-03-11,06:27:07,0
262,2023-02-28,11:15:55,0
576,2023-03-19,13:05:45,0
239,2023-03-05,10:31:48,0
704,2023-01-14,22:10:52,0
167,2023-01-07,04:32:44,1
785,2023-03-03,16:40:14,0
274,2023-03-15,09:56:42,0
604,2023-03-10,23:55:25,0
569,2023-01-15,10:40:13,1
823,2023-02-07,14:31:53,1
468,2023-02-15,06:14:39,1
969,2023-02-28,04:53:03,0
677,2023-03-29,07:27:28,1
795,2023-03-02,11:27:24,1
937,2023-02-25,02:31:42,1
733,2023-03-29,20:36:14,1
61,2023-01-29,14:00:12,0
570,2023-01-12,14:36:30,0
81,2023-01-31,22:59:05,1
862,2023-01-29,23:17:12,1
759,2023-04-01,12:52:55,0
75,2023-01-02,01:19:09,1
318,2023-01-16,16:26:50,0
912,2023-03-12,06:57:15,0
320,2023-02-08,00:29:50,0
990,2023-03-20,13:07:59,0
424,2023-01-13,20:42:20,1
137,2023-02-02,03:12:23,1
116,2023-03-28,14:51:18,1
742,2023-01-23,08:25:15,0
212,2023-03-03,04:41:14,1
114,2023-02-28,05:12:16,1
273,2023-04-01,03:39:45,1
602,2023-03-11,05:03:03,0
920,2023-03-06,07:32:24,0
619,2023-03-17,23:23:05,0
476,2023-01-11,04:18:43,1
231,2023-01-27,15:26:05,0
181,2023-02-14,19:31:10,1
487,2023-02-06,19:07:38,0
477,2023-01-14,23:49:06,1
872,2023-03-16,23:02:58,0
535,2023-01-18,11:54:56,1
97,2023-02-23,00:42:05,1
395,2023-01-28,07:51:56,0
267,2023-03-14,06:36:19,1
628,2023-02-10,08:08:09,1
6,2023-01-23,05:00:57,0
973,2023-02-09,04:16:49,1
951,2023-01-08,19:34:34,0
603,2023-03-29,08:47:40,0
554,2023-02-01,01:48:18,1
311,2023-01-06,16:35:26,1
532,2023-02-27,21:37:08,1
681,2023-02-08,00:58:49,1
510,2023-01-12,06:49:01,1
162,2023-02-04,06:13:31,1
1,2023-02-28,18:00:31,0
343,2023-03-19,13:43:48,0
374,2023-01-20,18:47:41,0
760,2023-03-22,16:44:39,0
491,2023-02-25,23:07:41,0
993,2023-03-08,13:26:57,1
523,2023-01-29,15:10:08,1
199,2023-03-30,23:59:58,0
281,2023-01-21,06:43:28,0
47,2023-03-24,20:30:53,1
50,2023-02-26,06:17:15,1
221,2023-02-26,20:19:51,0
339,2023-03-18,12:49:08,1
43,2023-02-13,19:00:48,1
155,2023-01-08,16:45:10,0
137,2023-01-20,05:15:09,0
467,2023-03-02,22:10:55,1
848,2023-03-12,14:52:58,1
261,2023-02-01,08:18:41,0
742,2023-03-09,07:21:51,0
995,2023-02-14,00:49:27,0
677,2023-02-01,01:04:07,1
969,2023-03-29,09:13:56,1
964,2023-02-02,00:00:02,1
755,2023-01-16,01:16:34,1
750,2023-03-26,18:20:18,0
298,2023-01-27,13:02:19,1
372,2023-01-25,11:48:45,0
293,2023-01-08,17:59:27,0
374,2023-02-25,05:09:53,0
427,2023-02-11,11:47:12,0
32,2023-03-31,22:57:47,0
769,2023-03-01,16:49:39,0
466,2023-01-26,17:30:14,1
111,2023-03-26,11:20:49,0
793,2023-03-16,12:54:53,1
8,2023-01-23,13:00:02,1
45,2023-03-03,14:35:44,1
860,2023-02-27,14:47:41,0
364,2023-02-14,13:41:54,1
791,2023-02-02,01:23:11,0
354,2023-01-05,18:30:06,1
359,2023-03-23,15:47:12,0
351,2023-02-04,19:27:12,1
98,2023-02-05,00:10:39,1
87,2023-03-03,03:38:50,0
846,2023-03-04,05:46:16,0
567,2023-02-20,21:59:17,1
644,2023-03-05,07:42:01,0
515,2023-03-30,12:15:57,1
991,2023-01-06,19:08:28,0
