device_id,charge_date,charge_time,,
619,3/29/2023,19:54:03,,
886,3/11/2023,16:50:23,,
790,3/31/2023,11:13:58,,
296,3/18/2023,23:35:48,,
196,2/1/2023,01:59:27,,
855,1/16/2023,17:45:05,,
590,3/6/2023,05:16:54,,
109,1/31/2023,17:15:56,,
321,1/16/2023,04:07:36,,
873,1/31/2023,04:20:30,,
920,3/28/2023,20:16:51,,
116,2/26/2023,15:52:32,,
688,3/21/2023,22:34:11,,
22,1/7/2023,18:07:12,,
878,2/13/2023,15:02:27,,
703,3/31/2023,01:14:53,,
730,2/3/2023,02:22:58,,
895,3/18/2023,13:33:58,,
491,2/21/2023,02:52:57,,
157,3/23/2023,05:56:47,,
561,3/23/2023,01:19:32,,
820,3/21/2023,03:28:05,,
1000,2/17/2023,11:50:50,,
202,1/13/2023,05:25:56,,
722,3/1/2023,10:00:14,,
637,2/11/2023,17:27:09,,
593,3/23/2023,19:25:21,,
147,2/2/2023,06:51:06,,
388,1/16/2023,07:19:23,,
316,3/24/2023,03:25:39,,
75,2/1/2023,17:15:36,,
941,1/2/2023,13:06:34,,
419,1/6/2023,10:54:28,,
393,2/12/2023,16:11:55,,
101,1/29/2023,09:51:35,,
257,3/17/2023,11:02:29,,
601,3/3/2023,17:31:19,,
971,1/2/2023,01:32:16,,
113,1/8/2023,11:23:34,,
311,1/18/2023,04:12:20,,
850,2/24/2023,06:08:55,,
681,1/30/2023,14:34:34,,
154,2/24/2023,15:48:16,,
484,2/4/2023,08:39:07,,
675,2/19/2023,15:17:45,,
116,2/12/2023,11:52:44,,
178,3/23/2023,09:37:16,,
167,1/8/2023,05:48:46,,
73,2/15/2023,12:04:51,,
88,3/26/2023,06:58:03,,
484,3/3/2023,04:49:59,,
853,3/1/2023,09:05:00,,
915,3/7/2023,17:05:24,,
755,1/24/2023,11:01:10,,
564,1/26/2023,06:31:50,,
135,1/6/2023,15:28:10,,
791,3/20/2023,21:05:59,,
554,1/28/2023,23:59:48,,
640,1/29/2023,06:40:34,,
292,2/20/2023,21:21:04,,
908,3/21/2023,20:51:30,,
110,3/27/2023,12:29:58,,
173,2/17/2023,02:13:20,,
428,2/28/2023,22:12:09,,
503,2/28/2023,10:25:47,,
558,2/14/2023,04:27:24,,
905,2/11/2023,15:06:27,,
781,2/4/2023,02:51:55,,
202,3/20/2023,21:17:36,,
7,1/5/2023,07:34:31,,
940,3/5/2023,03:08:48,,
998,3/8/2023,13:16:22,,
778,3/27/2023,21:40:40,,
631,3/14/2023,02:00:20,,
178,2/16/2023,01:04:34,,
254,1/24/2023,11:30:52,,
235,1/20/2023,18:07:32,,
85,3/24/2023,04:47:30,,
918,1/16/2023,18:17:03,,
487,3/2/2023,02:10:43,,
463,2/27/2023,06:44:09,,
122,2/8/2023,03:13:15,,
442,3/21/2023,11:28:01,,
356,3/27/2023,15:20:10,,
700,2/14/2023,13:59:07,,
274,2/27/2023,17:50:59,,
198,2/23/2023,15:13:52,,
223,3/22/2023,17:32:18,,
102,1/11/2023,13:49:57,,
583,1/17/2023,18:29:57,,
670,2/27/2023,01:24:26,,
880,3/18/2023,01:50:08,,
969,1/12/2023,20:21:34,,
8,3/25/2023,08:01:31,,
199,1/26/2023,10:03:21,,
470,2/8/2023,00:10:50,,
852,2/24/2023,21:46:05,,
730,3/27/2023,14:42:54,,
213,1/1/2023,12:31:07,,
312,3/28/2023,00:48:30,,
877,3/5/2023,20:07:54,,
846,1/1/2023,06:53:32,,
384,1/6/2023,12:49:12,,
3,1/8/2023,11:55:04,,
752,3/26/2023,21:09:19,,
691,1/8/2023,19:49:19,,
74,1/10/2023,17:57:38,,
229,2/24/2023,20:30:42,,
718,3/15/2023,16:12:39,,
683,2/5/2023,16:33:21,,
232,1/1/2023,19:16:26,,
226,2/12/2023,07:39:30,,
212,3/6/2023,20:38:45,,
929,3/21/2023,21:47:42,,
295,3/9/2023,15:59:19,,
610,1/15/2023,13:52:06,,
544,2/26/2023,11:39:05,,
52,2/15/2023,02:37:00,,
340,2/27/2023,11:16:13,,
685,3/20/2023,10:27:44,,
428,3/11/2023,22:25:13,,
963,2/18/2023,16:39:24,,
818,3/10/2023,03:33:45,,
445,3/17/2023,05:53:54,,
465,2/2/2023,18:35:26,,
973,1/6/2023,13:40:51,,
103,3/18/2023,21:57:53,,
376,3/7/2023,06:09:24,,
822,2/26/2023,11:11:53,,
291,3/25/2023,19:26:33,,
26,1/10/2023,07:27:40,,
264,2/21/2023,11:57:21,,
79,1/10/2023,20:20:31,,
289,1/30/2023,18:25:11,,
576,1/12/2023,22:10:32,,
299,1/23/2023,22:02:30,,
827,3/21/2023,01:44:55,,
786,3/24/2023,12:59:42,,
91,1/22/2023,04:01:31,,
18,3/21/2023,23:25:58,,
793,2/4/2023,18:18:04,,
836,3/24/2023,15:02:55,,
953,1/28/2023,01:18:58,,
17,2/1/2023,02:21:44,,
885,1/16/2023,06:21:32,,
357,3/31/2023,06:15:28,,
330,2/11/2023,18:13:49,,
112,1/24/2023,17:36:31,,
349,3/13/2023,22:09:22,,
981,3/13/2023,16:09:43,,
547,3/19/2023,12:36:54,,
965,3/20/2023,01:32:10,,
263,2/4/2023,14:40:10,,
808,2/19/2023,22:23:50,,
801,3/25/2023,03:13:54,,
772,1/8/2023,17:23:49,,
955,1/20/2023,15:29:45,,
282,1/22/2023,10:59:09,,
386,3/13/2023,02:58:29,,
211,2/12/2023,00:00:39,,
361,3/2/2023,00:10:45,,
62,3/1/2023,08:28:06,,
72,4/1/2023,07:17:42,,
253,1/13/2023,21:59:42,,
452,2/4/2023,04:54:24,,
276,1/24/2023,01:30:39,,
975,2/5/2023,11:13:26,,
527,2/7/2023,12:45:51,,
617,2/26/2023,12:44:54,,
830,2/28/2023,00:13:34,,
394,3/28/2023,14:23:35,,
713,3/14/2023,03:41:25,,
216,2/24/2023,21:30:40,,
743,2/20/2023,17:38:59,,
41,1/4/2023,15:22:17,,
408,2/12/2023,07:45:26,,
524,3/19/2023,18:56:39,,
902,2/24/2023,21:05:05,,
511,3/21/2023,14:04:21,,
236,2/23/2023,08:21:58,,
3,2/10/2023,09:18:52,,
586,3/23/2023,17:14:56,,
282,3/3/2023,14:26:44,,
547,3/15/2023,05:03:50,,
956,2/16/2023,19:09:17,,
411,3/2/2023,03:04:15,,
4,2/6/2023,17:48:30,,
528,3/13/2023,17:39:07,,
432,3/29/2023,22:50:21,,
213,2/24/2023,05:43:05,,
466,1/27/2023,06:44:23,,
667,2/17/2023,12:31:23,,
774,3/10/2023,02:53:31,,
110,3/16/2023,07:48:31,,
310,2/20/2023,19:54:58,,
530,1/16/2023,10:25:30,,
739,2/19/2023,09:36:46,,
438,3/5/2023,18:15:55,,
38,1/21/2023,20:39:19,,
620,1/26/2023,17:38:19,,
345,3/17/2023,08:00:48,,
521,3/20/2023,08:45:07,,
627,2/7/2023,02:06:28,,
672,2/28/2023,07:49:25,,
686,2/13/2023,13:53:38,,
270,3/14/2023,13:21:19,,
968,3/24/2023,01:33:08,,
706,1/3/2023,19:08:42,,
917,2/2/2023,02:43:30,,
361,1/2/2023,11:59:00,,
181,1/29/2023,23:42:44,,
439,2/23/2023,02:37:45,,
754,2/7/2023,02:36:33,,
564,1/3/2023,22:02:25,,
787,1/28/2023,07:40:56,,
790,1/6/2023,19:18:18,,
998,3/10/2023,00:29:06,,
605,3/7/2023,06:02:33,,
327,1/23/2023,14:57:21,,
282,2/24/2023,20:36:45,,
683,2/3/2023,15:24:34,,
264,1/23/2023,12:52:15,,
733,3/7/2023,00:43:25,,
444,3/23/2023,10:42:34,,
861,2/23/2023,15:10:38,,
230,2/20/2023,16:57:46,,
430,3/28/2023,05:57:22,,
988,1/4/2023,04:14:53,,
243,2/9/2023,06:16:23,,
665,3/13/2023,08:15:55,,
145,1/22/2023,13:38:00,,
999,1/16/2023,18:06:40,,
622,1/17/2023,19:06:29,,
788,2/9/2023,07:56:23,,
659,2/18/2023,01:45:50,,
394,2/20/2023,12:57:25,,
153,1/29/2023,13:57:36,,
843,3/10/2023,17:05:47,,
462,2/14/2023,17:07:25,,
895,2/14/2023,03:18:27,,
407,2/15/2023,07:40:20,,
478,3/17/2023,12:48:32,,
362,3/6/2023,10:10:46,,
544,3/24/2023,14:37:19,,
649,1/6/2023,18:58:50,,
487,1/27/2023,16:31:13,,
444,2/7/2023,02:34:19,,
253,2/19/2023,15:16:59,,
237,3/31/2023,13:59:29,,
49,3/4/2023,22:42:31,,
146,2/5/2023,09:19:05,,
615,1/21/2023,12:20:52,,
604,3/21/2023,05:56:35,,
625,3/27/2023,02:54:00,,
853,3/12/2023,04:54:40,,
101,2/15/2023,08:18:01,,
467,3/1/2023,20:06:06,,
574,2/27/2023,17:55:38,,
230,2/23/2023,12:30:59,,
86,3/15/2023,21:42:41,,
421,1/6/2023,18:04:13,,
262,1/19/2023,20:53:49,,
979,1/1/2023,07:46:39,,
870,2/15/2023,04:58:13,,
246,3/3/2023,22:28:50,,
744,1/10/2023,13:46:26,,
16,1/3/2023,01:52:38,,
199,3/8/2023,12:15:42,,
135,3/30/2023,15:55:36,,
537,2/6/2023,22:51:45,,
537,3/6/2023,16:48:49,,
614,2/15/2023,07:51:42,,
14,1/5/2023,21:36:02,,
337,1/1/2023,08:20:23,,
320,3/5/2023,05:39:40,,
772,3/10/2023,05:09:18,,
506,2/14/2023,07:16:41,,
470,2/3/2023,12:27:09,,
972,3/1/2023,18:06:03,,
203,2/12/2023,10:14:46,,
610,1/4/2023,16:01:34,,
412,1/31/2023,19:29:06,,
729,3/25/2023,07:33:53,,
550,3/28/2023,02:33:39,,
561,3/25/2023,03:08:03,,
163,2/20/2023,19:12:08,,
542,1/11/2023,00:07:45,,
357,3/13/2023,11:06:13,,
145,3/23/2023,00:26:20,,
801,1/26/2023,11:52:23,,
731,1/23/2023,23:11:53,,
204,1/11/2023,23:33:35,,
954,1/19/2023,01:01:47,,
549,2/3/2023,08:07:00,,
580,1/10/2023,16:48:08,,
559,1/7/2023,05:29:08,,
315,3/19/2023,06:51:21,,
38,1/30/2023,03:51:15,,
412,2/16/2023,02:54:07,,
562,3/4/2023,21:58:30,,
197,3/29/2023,18:18:56,,
743,2/18/2023,02:21:27,,
554,3/11/2023,09:59:19,,
301,1/21/2023,15:17:10,,
74,3/4/2023,23:04:17,,
970,3/7/2023,03:39:17,,
263,1/9/2023,02:09:01,,
967,1/20/2023,17:58:08,,
124,1/10/2023,02:44:36,,
816,3/25/2023,03:51:37,,
90,3/3/2023,19:41:40,,
756,3/22/2023,14:10:16,,
255,3/2/2023,13:26:32,,
771,1/6/2023,00:12:43,,
772,1/2/2023,11:31:22,,
843,3/12/2023,23:10:26,,
674,1/10/2023,23:44:49,,
67,1/18/2023,09:13:54,,
141,1/21/2023,12:32:48,,
896,2/24/2023,07:06:03,,
819,1/3/2023,02:45:00,,
271,1/18/2023,14:39:19,,
113,2/5/2023,20:11:02,,
793,2/12/2023,13:17:36,,
315,2/18/2023,17:36:03,,
986,1/24/2023,20:19:08,,
644,3/3/2023,02:03:19,,
196,1/6/2023,14:26:36,,
263,2/9/2023,16:36:13,,
937,2/14/2023,11:05:52,,
211,2/9/2023,08:03:09,,
964,1/5/2023,23:39:10,,
39,3/31/2023,18:05:21,,
95,1/18/2023,13:46:53,,
86,3/19/2023,15:50:57,,
906,1/11/2023,20:49:48,,
139,3/2/2023,07:08:54,,
901,1/27/2023,13:59:27,,
94,2/28/2023,11:53:25,,
43,3/26/2023,12:04:10,,
444,3/10/2023,12:51:58,,
828,3/28/2023,00:09:47,,
675,1/9/2023,16:52:08,,
386,3/6/2023,00:11:10,,
26,1/25/2023,01:04:11,,
178,1/16/2023,11:38:22,,
860,2/22/2023,01:42:23,,
448,3/14/2023,12:46:59,,
29,3/22/2023,17:09:44,,
46,3/15/2023,05:56:01,,
581,3/28/2023,15:12:16,,
120,3/26/2023,01:21:08,,
507,3/24/2023,05:47:12,,
770,2/17/2023,05:32:50,,
903,2/22/2023,18:00:31,,
362,2/3/2023,22:19:55,,
567,1/17/2023,02:49:37,,
638,3/17/2023,04:38:24,,
39,3/9/2023,23:24:58,,
254,1/12/2023,02:08:49,,
342,1/12/2023,08:32:28,,
62,4/1/2023,18:55:16,,
300,1/19/2023,20:33:37,,
741,1/26/2023,05:32:50,,
647,3/28/2023,03:34:48,,
391,1/28/2023,15:31:46,,
171,2/19/2023,09:37:23,,
188,1/8/2023,10:48:58,,
647,2/10/2023,10:18:46,,
139,3/26/2023,04:17:58,,
736,1/30/2023,22:30:39,,
633,2/7/2023,00:37:31,,
577,2/22/2023,22:03:03,,
934,1/27/2023,04:46:04,,
995,1/25/2023,04:02:06,,
946,1/12/2023,18:58:05,,
117,3/19/2023,06:38:56,,
971,2/21/2023,22:49:23,,
778,1/7/2023,14:20:19,,
28,3/29/2023,19:17:06,,
599,1/18/2023,20:36:46,,
186,3/17/2023,06:20:25,,
744,1/1/2023,07:26:38,,
917,1/11/2023,05:05:44,,
225,3/25/2023,10:05:19,,
828,3/11/2023,23:06:46,,
393,2/5/2023,04:48:47,,
933,1/12/2023,23:44:11,,
185,2/8/2023,14:50:56,,
397,3/28/2023,02:44:35,,
394,2/24/2023,11:44:14,,
360,3/14/2023,12:40:33,,
645,2/15/2023,23:17:08,,
335,3/23/2023,22:01:45,,
945,3/28/2023,10:09:08,,
809,3/27/2023,17:54:59,,
962,2/28/2023,21:39:21,,
229,2/15/2023,03:41:28,,
511,2/27/2023,21:29:39,,
162,3/6/2023,23:24:14,,
570,2/20/2023,18:14:13,,
212,3/2/2023,07:57:49,,
438,3/26/2023,19:21:44,,
364,3/15/2023,02:00:14,,
36,2/14/2023,21:52:55,,
660,3/27/2023,06:33:06,,
133,1/16/2023,16:28:36,,
865,2/15/2023,13:00:13,,
304,4/1/2023,14:39:51,,
798,1/11/2023,17:44:41,,
817,1/26/2023,01:08:55,,
207,3/1/2023,14:08:58,,
602,1/8/2023,06:00:28,,
556,1/13/2023,13:44:21,,
625,1/28/2023,18:27:22,,
389,3/31/2023,02:08:16,,
359,3/12/2023,09:07:33,,
423,3/12/2023,10:12:50,,
527,2/6/2023,00:23:46,,
614,2/24/2023,00:35:08,,
237,3/21/2023,03:34:11,,
708,3/17/2023,03:22:18,,
764,2/23/2023,02:35:14,,
802,1/28/2023,09:43:59,,
825,3/12/2023,02:12:11,,
476,3/20/2023,05:45:18,,
147,3/21/2023,01:09:22,,
452,1/31/2023,15:52:59,,
80,2/24/2023,10:38:03,,
338,4/1/2023,02:02:14,,
391,2/16/2023,10:38:08,,
483,3/8/2023,22:03:37,,
466,3/29/2023,00:30:43,,
715,3/13/2023,10:15:53,,
540,2/2/2023,18:23:25,,
618,3/14/2023,08:11:57,,
980,3/11/2023,13:00:01,,
473,1/15/2023,15:54:36,,
763,1/26/2023,08:43:19,,
532,1/6/2023,12:59:45,,
259,1/30/2023,17:46:10,,
459,2/11/2023,12:47:06,,
122,2/2/2023,06:49:00,,
610,1/21/2023,05:14:08,,
362,1/8/2023,17:29:34,,
24,2/21/2023,19:28:07,,
689,1/29/2023,17:10:58,,
497,2/22/2023,23:22:09,,
580,1/26/2023,21:06:33,,
449,1/27/2023,05:03:03,,
936,2/18/2023,11:54:05,,
850,3/31/2023,14:42:09,,
360,2/1/2023,10:20:05,,
367,3/9/2023,01:07:41,,
756,1/29/2023,22:47:37,,
14,3/16/2023,20:10:52,,
23,3/21/2023,05:48:14,,
61,1/29/2023,22:51:59,,
253,3/13/2023,04:30:56,,
847,2/16/2023,16:12:21,,
476,1/1/2023,22:02:55,,
890,3/10/2023,16:19:49,,
222,2/4/2023,16:58:15,,
600,2/17/2023,21:18:17,,
922,3/29/2023,20:51:09,,
595,2/22/2023,15:13:05,,
737,2/11/2023,00:31:05,,
735,3/27/2023,07:35:07,,
783,2/11/2023,16:47:37,,
863,3/28/2023,19:03:35,,
788,1/20/2023,06:09:24,,
539,3/8/2023,03:21:41,,
184,1/5/2023,03:17:28,,
867,1/29/2023,10:38:39,,
393,3/3/2023,10:16:20,,
975,3/29/2023,01:18:22,,
996,1/15/2023,22:43:08,,
681,3/14/2023,10:59:29,,
278,1/18/2023,00:45:57,,
223,3/18/2023,12:52:55,,
913,1/9/2023,19:23:52,,
5,4/1/2023,07:07:09,,
788,2/15/2023,07:29:33,,
648,2/5/2023,06:33:01,,
477,1/19/2023,23:18:58,,
838,3/22/2023,06:14:33,,
110,2/11/2023,02:36:02,,
682,3/2/2023,09:04:02,,
650,1/21/2023,03:38:04,,
211,1/25/2023,21:11:46,,
746,1/24/2023,19:09:08,,
170,1/4/2023,21:01:50,,
166,2/24/2023,10:00:05,,
798,1/11/2023,20:37:46,,
973,2/2/2023,02:58:21,,
57,3/14/2023,09:42:01,,
156,1/1/2023,22:46:22,,
735,2/7/2023,22:55:07,,
988,3/28/2023,20:59:49,,
727,2/1/2023,16:27:36,,
930,3/8/2023,10:00:49,,
329,2/11/2023,11:48:48,,
171,1/22/2023,16:53:33,,
572,1/22/2023,10:44:39,,
83,2/1/2023,05:55:43,,
116,3/22/2023,01:59:54,,
82,2/20/2023,03:12:51,,
562,1/3/2023,23:58:47,,
920,2/23/2023,01:48:20,,
506,2/22/2023,23:06:27,,
751,3/31/2023,08:20:50,,
460,3/5/2023,09:39:10,,
729,3/17/2023,14:06:28,,
939,1/27/2023,16:17:32,,
343,3/14/2023,02:08:07,,
672,3/10/2023,14:45:14,,
834,2/16/2023,03:49:55,,
720,2/11/2023,06:22:43,,
614,3/21/2023,17:01:23,,
105,3/17/2023,06:35:04,,
736,1/19/2023,05:48:50,,
370,1/1/2023,18:16:48,,
871,1/4/2023,21:29:16,,
138,1/26/2023,05:24:32,,
712,2/9/2023,09:53:47,,
909,3/31/2023,08:50:31,,
188,1/8/2023,22:49:51,,
200,2/7/2023,11:52:14,,
932,1/1/2023,10:16:34,,
940,1/20/2023,06:34:32,,
540,3/31/2023,10:59:43,,
806,1/12/2023,05:27:00,,
467,1/20/2023,15:52:06,,
880,1/9/2023,01:08:14,,
332,1/14/2023,05:34:57,,
475,2/16/2023,06:03:32,,
623,3/20/2023,16:40:41,,
687,1/10/2023,17:00:43,,
59,2/17/2023,01:13:06,,
897,3/14/2023,09:07:12,,
373,4/1/2023,06:18:33,,
42,3/1/2023,19:11:44,,
365,2/25/2023,23:26:07,,
927,2/18/2023,08:39:20,,
260,3/14/2023,21:08:49,,
456,1/15/2023,08:09:48,,
677,1/18/2023,22:13:43,,
446,2/11/2023,20:47:57,,
705,2/28/2023,07:34:47,,
19,1/20/2023,17:02:53,,
255,2/7/2023,09:52:39,,
414,3/17/2023,15:49:14,,
970,1/6/2023,12:36:03,,
926,1/20/2023,14:50:23,,
158,2/26/2023,13:45:12,,
52,3/13/2023,15:59:32,,
884,3/4/2023,13:26:55,,
32,2/21/2023,11:32:14,,
499,3/7/2023,19:03:27,,
368,2/24/2023,07:42:51,,
633,1/1/2023,05:25:18,,
911,1/8/2023,15:41:28,,
554,2/4/2023,05:35:03,,
515,3/15/2023,00:30:11,,
175,1/28/2023,10:15:39,,
899,2/11/2023,03:49:33,,
798,1/1/2023,16:28:59,,
895,2/16/2023,06:34:42,,
667,1/14/2023,04:16:59,,
142,2/3/2023,12:22:34,,
966,3/20/2023,03:10:49,,
817,2/24/2023,04:17:14,,
176,2/4/2023,18:36:02,,
230,1/4/2023,11:23:49,,
846,1/31/2023,22:14:11,,
389,1/12/2023,23:14:48,,
475,3/12/2023,01:16:50,,
441,3/28/2023,08:44:10,,
410,3/27/2023,12:34:49,,
322,2/19/2023,07:20:41,,
900,2/6/2023,17:14:25,,
849,1/1/2023,21:12:15,,
192,1/3/2023,05:15:10,,
577,3/7/2023,14:33:52,,
918,1/15/2023,18:27:00,,
516,2/9/2023,08:01:11,,
230,3/8/2023,17:22:03,,
723,3/26/2023,23:52:44,,
786,2/24/2023,17:11:22,,
770,3/1/2023,17:15:47,,
483,3/12/2023,14:46:15,,
754,3/22/2023,07:45:36,,
484,1/31/2023,09:20:19,,
964,2/28/2023,14:18:52,,
248,1/19/2023,03:02:47,,
480,3/22/2023,21:46:20,,
596,3/7/2023,17:47:45,,
332,1/24/2023,22:55:56,,
291,3/14/2023,15:22:14,,
566,3/4/2023,01:10:22,,
761,1/10/2023,21:14:06,,
720,2/18/2023,23:49:57,,
132,1/12/2023,17:28:57,,
767,3/20/2023,10:49:29,,
57,3/14/2023,05:02:35,,
403,1/1/2023,03:17:10,,
67,1/14/2023,16:27:14,,
424,3/25/2023,16:26:28,,
354,2/3/2023,23:16:16,,
348,3/15/2023,01:06:57,,
871,3/21/2023,05:20:08,,
810,1/8/2023,13:00:18,,
748,2/17/2023,10:10:58,,
76,1/12/2023,11:30:52,,
788,1/26/2023,05:51:54,,
417,3/2/2023,22:47:27,,
71,1/17/2023,20:41:38,,
822,3/21/2023,14:55:41,,
693,1/2/2023,06:00:53,,
315,2/17/2023,02:51:56,,
271,2/1/2023,06:46:56,,
771,1/10/2023,14:20:42,,
78,2/8/2023,08:36:20,,
369,2/5/2023,07:26:31,,
513,3/11/2023,17:35:55,,
643,1/3/2023,06:38:48,,
621,1/5/2023,20:47:47,,
618,2/14/2023,20:57:31,,
422,1/12/2023,11:44:31,,
301,1/19/2023,13:14:49,,
529,3/31/2023,19:21:17,,
665,2/7/2023,13:53:49,,
472,3/18/2023,05:33:50,,
648,3/11/2023,02:51:31,,
778,2/13/2023,11:17:51,,
601,2/25/2023,13:13:34,,
457,2/2/2023,04:52:59,,
368,1/28/2023,12:34:35,,
162,3/17/2023,11:50:40,,
548,1/10/2023,05:15:15,,
995,1/6/2023,17:30:49,,
985,1/8/2023,11:59:37,,
634,3/14/2023,09:04:33,,
379,3/19/2023,10:07:56,,
197,3/6/2023,00:13:08,,
694,2/13/2023,18:27:40,,
799,1/26/2023,14:01:02,,
488,2/28/2023,04:54:30,,
726,1/11/2023,10:58:22,,
776,3/3/2023,11:36:49,,
858,2/12/2023,20:20:48,,
428,2/11/2023,23:58:55,,
884,1/29/2023,04:05:31,,
704,1/30/2023,04:11:55,,
540,2/23/2023,07:02:20,,
241,3/28/2023,06:04:45,,
293,1/20/2023,12:43:21,,
59,3/2/2023,01:23:12,,
978,2/1/2023,09:42:15,,
183,3/27/2023,13:47:10,,
478,1/14/2023,18:34:16,,
676,2/25/2023,02:43:57,,
386,1/29/2023,08:29:10,,
557,1/24/2023,00:32:17,,
138,1/9/2023,01:44:05,,
512,2/19/2023,07:53:15,,
537,2/11/2023,16:15:32,,
12,2/25/2023,19:28:55,,
931,2/7/2023,20:38:18,,
52,3/22/2023,00:45:19,,
682,3/31/2023,07:14:59,,
949,2/4/2023,02:55:08,,
642,3/25/2023,14:35:12,,
207,1/22/2023,01:25:26,,
369,3/7/2023,20:19:01,,
635,4/1/2023,22:11:02,,
776,2/14/2023,08:31:17,,
33,3/2/2023,13:24:12,,
981,3/15/2023,21:07:21,,
957,3/18/2023,02:40:05,,
162,1/8/2023,04:17:04,,
125,2/10/2023,22:17:24,,
98,1/26/2023,22:28:52,,
258,2/9/2023,09:30:08,,
813,3/11/2023,10:55:09,,
939,2/5/2023,10:41:16,,
495,2/2/2023,05:43:11,,
364,1/14/2023,13:28:34,,
627,3/22/2023,01:25:26,,
189,2/3/2023,00:58:06,,
191,3/6/2023,11:55:49,,
524,2/28/2023,16:29:53,,
560,2/5/2023,21:14:31,,
147,3/14/2023,01:51:26,,
998,3/28/2023,10:56:38,,
736,3/23/2023,23:44:39,,
906,1/17/2023,08:19:17,,
725,3/26/2023,13:07:12,,
294,3/31/2023,13:13:09,,
940,1/24/2023,17:49:20,,
339,2/2/2023,20:30:10,,
888,3/2/2023,15:43:29,,
692,1/17/2023,23:41:35,,
190,3/12/2023,17:24:08,,
672,1/20/2023,18:06:57,,
169,2/13/2023,12:29:09,,
505,2/22/2023,01:48:01,,
345,2/22/2023,11:51:37,,
857,2/9/2023,16:49:49,,
29,3/31/2023,04:01:25,,
802,1/15/2023,11:57:10,,
613,1/15/2023,01:15:00,,
276,3/21/2023,20:52:20,,
514,3/13/2023,03:32:37,,
595,3/7/2023,00:32:29,,
898,2/26/2023,18:08:26,,
225,3/19/2023,11:48:38,,
936,3/17/2023,09:22:13,,
220,3/18/2023,22:34:07,,
126,3/24/2023,15:17:41,,
941,1/11/2023,12:33:58,,
599,2/11/2023,11:01:47,,
144,2/21/2023,03:21:54,,
726,2/15/2023,09:28:28,,
189,4/1/2023,09:24:51,,
903,3/2/2023,13:46:17,,
48,3/10/2023,02:34:14,,
554,1/8/2023,01:21:34,,
468,1/5/2023,18:29:12,,
144,1/2/2023,12:42:29,,
790,3/16/2023,10:00:09,,
910,2/7/2023,14:13:52,,
808,3/1/2023,03:09:25,,
172,3/13/2023,18:06:41,,
557,1/4/2023,02:09:27,,
109,3/23/2023,01:57:47,,
409,1/20/2023,08:45:39,,
284,2/3/2023,15:34:04,,
635,2/21/2023,23:39:00,,
376,3/25/2023,06:14:08,,
884,2/27/2023,14:01:55,,
987,3/17/2023,07:07:35,,
910,1/11/2023,05:56:14,,
539,3/30/2023,16:31:46,,
470,2/28/2023,08:01:52,,
203,1/25/2023,11:31:11,,
514,1/23/2023,11:54:49,,
419,3/14/2023,11:34:17,,
87,3/9/2023,21:27:24,,
399,1/26/2023,19:35:22,,
839,3/6/2023,11:54:23,,
289,3/1/2023,19:16:48,,
495,3/16/2023,10:11:54,,
182,3/13/2023,02:22:54,,
844,2/20/2023,23:09:12,,
608,1/26/2023,15:32:52,,
507,2/7/2023,05:24:22,,
324,3/8/2023,08:58:16,,
706,1/13/2023,13:56:57,,
753,1/1/2023,22:37:00,,
449,2/23/2023,11:02:50,,
778,1/2/2023,18:38:09,,
783,3/25/2023,22:42:45,,
878,2/1/2023,00:17:50,,
344,1/9/2023,03:14:02,,
330,3/28/2023,07:11:25,,
660,2/23/2023,22:59:18,,
201,1/26/2023,19:58:53,,
918,1/28/2023,01:04:43,,
602,1/9/2023,03:01:59,,
880,3/31/2023,20:40:18,,
435,3/27/2023,03:03:37,,
435,2/21/2023,23:24:58,,
372,1/8/2023,03:49:21,,
953,2/11/2023,15:00:15,,
558,3/26/2023,21:14:05,,
345,1/21/2023,12:54:09,,
50,1/15/2023,00:46:09,,
531,3/3/2023,04:31:55,,
610,3/9/2023,18:18:35,,
141,3/22/2023,14:57:02,,
741,2/3/2023,11:14:14,,
796,1/14/2023,10:43:16,,
532,1/22/2023,08:06:28,,
830,4/1/2023,11:07:50,,
475,3/18/2023,02:59:18,,
806,1/6/2023,15:24:43,,
31,3/3/2023,16:52:53,,
334,1/26/2023,22:15:12,,
463,3/10/2023,15:27:54,,
757,1/8/2023,12:56:39,,
185,2/23/2023,14:51:02,,
956,2/19/2023,13:19:39,,
665,2/6/2023,22:39:12,,
170,2/7/2023,15:35:03,,
124,2/12/2023,04:30:34,,
588,3/9/2023,22:37:28,,
261,2/24/2023,01:03:00,,
221,4/1/2023,08:13:59,,
915,2/9/2023,13:41:03,,
339,3/1/2023,08:47:39,,
268,1/10/2023,00:27:37,,
114,3/17/2023,07:56:33,,
236,1/25/2023,13:54:21,,
787,3/9/2023,12:37:37,,
725,3/10/2023,13:22:50,,
886,1/30/2023,19:36:40,,
520,1/26/2023,15:34:05,,
621,3/18/2023,11:25:40,,
828,3/23/2023,13:03:10,,
623,1/6/2023,16:34:09,,
543,1/18/2023,12:22:34,,
583,2/19/2023,04:59:53,,
210,1/24/2023,01:40:06,,
734,1/21/2023,07:06:12,,
201,1/24/2023,08:14:17,,
119,2/24/2023,09:59:14,,
745,3/15/2023,14:45:59,,
444,2/3/2023,15:56:37,,
967,1/12/2023,18:38:41,,
826,2/15/2023,11:20:05,,
95,2/25/2023,22:31:25,,
